inTemp,InHumid,outTemp,outHumid,DoorStatus,PowerStatus,ConsumoElectrico,CompressorStatus,Vibration,Timestamp,flag_mantenimiento
2.23,67.3,29.4,60.52,DoorCLOSED,PowerON,114.85,CompressorON,0.33,Saturday 04.01.2025 -- 00:02:10,0
10.31,88.66,34.9,84.26,DoorCLOSED,PowerON,218.93,CompressorON,1.38,Saturday 04.01.2025 -- 00:02:15,1
4.49,72.14,28.96,74.23,DoorCLOSED,PowerON,53.79,CompressorOFF,0.14,Saturday 04.01.2025 -- 00:02:20,0
2.8,63.27,30.91,51.76,DoorCLOSED,PowerON,109.66,CompressorON,0.22,Saturday 04.01.2025 -- 00:02:25,0
3.85,68.62,19.45,50.4,DoorOPEN,PowerON,124.21,CompressorON,0.11,Saturday 04.01.2025 -- 00:02:30,0
3.46,61.82,29.1,80.6,DoorCLOSED,PowerON,49.57,CompressorOFF,0.17,Saturday 04.01.2025 -- 00:02:35,0
4.81,50.78,27.24,59.72,DoorCLOSED,PowerON,50.13,CompressorOFF,0.42,Saturday 04.01.2025 -- 00:02:40,0
4.48,69.05,23.79,58.31,DoorCLOSED,PowerON,58.47,CompressorOFF,0.22,Saturday 04.01.2025 -- 00:02:45,0
4.11,65.09,30.62,53.05,DoorOPEN,PowerON,177.0,CompressorON,0.3,Saturday 04.01.2025 -- 00:02:50,0
5.32,51.85,18.98,66.94,DoorCLOSED,PowerON,41.32,CompressorOFF,0.16,Saturday 04.01.2025 -- 00:02:55,0
4.79,68.69,30.73,64.12,DoorOPEN,PowerON,150.92,CompressorON,0.36,Saturday 04.01.2025 -- 00:03:00,0
6.1,87.82,21.1,74.56,DoorOPEN,PowerON,108.21,CompressorON,0.12,Saturday 04.01.2025 -- 00:03:05,0
8.23,74.82,24.14,57.2,DoorOPEN,PowerON,100.55,CompressorON,0.05,Saturday 04.01.2025 -- 00:03:10,0
2.11,59.84,21.78,54.29,DoorCLOSED,PowerON,93.45,CompressorON,0.32,Saturday 04.01.2025 -- 00:03:15,0
4.96,69.54,29.77,81.63,DoorCLOSED,PowerON,33.77,CompressorOFF,0.11,Saturday 04.01.2025 -- 00:03:20,0
2.53,73.39,27.03,88.4,DoorCLOSED,PowerON,191.38,CompressorON,0.3,Saturday 04.01.2025 -- 00:03:25,0
3.4,52.69,24.03,66.5,DoorCLOSED,PowerON,48.54,CompressorOFF,0.17,Saturday 04.01.2025 -- 00:03:30,0
2.39,55.3,24.4,75.05,DoorCLOSED,PowerON,103.37,CompressorON,0.36,Saturday 04.01.2025 -- 00:03:35,0
5.19,61.46,31.36,61.74,DoorCLOSED,PowerON,37.09,CompressorOFF,0.07,Saturday 04.01.2025 -- 00:03:40,0
3.82,65.4,25.59,75.48,DoorCLOSED,PowerON,53.34,CompressorOFF,0.24,Saturday 04.01.2025 -- 00:03:45,0
7.14,56.13,18.52,75.32,DoorCLOSED,PowerON,58.08,CompressorOFF,0.3,Saturday 04.01.2025 -- 00:03:50,0
4.75,52.53,18.38,73.17,DoorCLOSED,PowerON,27.14,CompressorOFF,0.43,Saturday 04.01.2025 -- 00:03:55,0
3.22,67.89,26.16,54.58,DoorCLOSED,PowerON,106.6,CompressorON,0.86,Saturday 04.01.2025 -- 00:04:00,0
3.44,71.85,19.43,63.96,DoorCLOSED,PowerON,120.97,CompressorON,0.1,Saturday 04.01.2025 -- 00:04:05,0
2.17,53.19,21.02,62.02,DoorCLOSED,PowerON,123.63,CompressorON,0.24,Saturday 04.01.2025 -- 00:04:10,0
4.16,70.78,24.64,82.46,DoorCLOSED,PowerON,145.75,CompressorON,0.43,Saturday 04.01.2025 -- 00:04:15,0
2.19,72.64,31.84,82.07,DoorCLOSED,PowerON,153.3,CompressorON,0.22,Saturday 04.01.2025 -- 00:04:20,0
2.07,68.78,19.45,53.53,DoorCLOSED,PowerON,157.5,CompressorON,0.41,Saturday 04.01.2025 -- 00:04:25,0
3.5,64.47,29.81,65.41,DoorCLOSED,PowerON,145.12,CompressorON,0.36,Saturday 04.01.2025 -- 00:04:30,0
2.17,60.94,30.03,71.17,DoorCLOSED,PowerON,107.79,CompressorON,0.05,Saturday 04.01.2025 -- 00:04:35,0
5.25,60.01,20.31,82.35,DoorCLOSED,PowerON,59.31,CompressorOFF,0.26,Saturday 04.01.2025 -- 00:04:40,0
5.31,55.79,20.69,81.6,DoorCLOSED,PowerON,43.38,CompressorOFF,0.16,Saturday 04.01.2025 -- 00:04:45,0
5.37,49.38,25.8,62.42,DoorCLOSED,PowerON,28.22,CompressorOFF,0.27,Saturday 04.01.2025 -- 00:04:50,0
3.66,64.51,23.4,82.71,DoorCLOSED,PowerON,135.33,CompressorON,0.36,Saturday 04.01.2025 -- 00:04:55,0
3.5,67.33,23.48,88.93,DoorCLOSED,PowerON,24.87,CompressorOFF,0.37,Saturday 04.01.2025 -- 00:05:00,0
3.44,61.5,25.63,88.98,DoorCLOSED,PowerON,152.26,CompressorON,0.35,Saturday 04.01.2025 -- 00:05:05,0
5.73,82.06,27.68,62.76,DoorOPEN,PowerON,131.07,CompressorON,0.26,Saturday 04.01.2025 -- 00:05:10,0
5.25,67.58,31.36,63.76,DoorCLOSED,PowerOFF,0.0,CompressorOFF,0.18,Saturday 04.01.2025 -- 00:05:15,0
8.65,76.27,27.31,74.13,DoorCLOSED,PowerON,249.95,CompressorOFF,1.03,Saturday 04.01.2025 -- 00:05:20,1
2.13,48.8,23.46,58.85,DoorCLOSED,PowerON,107.47,CompressorON,0.32,Saturday 04.01.2025 -- 00:05:25,0
2.8,51.4,21.27,53.53,DoorCLOSED,PowerON,155.63,CompressorON,0.21,Saturday 04.01.2025 -- 00:05:30,0
4.39,66.61,19.17,54.49,DoorCLOSED,PowerON,44.9,CompressorOFF,0.25,Saturday 04.01.2025 -- 00:05:35,0
1.97,65.04,22.14,62.75,DoorCLOSED,PowerON,146.8,CompressorON,0.89,Saturday 04.01.2025 -- 00:05:40,0
5.93,63.8,24.31,54.99,DoorOPEN,PowerON,100.24,CompressorON,0.38,Saturday 04.01.2025 -- 00:05:45,0
3.77,48.21,27.99,82.35,DoorCLOSED,PowerON,125.29,CompressorON,0.23,Saturday 04.01.2025 -- 00:05:50,0
4.0,81.84,29.47,76.18,DoorOPEN,PowerON,181.32,CompressorON,0.18,Saturday 04.01.2025 -- 00:05:55,0
3.41,74.29,20.53,66.23,DoorCLOSED,PowerON,153.84,CompressorON,0.07,Saturday 04.01.2025 -- 00:06:00,0
4.33,48.26,28.88,52.07,DoorCLOSED,PowerON,58.26,CompressorOFF,0.04,Saturday 04.01.2025 -- 00:06:05,0
3.89,62.42,22.62,85.74,DoorCLOSED,PowerON,96.06,CompressorON,0.4,Saturday 04.01.2025 -- 00:06:10,0
11.77,77.35,25.63,60.69,DoorCLOSED,PowerOFF,238.4,CompressorOFF,1.0,Saturday 04.01.2025 -- 00:06:15,1
2.21,69.88,20.85,81.55,DoorCLOSED,PowerON,113.85,CompressorON,0.21,Saturday 04.01.2025 -- 00:06:20,0
4.08,59.79,22.53,67.82,DoorCLOSED,PowerON,98.83,CompressorON,0.16,Saturday 04.01.2025 -- 00:06:25,0
5.67,64.06,21.88,50.41,DoorCLOSED,PowerON,124.02,CompressorON,0.38,Saturday 04.01.2025 -- 00:06:30,0
3.41,56.97,19.79,60.4,DoorCLOSED,PowerON,32.51,CompressorOFF,0.02,Saturday 04.01.2025 -- 00:06:35,0
3.58,51.7,27.94,52.35,DoorCLOSED,PowerON,55.72,CompressorOFF,0.29,Saturday 04.01.2025 -- 00:06:40,0
5.95,70.55,23.5,66.62,DoorOPEN,PowerON,143.64,CompressorON,0.24,Saturday 04.01.2025 -- 00:06:45,0
4.03,70.33,27.25,76.91,DoorCLOSED,PowerON,47.21,CompressorOFF,0.11,Saturday 04.01.2025 -- 00:06:50,0
2.15,46.03,28.4,74.67,DoorCLOSED,PowerON,148.68,CompressorON,0.41,Saturday 04.01.2025 -- 00:06:55,0
4.77,78.16,22.48,69.23,DoorOPEN,PowerON,210.43,CompressorON,0.44,Saturday 04.01.2025 -- 00:07:00,0
3.86,65.64,30.42,76.18,DoorCLOSED,PowerON,127.95,CompressorON,0.21,Saturday 04.01.2025 -- 00:07:05,0
9.54,80.99,27.17,72.87,DoorCLOSED,PowerON,254.79,CompressorON,0.94,Saturday 04.01.2025 -- 00:07:10,1
3.17,46.95,21.18,82.41,DoorCLOSED,PowerON,139.3,CompressorON,0.27,Saturday 04.01.2025 -- 00:07:15,0
10.5,91.89,26.66,73.37,DoorOPEN,PowerOFF,245.97,CompressorOFF,0.97,Saturday 04.01.2025 -- 00:07:20,1
2.53,51.7,18.95,84.75,DoorCLOSED,PowerON,124.47,CompressorON,0.94,Saturday 04.01.2025 -- 00:07:25,0
4.01,70.82,26.24,51.71,DoorCLOSED,PowerON,111.0,CompressorON,0.14,Saturday 04.01.2025 -- 00:07:30,0
3.75,66.38,20.14,89.42,DoorCLOSED,PowerON,147.14,CompressorON,0.1,Saturday 04.01.2025 -- 00:07:35,0
3.97,58.89,25.57,83.22,DoorCLOSED,PowerON,45.74,CompressorOFF,0.22,Saturday 04.01.2025 -- 00:07:40,0
3.07,71.12,26.86,56.1,DoorCLOSED,PowerON,29.26,CompressorOFF,0.3,Saturday 04.01.2025 -- 00:07:45,0
4.63,47.99,18.82,60.8,DoorCLOSED,PowerON,129.5,CompressorON,1.0,Saturday 04.01.2025 -- 00:07:50,0
6.71,54.35,25.76,86.22,DoorCLOSED,PowerON,103.29,CompressorON,0.41,Saturday 04.01.2025 -- 00:07:55,0
2.72,67.8,28.25,61.82,DoorCLOSED,PowerON,130.19,CompressorON,0.15,Saturday 04.01.2025 -- 00:08:00,0
3.69,61.79,19.31,84.93,DoorCLOSED,PowerON,97.69,CompressorON,0.02,Saturday 04.01.2025 -- 00:08:05,0
6.43,50.33,20.92,79.75,DoorCLOSED,PowerON,22.28,CompressorOFF,0.32,Saturday 04.01.2025 -- 00:08:10,0
2.4,71.72,29.86,70.28,DoorCLOSED,PowerON,142.5,CompressorON,0.37,Saturday 04.01.2025 -- 00:08:15,0
5.04,74.27,20.3,53.82,DoorCLOSED,PowerON,23.57,CompressorOFF,0.32,Saturday 04.01.2025 -- 00:08:20,0
4.86,66.08,27.14,85.83,DoorCLOSED,PowerON,27.84,CompressorOFF,0.28,Saturday 04.01.2025 -- 00:08:25,0
4.0,58.17,18.91,55.1,DoorCLOSED,PowerON,45.92,CompressorOFF,0.42,Saturday 04.01.2025 -- 00:08:30,0
3.94,60.14,30.62,64.42,DoorCLOSED,PowerON,150.86,CompressorON,0.09,Saturday 04.01.2025 -- 00:08:35,0
7.68,75.96,25.12,68.3,DoorOPEN,PowerON,113.67,CompressorON,0.09,Saturday 04.01.2025 -- 00:08:40,0
4.76,78.0,27.43,69.07,DoorOPEN,PowerON,107.15,CompressorON,0.15,Saturday 04.01.2025 -- 00:08:45,0
3.54,61.62,19.65,89.85,DoorCLOSED,PowerON,35.54,CompressorOFF,0.31,Saturday 04.01.2025 -- 00:08:50,0
10.58,79.87,34.81,67.67,DoorCLOSED,PowerOFF,238.63,CompressorOFF,1.34,Saturday 04.01.2025 -- 00:08:55,1
4.98,49.07,23.14,51.02,DoorCLOSED,PowerON,149.13,CompressorON,0.3,Saturday 04.01.2025 -- 00:09:00,0
3.08,67.56,31.89,74.24,DoorCLOSED,PowerON,26.45,CompressorOFF,0.33,Saturday 04.01.2025 -- 00:09:05,0
4.16,72.09,30.63,62.93,DoorCLOSED,PowerON,30.44,CompressorOFF,0.31,Saturday 04.01.2025 -- 00:09:10,0
5.36,47.44,26.17,64.43,DoorCLOSED,PowerON,20.24,CompressorOFF,0.21,Saturday 04.01.2025 -- 00:09:15,0
7.33,75.91,21.45,60.7,DoorOPEN,PowerON,151.2,CompressorON,0.22,Saturday 04.01.2025 -- 00:09:20,0
3.6,60.63,28.34,68.48,DoorCLOSED,PowerON,92.52,CompressorON,0.44,Saturday 04.01.2025 -- 00:09:25,0
4.78,67.44,23.54,61.63,DoorCLOSED,PowerON,58.71,CompressorOFF,0.03,Saturday 04.01.2025 -- 00:09:30,0
3.56,46.27,19.39,63.68,DoorCLOSED,PowerON,101.76,CompressorON,0.05,Saturday 04.01.2025 -- 00:09:35,0
4.08,54.94,21.3,63.13,DoorCLOSED,PowerON,145.13,CompressorON,0.08,Saturday 04.01.2025 -- 00:09:40,0
9.1,82.27,28.4,77.03,DoorOPEN,PowerON,202.78,CompressorON,1.43,Saturday 04.01.2025 -- 00:09:45,1
3.68,62.46,28.15,86.39,DoorCLOSED,PowerON,142.33,CompressorON,0.03,Saturday 04.01.2025 -- 00:09:50,0
4.47,67.82,20.88,89.28,DoorOPEN,PowerON,106.75,CompressorON,0.24,Saturday 04.01.2025 -- 00:09:55,0
3.96,70.85,22.61,67.82,DoorCLOSED,PowerON,26.02,CompressorOFF,0.28,Saturday 04.01.2025 -- 00:10:00,0
9.7,91.98,28.54,78.35,DoorCLOSED,PowerON,253.4,CompressorON,1.22,Saturday 04.01.2025 -- 00:10:05,1
3.32,61.73,25.71,57.38,DoorCLOSED,PowerON,102.36,CompressorON,0.43,Saturday 04.01.2025 -- 00:10:10,0
6.37,80.65,21.62,62.61,DoorOPEN,PowerOFF,0.0,CompressorOFF,0.11,Saturday 04.01.2025 -- 00:10:15,0
4.01,71.01,22.02,67.42,DoorCLOSED,PowerON,22.92,CompressorOFF,0.36,Saturday 04.01.2025 -- 00:10:20,0
4.92,59.72,24.34,72.84,DoorCLOSED,PowerON,20.89,CompressorOFF,0.09,Saturday 04.01.2025 -- 00:10:25,0
2.54,67.48,23.47,66.96,DoorCLOSED,PowerON,140.11,CompressorON,0.31,Saturday 04.01.2025 -- 00:10:30,0
3.94,72.09,31.11,53.12,DoorCLOSED,PowerON,157.24,CompressorON,0.07,Saturday 04.01.2025 -- 00:10:35,0
4.57,74.33,25.44,85.75,DoorCLOSED,PowerOFF,0.0,CompressorOFF,0.35,Saturday 04.01.2025 -- 00:10:40,0
1.88,45.67,27.64,82.42,DoorCLOSED,PowerON,121.89,CompressorON,0.36,Saturday 04.01.2025 -- 00:10:45,0
3.99,72.03,29.51,59.36,DoorCLOSED,PowerON,55.83,CompressorOFF,0.04,Saturday 04.01.2025 -- 00:10:50,0
4.25,57.95,25.6,71.26,DoorCLOSED,PowerON,40.12,CompressorOFF,0.32,Saturday 04.01.2025 -- 00:10:55,0
4.63,61.9,25.32,68.11,DoorCLOSED,PowerON,51.65,CompressorOFF,0.09,Saturday 04.01.2025 -- 00:11:00,0
10.7,75.4,27.29,63.3,DoorCLOSED,PowerON,199.86,CompressorON,0.94,Saturday 04.01.2025 -- 00:11:05,1
4.28,53.47,23.19,69.73,DoorCLOSED,PowerON,24.08,CompressorOFF,0.26,Saturday 04.01.2025 -- 00:11:10,0
3.56,56.99,19.96,63.12,DoorCLOSED,PowerON,219.64,CompressorON,0.81,Saturday 04.01.2025 -- 00:11:15,0
7.71,70.13,23.57,81.15,DoorOPEN,PowerON,149.29,CompressorON,0.34,Saturday 04.01.2025 -- 00:11:20,0
3.89,72.64,31.98,75.91,DoorCLOSED,PowerON,93.56,CompressorON,0.37,Saturday 04.01.2025 -- 00:11:25,0
2.51,68.93,27.89,59.88,DoorCLOSED,PowerON,127.7,CompressorON,0.11,Saturday 04.01.2025 -- 00:11:30,0
3.73,72.75,19.27,79.22,DoorCLOSED,PowerON,52.35,CompressorOFF,0.11,Saturday 04.01.2025 -- 00:11:35,0
3.92,67.31,27.84,73.26,DoorCLOSED,PowerON,27.46,CompressorOFF,0.28,Saturday 04.01.2025 -- 00:11:40,0
6.21,52.12,23.89,60.33,DoorCLOSED,PowerON,131.1,CompressorON,0.26,Saturday 04.01.2025 -- 00:11:45,0
4.84,55.55,22.95,79.81,DoorCLOSED,PowerOFF,0.0,CompressorOFF,0.29,Saturday 04.01.2025 -- 00:11:50,0
2.68,68.02,29.53,54.61,DoorCLOSED,PowerON,131.41,CompressorON,0.38,Saturday 04.01.2025 -- 00:11:55,0
2.62,54.61,24.73,66.09,DoorCLOSED,PowerON,146.48,CompressorON,0.34,Saturday 04.01.2025 -- 00:12:00,0
3.04,60.24,18.71,88.71,DoorCLOSED,PowerON,57.19,CompressorOFF,0.15,Saturday 04.01.2025 -- 00:12:05,0
4.93,69.37,27.5,59.35,DoorCLOSED,PowerON,24.57,CompressorOFF,0.17,Saturday 04.01.2025 -- 00:12:10,0
3.67,70.31,18.88,86.02,DoorCLOSED,PowerON,37.83,CompressorOFF,0.38,Saturday 04.01.2025 -- 00:12:15,0
2.72,59.15,27.05,84.92,DoorCLOSED,PowerON,151.27,CompressorON,0.1,Saturday 04.01.2025 -- 00:12:20,0
4.11,67.94,27.18,51.58,DoorCLOSED,PowerON,128.38,CompressorON,0.11,Saturday 04.01.2025 -- 00:12:25,0
3.45,71.16,22.31,80.1,DoorCLOSED,PowerON,123.51,CompressorON,0.43,Saturday 04.01.2025 -- 00:12:30,0
4.32,63.72,20.9,68.05,DoorCLOSED,PowerON,35.65,CompressorOFF,0.18,Saturday 04.01.2025 -- 00:12:35,0
2.77,54.44,22.96,79.73,DoorCLOSED,PowerON,156.69,CompressorON,0.07,Saturday 04.01.2025 -- 00:12:40,0
3.69,61.76,18.05,80.69,DoorCLOSED,PowerON,29.64,CompressorOFF,0.05,Saturday 04.01.2025 -- 00:12:45,0
5.34,62.91,29.42,79.3,DoorCLOSED,PowerON,48.02,CompressorOFF,0.12,Saturday 04.01.2025 -- 00:12:50,0
2.29,55.65,25.02,57.06,DoorCLOSED,PowerON,151.75,CompressorON,0.2,Saturday 04.01.2025 -- 00:12:55,0
4.07,68.06,19.32,57.91,DoorCLOSED,PowerON,113.05,CompressorON,0.44,Saturday 04.01.2025 -- 00:13:00,0
4.83,49.61,30.81,68.17,DoorCLOSED,PowerON,121.43,CompressorON,0.14,Saturday 04.01.2025 -- 00:13:05,0
9.96,87.9,25.56,88.99,DoorCLOSED,PowerON,225.91,CompressorOFF,0.85,Saturday 04.01.2025 -- 00:13:10,1
3.45,46.38,28.5,81.11,DoorCLOSED,PowerON,97.25,CompressorON,0.08,Saturday 04.01.2025 -- 00:13:15,0
3.35,62.99,31.22,56.02,DoorCLOSED,PowerON,217.67,CompressorON,0.32,Saturday 04.01.2025 -- 00:13:20,0
2.63,70.28,26.69,58.03,DoorCLOSED,PowerON,221.65,CompressorON,0.18,Saturday 04.01.2025 -- 00:13:25,0
4.59,49.45,30.08,70.04,DoorCLOSED,PowerON,26.0,CompressorOFF,0.39,Saturday 04.01.2025 -- 00:13:30,0
3.42,59.6,19.78,78.39,DoorCLOSED,PowerON,94.19,CompressorON,0.25,Saturday 04.01.2025 -- 00:13:35,0
3.51,47.58,24.37,70.89,DoorCLOSED,PowerON,233.87,CompressorON,0.05,Saturday 04.01.2025 -- 00:13:40,0
4.76,58.74,31.38,89.85,DoorCLOSED,PowerON,25.63,CompressorOFF,0.3,Saturday 04.01.2025 -- 00:13:45,0
4.68,63.49,27.1,53.07,DoorCLOSED,PowerON,54.13,CompressorOFF,0.31,Saturday 04.01.2025 -- 00:13:50,0
3.85,58.16,29.19,50.74,DoorCLOSED,PowerON,57.15,CompressorOFF,0.09,Saturday 04.01.2025 -- 00:13:55,0
3.01,50.97,24.83,69.66,DoorCLOSED,PowerON,118.79,CompressorON,0.26,Saturday 04.01.2025 -- 00:14:00,0
5.68,74.79,31.23,79.29,DoorOPEN,PowerON,133.39,CompressorON,0.4,Saturday 04.01.2025 -- 00:14:05,0
4.44,55.74,20.84,81.22,DoorCLOSED,PowerON,58.11,CompressorOFF,0.06,Saturday 04.01.2025 -- 00:14:10,0
4.23,73.36,30.4,74.79,DoorCLOSED,PowerON,31.55,CompressorOFF,0.11,Saturday 04.01.2025 -- 00:14:15,0
2.29,45.04,29.72,84.09,DoorCLOSED,PowerON,130.68,CompressorON,0.32,Saturday 04.01.2025 -- 00:14:20,0
3.35,62.97,26.44,88.11,DoorCLOSED,PowerON,41.69,CompressorOFF,0.36,Saturday 04.01.2025 -- 00:14:25,0
5.15,48.41,19.85,63.89,DoorCLOSED,PowerON,40.96,CompressorOFF,0.12,Saturday 04.01.2025 -- 00:14:30,0
4.82,62.98,24.19,51.02,DoorCLOSED,PowerON,26.41,CompressorOFF,0.06,Saturday 04.01.2025 -- 00:14:35,0
8.23,74.61,23.02,66.26,DoorCLOSED,PowerOFF,0.0,CompressorOFF,0.03,Saturday 04.01.2025 -- 00:14:40,0
4.56,57.72,22.39,83.49,DoorCLOSED,PowerON,55.66,CompressorOFF,0.13,Saturday 04.01.2025 -- 00:14:45,0
2.61,55.95,18.65,74.72,DoorCLOSED,PowerON,134.08,CompressorON,0.3,Saturday 04.01.2025 -- 00:14:50,0
3.16,73.28,23.04,58.81,DoorCLOSED,PowerON,40.19,CompressorOFF,0.27,Saturday 04.01.2025 -- 00:14:55,0
2.95,54.75,24.69,84.34,DoorCLOSED,PowerON,107.67,CompressorON,0.42,Saturday 04.01.2025 -- 00:15:00,0
2.66,64.47,27.59,68.4,DoorCLOSED,PowerON,125.1,CompressorON,0.44,Saturday 04.01.2025 -- 00:15:05,0
3.57,68.1,23.28,79.59,DoorCLOSED,PowerOFF,0.0,CompressorOFF,0.07,Saturday 04.01.2025 -- 00:15:10,0
3.32,53.44,29.33,70.92,DoorCLOSED,PowerON,26.37,CompressorOFF,0.17,Saturday 04.01.2025 -- 00:15:15,0
2.84,45.26,22.41,72.04,DoorCLOSED,PowerON,113.88,CompressorON,0.03,Saturday 04.01.2025 -- 00:15:20,0
2.82,58.21,29.91,73.39,DoorCLOSED,PowerON,205.99,CompressorON,0.39,Saturday 04.01.2025 -- 00:15:25,0
5.96,59.95,28.93,85.8,DoorCLOSED,PowerON,152.56,CompressorON,0.56,Saturday 04.01.2025 -- 00:15:30,0
4.79,55.95,30.84,75.48,DoorCLOSED,PowerON,33.32,CompressorOFF,0.08,Saturday 04.01.2025 -- 00:15:35,0
5.06,57.71,30.44,65.57,DoorCLOSED,PowerON,24.48,CompressorOFF,0.37,Saturday 04.01.2025 -- 00:15:40,0
3.86,48.46,30.63,66.43,DoorCLOSED,PowerON,47.09,CompressorOFF,0.33,Saturday 04.01.2025 -- 00:15:45,0
3.57,68.09,30.42,89.26,DoorCLOSED,PowerON,106.02,CompressorON,0.07,Saturday 04.01.2025 -- 00:15:50,0
2.82,59.78,28.7,77.77,DoorCLOSED,PowerON,157.9,CompressorON,1.15,Saturday 04.01.2025 -- 00:15:55,0
3.89,70.54,19.72,67.21,DoorCLOSED,PowerON,28.7,CompressorOFF,0.36,Saturday 04.01.2025 -- 00:16:00,0
6.55,78.33,28.22,87.17,DoorCLOSED,PowerON,192.95,CompressorON,1.35,Saturday 04.01.2025 -- 00:16:05,1
3.45,48.51,31.38,65.62,DoorCLOSED,PowerON,44.93,CompressorOFF,0.3,Saturday 04.01.2025 -- 00:16:10,0
3.13,51.42,30.75,70.92,DoorCLOSED,PowerON,52.7,CompressorOFF,0.11,Saturday 04.01.2025 -- 00:16:15,0
3.89,72.13,20.06,59.89,DoorCLOSED,PowerON,124.81,CompressorON,0.24,Saturday 04.01.2025 -- 00:16:20,0
7.36,69.41,32.0,76.63,DoorCLOSED,PowerON,125.25,CompressorON,0.04,Saturday 04.01.2025 -- 00:16:25,0
1.81,71.48,31.27,59.15,DoorCLOSED,PowerON,112.17,CompressorON,0.22,Saturday 04.01.2025 -- 00:16:30,0
5.1,70.89,28.7,64.34,DoorCLOSED,PowerON,57.25,CompressorOFF,0.22,Saturday 04.01.2025 -- 00:16:35,0
3.02,55.87,31.23,83.37,DoorCLOSED,PowerON,128.71,CompressorON,0.42,Saturday 04.01.2025 -- 00:16:40,0
2.48,68.38,23.67,83.18,DoorCLOSED,PowerON,117.39,CompressorON,0.51,Saturday 04.01.2025 -- 00:16:45,0
4.45,70.42,25.14,79.74,DoorCLOSED,PowerON,22.08,CompressorOFF,0.36,Saturday 04.01.2025 -- 00:16:50,0
11.07,84.22,30.13,94.73,DoorCLOSED,PowerON,249.66,CompressorON,1.33,Saturday 04.01.2025 -- 00:16:55,1
