inTemp,InHumid,outTemp,outHumid,DoorStatus,PowerStatus,ConsumoElectrico,CompressorStatus,Vibration,Timestamp,flag_mantenimiento
2.74,57.38,26.81,67.72,DoorCLOSED,PowerON,155.82,CompressorON,0.34,Sunday 05.01.2025 -- 00:04:00,0
4.08,57.6,20.13,65.94,DoorCLOSED,PowerON,54.6,CompressorOFF,0.07,Sunday 05.01.2025 -- 00:04:05,0
9.1,90.86,29.5,66.02,DoorCLOSED,PowerON,181.49,CompressorON,1.23,Sunday 05.01.2025 -- 00:04:10,1
7.5,75.85,29.5,65.01,DoorCLOSED,PowerON,182.63,CompressorON,0.88,Sunday 05.01.2025 -- 00:04:15,1
3.16,68.89,20.36,67.39,DoorCLOSED,PowerON,158.35,CompressorON,0.08,Sunday 05.01.2025 -- 00:04:20,0
5.28,50.51,28.67,82.5,DoorCLOSED,PowerON,122.33,CompressorON,0.45,Sunday 05.01.2025 -- 00:04:25,0
2.42,49.58,19.61,75.86,DoorCLOSED,PowerON,105.47,CompressorON,1.19,Sunday 05.01.2025 -- 00:04:30,0
4.88,51.5,31.24,75.06,DoorCLOSED,PowerON,27.42,CompressorOFF,0.04,Sunday 05.01.2025 -- 00:04:35,0
4.13,69.44,18.76,68.45,DoorCLOSED,PowerON,49.93,CompressorOFF,0.31,Sunday 05.01.2025 -- 00:04:40,0
4.68,70.39,26.79,53.35,DoorCLOSED,PowerON,57.98,CompressorOFF,0.22,Sunday 05.01.2025 -- 00:04:45,0
7.45,78.25,25.61,55.34,DoorOPEN,PowerON,111.88,CompressorON,0.1,Sunday 05.01.2025 -- 00:04:50,0
3.51,65.83,28.85,87.26,DoorCLOSED,PowerON,155.47,CompressorON,0.39,Sunday 05.01.2025 -- 00:04:55,0
5.2,50.12,22.64,51.65,DoorCLOSED,PowerON,47.57,CompressorOFF,0.41,Sunday 05.01.2025 -- 00:05:00,0
4.34,45.45,21.2,60.49,DoorCLOSED,PowerON,26.67,CompressorOFF,0.34,Sunday 05.01.2025 -- 00:05:05,0
1.99,48.83,21.15,59.42,DoorCLOSED,PowerON,111.73,CompressorON,0.15,Sunday 05.01.2025 -- 00:05:10,0
3.01,57.33,27.27,86.06,DoorCLOSED,PowerON,54.98,CompressorOFF,0.12,Sunday 05.01.2025 -- 00:05:15,0
2.9,51.82,22.33,54.18,DoorCLOSED,PowerON,129.25,CompressorON,0.19,Sunday 05.01.2025 -- 00:05:20,0
6.81,61.55,30.9,50.36,DoorCLOSED,PowerON,120.62,CompressorON,0.11,Sunday 05.01.2025 -- 00:05:25,0
4.26,67.16,18.35,75.37,DoorCLOSED,PowerON,56.16,CompressorOFF,0.19,Sunday 05.01.2025 -- 00:05:30,0
3.87,56.15,30.59,72.07,DoorCLOSED,PowerON,42.82,CompressorOFF,0.14,Sunday 05.01.2025 -- 00:05:35,0
6.41,70.32,22.25,58.6,DoorOPEN,PowerON,153.88,CompressorON,0.09,Sunday 05.01.2025 -- 00:05:40,0
2.96,61.33,23.16,67.78,DoorCLOSED,PowerON,137.07,CompressorON,0.29,Sunday 05.01.2025 -- 00:05:45,0
4.91,45.54,30.61,62.22,DoorCLOSED,PowerON,33.95,CompressorOFF,0.09,Sunday 05.01.2025 -- 00:05:50,0
6.73,82.58,29.69,54.64,DoorOPEN,PowerON,122.93,CompressorON,0.1,Sunday 05.01.2025 -- 00:05:55,0
3.03,71.7,20.11,56.52,DoorCLOSED,PowerOFF,0.0,CompressorOFF,0.35,Sunday 05.01.2025 -- 00:06:00,0
3.16,46.12,24.57,54.98,DoorCLOSED,PowerOFF,0.0,CompressorOFF,0.13,Sunday 05.01.2025 -- 00:06:05,0
7.02,58.25,25.62,58.19,DoorCLOSED,PowerON,118.88,CompressorON,0.32,Sunday 05.01.2025 -- 00:06:10,0
1.86,53.87,26.54,63.79,DoorCLOSED,PowerON,91.01,CompressorON,0.26,Sunday 05.01.2025 -- 00:06:15,0
3.16,68.96,21.42,83.27,DoorCLOSED,PowerON,127.08,CompressorON,0.91,Sunday 05.01.2025 -- 00:06:20,0
4.03,63.95,18.97,54.08,DoorCLOSED,PowerON,149.35,CompressorON,0.42,Sunday 05.01.2025 -- 00:06:25,0
5.13,82.04,28.11,61.76,DoorOPEN,PowerON,151.16,CompressorON,0.2,Sunday 05.01.2025 -- 00:06:30,0
3.53,51.04,24.86,51.35,DoorCLOSED,PowerON,181.14,CompressorON,0.35,Sunday 05.01.2025 -- 00:06:35,0
4.0,57.66,29.15,68.75,DoorCLOSED,PowerON,102.56,CompressorON,0.22,Sunday 05.01.2025 -- 00:06:40,0
3.67,52.48,21.48,82.33,DoorCLOSED,PowerON,94.77,CompressorON,0.98,Sunday 05.01.2025 -- 00:06:45,0
3.63,53.85,18.78,56.25,DoorCLOSED,PowerON,156.78,CompressorON,0.41,Sunday 05.01.2025 -- 00:06:50,0
2.93,48.44,24.0,60.24,DoorCLOSED,PowerON,218.88,CompressorON,0.45,Sunday 05.01.2025 -- 00:06:55,0
5.39,54.38,23.2,77.86,DoorCLOSED,PowerON,22.3,CompressorOFF,0.19,Sunday 05.01.2025 -- 00:07:00,0
3.93,68.58,30.26,59.33,DoorCLOSED,PowerON,46.36,CompressorOFF,0.23,Sunday 05.01.2025 -- 00:07:05,0
3.77,54.71,28.48,73.55,DoorCLOSED,PowerON,98.81,CompressorON,0.44,Sunday 05.01.2025 -- 00:07:10,0
3.01,59.56,28.03,58.62,DoorCLOSED,PowerON,130.82,CompressorON,0.39,Sunday 05.01.2025 -- 00:07:15,0
4.83,48.21,26.0,89.98,DoorCLOSED,PowerON,44.89,CompressorOFF,0.31,Sunday 05.01.2025 -- 00:07:20,0
3.07,52.82,27.91,53.83,DoorCLOSED,PowerON,154.39,CompressorON,0.32,Sunday 05.01.2025 -- 00:07:25,0
8.69,73.63,25.87,65.79,DoorOPEN,PowerON,93.05,CompressorON,0.57,Sunday 05.01.2025 -- 00:07:30,0
3.35,54.33,28.84,70.32,DoorCLOSED,PowerON,26.56,CompressorOFF,0.15,Sunday 05.01.2025 -- 00:07:35,0
3.25,70.5,31.02,66.22,DoorCLOSED,PowerON,137.38,CompressorON,0.15,Sunday 05.01.2025 -- 00:07:40,0
4.12,71.77,23.03,70.47,DoorCLOSED,PowerON,51.21,CompressorOFF,0.1,Sunday 05.01.2025 -- 00:07:45,0
4.46,60.52,18.17,75.7,DoorCLOSED,PowerON,36.21,CompressorOFF,0.27,Sunday 05.01.2025 -- 00:07:50,0
7.61,61.59,21.07,89.93,DoorCLOSED,PowerON,55.81,CompressorOFF,0.08,Sunday 05.01.2025 -- 00:07:55,0
2.76,68.49,21.9,58.72,DoorCLOSED,PowerON,122.02,CompressorON,0.07,Sunday 05.01.2025 -- 00:08:00,0
2.99,48.12,23.1,65.74,DoorCLOSED,PowerON,137.68,CompressorON,0.42,Sunday 05.01.2025 -- 00:08:05,0
4.08,72.02,23.06,71.57,DoorCLOSED,PowerON,154.79,CompressorON,0.36,Sunday 05.01.2025 -- 00:08:10,0
3.0,68.86,19.53,66.61,DoorCLOSED,PowerON,159.09,CompressorON,0.17,Sunday 05.01.2025 -- 00:08:15,0
4.89,62.71,30.63,52.1,DoorCLOSED,PowerON,29.37,CompressorOFF,0.13,Sunday 05.01.2025 -- 00:08:20,0
3.37,70.18,24.75,53.01,DoorCLOSED,PowerON,39.29,CompressorOFF,0.13,Sunday 05.01.2025 -- 00:08:25,0
7.47,72.42,28.04,66.73,DoorOPEN,PowerON,91.6,CompressorON,0.12,Sunday 05.01.2025 -- 00:08:30,0
2.07,71.57,29.03,51.15,DoorCLOSED,PowerON,122.25,CompressorON,0.37,Sunday 05.01.2025 -- 00:08:35,0
3.28,64.42,29.32,59.91,DoorCLOSED,PowerON,43.0,CompressorOFF,0.3,Sunday 05.01.2025 -- 00:08:40,0
2.4,69.82,22.58,85.19,DoorCLOSED,PowerON,232.69,CompressorON,0.18,Sunday 05.01.2025 -- 00:08:45,0
3.62,60.64,26.24,73.75,DoorCLOSED,PowerON,90.17,CompressorON,0.1,Sunday 05.01.2025 -- 00:08:50,0
3.13,70.66,22.25,67.7,DoorCLOSED,PowerON,59.52,CompressorOFF,0.36,Sunday 05.01.2025 -- 00:08:55,0
3.25,72.55,20.5,82.51,DoorCLOSED,PowerON,30.52,CompressorOFF,0.32,Sunday 05.01.2025 -- 00:09:00,0
4.17,56.28,31.52,88.4,DoorCLOSED,PowerON,92.34,CompressorON,0.21,Sunday 05.01.2025 -- 00:09:05,0
3.21,69.1,28.44,66.18,DoorCLOSED,PowerON,153.69,CompressorON,0.37,Sunday 05.01.2025 -- 00:09:10,0
3.28,72.35,20.9,56.86,DoorCLOSED,PowerON,235.64,CompressorON,0.44,Sunday 05.01.2025 -- 00:09:15,0
11.37,78.21,27.04,75.92,DoorCLOSED,PowerON,216.38,CompressorON,1.59,Sunday 05.01.2025 -- 00:09:20,1
6.39,68.84,20.55,55.25,DoorCLOSED,PowerON,136.5,CompressorON,0.42,Sunday 05.01.2025 -- 00:09:25,0
2.05,68.58,29.68,77.44,DoorCLOSED,PowerON,106.95,CompressorON,0.85,Sunday 05.01.2025 -- 00:09:30,0
3.69,60.33,22.01,74.89,DoorCLOSED,PowerON,37.4,CompressorOFF,0.17,Sunday 05.01.2025 -- 00:09:35,0
3.6,72.8,24.61,61.04,DoorCLOSED,PowerON,33.27,CompressorOFF,0.27,Sunday 05.01.2025 -- 00:09:40,0
5.48,70.76,25.48,82.31,DoorCLOSED,PowerON,38.72,CompressorOFF,0.36,Sunday 05.01.2025 -- 00:09:45,0
5.47,63.04,24.44,74.27,DoorCLOSED,PowerOFF,0.0,CompressorOFF,0.11,Sunday 05.01.2025 -- 00:09:50,0
2.47,53.64,27.57,62.37,DoorCLOSED,PowerON,104.46,CompressorON,0.11,Sunday 05.01.2025 -- 00:09:55,0
2.1,73.01,24.36,52.62,DoorCLOSED,PowerON,213.57,CompressorON,0.06,Sunday 05.01.2025 -- 00:10:00,0
4.62,54.26,29.34,69.39,DoorCLOSED,PowerON,23.81,CompressorOFF,0.03,Sunday 05.01.2025 -- 00:10:05,0
10.83,77.78,33.46,66.47,DoorCLOSED,PowerON,185.37,CompressorON,1.38,Sunday 05.01.2025 -- 00:10:10,1
3.35,59.6,25.58,81.96,DoorCLOSED,PowerON,30.19,CompressorOFF,0.34,Sunday 05.01.2025 -- 00:10:15,0
3.22,49.06,25.64,79.94,DoorCLOSED,PowerON,110.33,CompressorON,0.35,Sunday 05.01.2025 -- 00:10:20,0
3.78,54.59,24.75,74.25,DoorCLOSED,PowerON,38.81,CompressorOFF,0.13,Sunday 05.01.2025 -- 00:10:25,0
3.79,64.98,20.72,67.34,DoorCLOSED,PowerON,142.9,CompressorON,0.05,Sunday 05.01.2025 -- 00:10:30,0
5.83,55.14,23.61,58.98,DoorCLOSED,PowerON,109.81,CompressorON,0.24,Sunday 05.01.2025 -- 00:10:35,0
2.08,46.25,25.61,80.82,DoorCLOSED,PowerON,135.36,CompressorON,0.31,Sunday 05.01.2025 -- 00:10:40,0
2.57,73.32,21.62,67.58,DoorCLOSED,PowerON,122.06,CompressorON,1.11,Sunday 05.01.2025 -- 00:10:45,0
4.89,50.47,28.19,71.22,DoorCLOSED,PowerON,53.72,CompressorOFF,0.37,Sunday 05.01.2025 -- 00:10:50,0
9.18,90.0,31.23,66.59,DoorCLOSED,PowerON,224.61,CompressorOFF,1.23,Sunday 05.01.2025 -- 00:10:55,1
7.33,73.63,31.6,79.92,DoorOPEN,PowerON,106.46,CompressorON,0.08,Sunday 05.01.2025 -- 00:11:00,0
4.0,48.7,28.83,75.76,DoorCLOSED,PowerON,43.81,CompressorOFF,0.14,Sunday 05.01.2025 -- 00:11:05,0
4.3,82.1,27.51,57.33,DoorOPEN,PowerON,140.9,CompressorON,0.11,Sunday 05.01.2025 -- 00:11:10,0
3.36,71.21,21.09,65.69,DoorCLOSED,PowerON,124.39,CompressorON,0.15,Sunday 05.01.2025 -- 00:11:15,0
6.54,80.6,22.98,89.79,DoorOPEN,PowerON,143.46,CompressorON,0.4,Sunday 05.01.2025 -- 00:11:20,0
3.32,63.55,29.17,66.5,DoorCLOSED,PowerON,105.74,CompressorON,1.23,Sunday 05.01.2025 -- 00:11:25,0
5.03,64.27,31.4,74.98,DoorCLOSED,PowerON,29.7,CompressorOFF,0.13,Sunday 05.01.2025 -- 00:11:30,0
3.5,70.02,26.13,57.81,DoorCLOSED,PowerON,143.11,CompressorON,0.09,Sunday 05.01.2025 -- 00:11:35,0
6.58,86.23,27.1,91.93,DoorCLOSED,PowerON,208.22,CompressorOFF,1.45,Sunday 05.01.2025 -- 00:11:40,1
2.18,46.99,23.65,82.66,DoorCLOSED,PowerON,97.39,CompressorON,0.15,Sunday 05.01.2025 -- 00:11:45,0
8.02,78.03,29.08,85.21,DoorCLOSED,PowerON,238.0,CompressorON,1.2,Sunday 05.01.2025 -- 00:11:50,1
4.48,59.69,21.27,87.61,DoorCLOSED,PowerON,39.35,CompressorOFF,0.23,Sunday 05.01.2025 -- 00:11:55,0
2.99,59.89,31.73,65.71,DoorCLOSED,PowerON,157.22,CompressorON,0.21,Sunday 05.01.2025 -- 00:12:00,0
3.01,59.38,27.21,71.06,DoorCLOSED,PowerON,144.89,CompressorON,1.0,Sunday 05.01.2025 -- 00:12:05,0
2.59,49.42,27.59,80.61,DoorCLOSED,PowerON,118.83,CompressorON,0.08,Sunday 05.01.2025 -- 00:12:10,0
2.1,55.39,26.55,76.54,DoorCLOSED,PowerON,97.54,CompressorON,0.16,Sunday 05.01.2025 -- 00:12:15,0
5.73,72.5,28.52,84.53,DoorCLOSED,PowerON,113.72,CompressorON,0.09,Sunday 05.01.2025 -- 00:12:20,0
3.09,63.15,25.47,76.66,DoorCLOSED,PowerON,131.66,CompressorON,0.37,Sunday 05.01.2025 -- 00:12:25,0
4.14,73.65,31.92,62.54,DoorCLOSED,PowerON,155.82,CompressorON,0.33,Sunday 05.01.2025 -- 00:12:30,0
7.07,57.21,21.98,76.5,DoorCLOSED,PowerON,50.79,CompressorOFF,0.23,Sunday 05.01.2025 -- 00:12:35,0
1.9,56.43,20.14,78.55,DoorCLOSED,PowerON,132.91,CompressorON,0.13,Sunday 05.01.2025 -- 00:12:40,0
6.67,80.54,30.08,80.39,DoorCLOSED,PowerON,223.09,CompressorOFF,1.27,Sunday 05.01.2025 -- 00:12:45,1
3.68,57.77,21.03,74.61,DoorCLOSED,PowerON,27.02,CompressorOFF,0.28,Sunday 05.01.2025 -- 00:12:50,0
3.38,58.29,29.36,82.15,DoorCLOSED,PowerON,150.59,CompressorON,0.19,Sunday 05.01.2025 -- 00:12:55,0
4.12,52.44,26.76,80.47,DoorCLOSED,PowerON,50.46,CompressorOFF,0.13,Sunday 05.01.2025 -- 00:13:00,0
9.06,91.33,29.28,80.94,DoorCLOSED,PowerOFF,247.31,CompressorOFF,1.06,Sunday 05.01.2025 -- 00:13:05,1
6.73,71.56,23.51,88.4,DoorCLOSED,PowerON,46.35,CompressorOFF,0.05,Sunday 05.01.2025 -- 00:13:10,0
2.45,62.52,29.27,51.17,DoorCLOSED,PowerON,145.7,CompressorON,0.11,Sunday 05.01.2025 -- 00:13:15,0
6.72,50.35,30.07,88.47,DoorCLOSED,PowerON,46.93,CompressorOFF,0.34,Sunday 05.01.2025 -- 00:13:20,0
7.45,76.1,29.1,75.2,DoorOPEN,PowerON,151.42,CompressorON,0.27,Sunday 05.01.2025 -- 00:13:25,0
6.55,91.88,30.65,91.33,DoorCLOSED,PowerOFF,244.76,CompressorOFF,1.34,Sunday 05.01.2025 -- 00:13:30,1
2.04,60.46,29.87,74.07,DoorCLOSED,PowerON,109.41,CompressorON,0.25,Sunday 05.01.2025 -- 00:13:35,0
5.04,74.63,30.05,89.06,DoorCLOSED,PowerON,97.14,CompressorON,0.04,Sunday 05.01.2025 -- 00:13:40,0
7.45,68.25,30.3,56.18,DoorCLOSED,PowerON,158.77,CompressorON,0.66,Sunday 05.01.2025 -- 00:13:45,0
4.54,56.37,23.65,79.69,DoorCLOSED,PowerON,24.56,CompressorOFF,0.1,Sunday 05.01.2025 -- 00:13:50,0
3.22,61.34,23.36,87.34,DoorCLOSED,PowerON,30.45,CompressorOFF,0.41,Sunday 05.01.2025 -- 00:13:55,0
5.02,62.6,21.43,68.8,DoorCLOSED,PowerON,31.84,CompressorOFF,0.38,Sunday 05.01.2025 -- 00:14:00,0
3.96,73.21,26.38,79.74,DoorCLOSED,PowerON,59.71,CompressorOFF,0.23,Sunday 05.01.2025 -- 00:14:05,0
2.35,67.11,23.01,81.94,DoorCLOSED,PowerON,117.79,CompressorON,0.39,Sunday 05.01.2025 -- 00:14:10,0
3.33,74.44,21.15,88.41,DoorCLOSED,PowerON,41.63,CompressorOFF,0.09,Sunday 05.01.2025 -- 00:14:15,0
6.27,61.25,28.82,86.99,DoorOPEN,PowerON,149.65,CompressorON,0.2,Sunday 05.01.2025 -- 00:14:20,0
2.81,62.85,19.3,68.61,DoorCLOSED,PowerON,140.68,CompressorON,0.23,Sunday 05.01.2025 -- 00:14:25,0
3.4,51.96,30.87,58.69,DoorCLOSED,PowerON,139.68,CompressorON,0.42,Sunday 05.01.2025 -- 00:14:30,0
2.65,61.26,21.78,54.09,DoorCLOSED,PowerON,133.16,CompressorON,0.45,Sunday 05.01.2025 -- 00:14:35,0
3.84,64.55,26.41,61.95,DoorCLOSED,PowerON,131.22,CompressorON,0.21,Sunday 05.01.2025 -- 00:14:40,0
3.89,63.78,27.18,78.81,DoorCLOSED,PowerON,150.85,CompressorON,0.03,Sunday 05.01.2025 -- 00:14:45,0
5.56,82.74,20.2,57.12,DoorOPEN,PowerON,140.0,CompressorON,0.16,Sunday 05.01.2025 -- 00:14:50,0
3.54,74.22,23.52,51.39,DoorCLOSED,PowerOFF,0.0,CompressorOFF,0.17,Sunday 05.01.2025 -- 00:14:55,0
5.33,71.57,28.92,79.77,DoorCLOSED,PowerON,29.68,CompressorOFF,0.04,Sunday 05.01.2025 -- 00:15:00,0
7.04,85.71,30.39,82.89,DoorCLOSED,PowerON,187.51,CompressorON,1.4,Sunday 05.01.2025 -- 00:15:05,1
2.4,69.03,24.76,62.03,DoorCLOSED,PowerON,126.37,CompressorON,0.44,Sunday 05.01.2025 -- 00:15:10,0
6.78,90.8,31.24,72.71,DoorCLOSED,PowerON,182.02,CompressorON,0.83,Sunday 05.01.2025 -- 00:15:15,1
2.15,53.62,23.37,63.63,DoorCLOSED,PowerON,149.41,CompressorON,0.32,Sunday 05.01.2025 -- 00:15:20,0
5.17,65.51,30.76,55.86,DoorCLOSED,PowerON,107.25,CompressorON,0.41,Sunday 05.01.2025 -- 00:15:25,0
3.46,64.86,24.25,64.76,DoorCLOSED,PowerON,31.92,CompressorOFF,0.19,Sunday 05.01.2025 -- 00:15:30,0
5.2,47.24,24.21,75.36,DoorCLOSED,PowerON,58.35,CompressorOFF,0.41,Sunday 05.01.2025 -- 00:15:35,0
3.04,59.57,18.24,80.08,DoorCLOSED,PowerON,155.06,CompressorON,0.2,Sunday 05.01.2025 -- 00:15:40,0
7.04,85.47,30.49,66.59,DoorCLOSED,PowerON,250.63,CompressorON,0.92,Sunday 05.01.2025 -- 00:15:45,1
4.39,49.48,31.5,76.96,DoorCLOSED,PowerON,51.65,CompressorOFF,0.16,Sunday 05.01.2025 -- 00:15:50,0
2.05,48.19,26.42,84.68,DoorCLOSED,PowerON,137.9,CompressorON,0.85,Sunday 05.01.2025 -- 00:15:55,0
3.7,49.98,23.53,63.9,DoorCLOSED,PowerON,42.51,CompressorOFF,0.11,Sunday 05.01.2025 -- 00:16:00,0
2.1,60.61,26.27,69.68,DoorCLOSED,PowerON,111.26,CompressorON,0.42,Sunday 05.01.2025 -- 00:16:05,0
3.72,72.48,27.44,77.09,DoorCLOSED,PowerON,44.65,CompressorOFF,0.07,Sunday 05.01.2025 -- 00:16:10,0
6.77,84.49,28.6,72.21,DoorOPEN,PowerON,157.18,CompressorON,1.21,Sunday 05.01.2025 -- 00:16:15,0
2.3,60.56,19.64,79.56,DoorCLOSED,PowerON,114.6,CompressorON,0.45,Sunday 05.01.2025 -- 00:16:20,0
5.28,59.94,29.25,78.49,DoorCLOSED,PowerON,43.72,CompressorOFF,0.34,Sunday 05.01.2025 -- 00:16:25,0
3.68,63.54,18.42,66.05,DoorOPEN,PowerON,127.67,CompressorON,0.32,Sunday 05.01.2025 -- 00:16:30,0
2.72,65.9,24.23,51.39,DoorCLOSED,PowerON,110.47,CompressorON,0.32,Sunday 05.01.2025 -- 00:16:35,0
3.78,63.4,30.05,63.63,DoorCLOSED,PowerON,106.24,CompressorON,0.31,Sunday 05.01.2025 -- 00:16:40,0
3.91,58.52,19.78,63.82,DoorCLOSED,PowerON,135.68,CompressorON,0.33,Sunday 05.01.2025 -- 00:16:45,0
3.9,61.2,24.51,54.78,DoorCLOSED,PowerON,36.99,CompressorOFF,0.08,Sunday 05.01.2025 -- 00:16:50,0
2.1,63.04,22.91,66.01,DoorCLOSED,PowerON,129.78,CompressorON,0.22,Sunday 05.01.2025 -- 00:16:55,0
