inTemp,InHumid,outTemp,outHumid,DoorStatus,PowerStatus,ConsumoElectrico,CompressorStatus,Vibration,Timestamp,flag_mantenimiento
4.64,49.08,26.8,79.51,DoorCLOSED,PowerON,51.95,CompressorOFF,0.22,Monday 06.01.2025 -- 00:01:15,0
6.56,88.56,30.71,69.09,DoorCLOSED,PowerON,199.31,CompressorON,1.28,Monday 06.01.2025 -- 00:01:20,1
3.53,61.04,20.71,57.14,DoorCLOSED,PowerON,121.22,CompressorON,0.16,Monday 06.01.2025 -- 00:01:25,0
5.26,57.28,19.19,79.32,DoorCLOSED,PowerON,42.83,CompressorOFF,0.04,Monday 06.01.2025 -- 00:01:30,0
4.7,61.09,27.3,53.13,DoorOPEN,PowerON,94.54,CompressorON,0.22,Monday 06.01.2025 -- 00:01:35,0
3.46,67.72,21.07,63.75,DoorCLOSED,PowerOFF,0.0,CompressorOFF,0.07,Monday 06.01.2025 -- 00:01:40,0
4.11,55.73,31.98,74.46,DoorCLOSED,PowerON,115.52,CompressorON,0.28,Monday 06.01.2025 -- 00:01:45,0
2.19,66.71,23.05,86.95,DoorCLOSED,PowerON,142.74,CompressorON,0.04,Monday 06.01.2025 -- 00:01:50,0
4.62,73.09,27.27,51.37,DoorOPEN,PowerON,134.03,CompressorON,0.17,Monday 06.01.2025 -- 00:01:55,0
3.33,56.74,20.06,72.32,DoorCLOSED,PowerON,58.28,CompressorOFF,0.1,Monday 06.01.2025 -- 00:02:00,0
8.9,52.11,29.35,53.96,DoorCLOSED,PowerON,22.07,CompressorOFF,0.45,Monday 06.01.2025 -- 00:02:05,0
4.54,74.33,26.35,51.09,DoorCLOSED,PowerON,39.19,CompressorOFF,0.04,Monday 06.01.2025 -- 00:02:10,0
7.51,72.29,20.65,75.91,DoorOPEN,PowerON,133.92,CompressorON,0.17,Monday 06.01.2025 -- 00:02:15,0
4.67,55.41,20.07,84.55,DoorCLOSED,PowerON,59.38,CompressorOFF,0.31,Monday 06.01.2025 -- 00:02:20,0
1.85,63.73,29.23,78.2,DoorCLOSED,PowerON,136.51,CompressorON,0.22,Monday 06.01.2025 -- 00:02:25,0
3.73,50.75,21.03,59.07,DoorCLOSED,PowerON,21.4,CompressorOFF,0.38,Monday 06.01.2025 -- 00:02:30,0
7.57,63.21,22.51,86.6,DoorOPEN,PowerON,198.11,CompressorON,0.22,Monday 06.01.2025 -- 00:02:35,0
4.28,53.11,30.92,52.3,DoorCLOSED,PowerON,32.92,CompressorOFF,0.3,Monday 06.01.2025 -- 00:02:40,0
3.49,73.04,24.39,55.14,DoorCLOSED,PowerON,146.48,CompressorON,0.1,Monday 06.01.2025 -- 00:02:45,0
11.94,75.94,30.22,61.91,DoorCLOSED,PowerON,236.79,CompressorON,1.15,Monday 06.01.2025 -- 00:02:50,1
4.61,72.5,23.07,60.74,DoorCLOSED,PowerON,49.92,CompressorOFF,0.25,Monday 06.01.2025 -- 00:02:55,0
4.02,72.5,20.39,68.03,DoorOPEN,PowerON,106.21,CompressorON,0.36,Monday 06.01.2025 -- 00:03:00,0
3.73,59.18,27.05,74.2,DoorCLOSED,PowerON,31.04,CompressorOFF,0.19,Monday 06.01.2025 -- 00:03:05,0
3.4,55.31,21.85,62.51,DoorCLOSED,PowerON,46.49,CompressorOFF,0.37,Monday 06.01.2025 -- 00:03:10,0
3.34,71.05,31.5,78.46,DoorCLOSED,PowerON,107.86,CompressorON,0.17,Monday 06.01.2025 -- 00:03:15,0
3.13,61.22,21.91,85.4,DoorCLOSED,PowerON,140.41,CompressorON,0.13,Monday 06.01.2025 -- 00:03:20,0
7.75,86.95,25.63,61.63,DoorOPEN,PowerON,127.14,CompressorON,0.21,Monday 06.01.2025 -- 00:03:25,0
2.33,51.44,26.98,54.14,DoorCLOSED,PowerON,104.61,CompressorON,0.7,Monday 06.01.2025 -- 00:03:30,0
3.57,70.93,19.29,60.8,DoorCLOSED,PowerON,38.96,CompressorOFF,0.32,Monday 06.01.2025 -- 00:03:35,0
11.08,90.48,26.96,82.43,DoorCLOSED,PowerON,248.78,CompressorON,1.28,Monday 06.01.2025 -- 00:03:40,1
8.88,63.34,26.49,57.23,DoorOPEN,PowerON,107.39,CompressorON,0.38,Monday 06.01.2025 -- 00:03:45,0
2.99,51.58,28.07,58.48,DoorCLOSED,PowerON,149.25,CompressorON,0.44,Monday 06.01.2025 -- 00:03:50,0
10.07,87.41,33.68,70.02,DoorCLOSED,PowerON,216.7,CompressorOFF,1.18,Monday 06.01.2025 -- 00:03:55,1
3.88,64.25,30.25,72.62,DoorCLOSED,PowerON,36.7,CompressorOFF,0.41,Monday 06.01.2025 -- 00:04:00,0
5.28,67.47,18.42,83.45,DoorOPEN,PowerON,104.76,CompressorON,0.29,Monday 06.01.2025 -- 00:04:05,0
1.85,49.1,25.22,86.49,DoorCLOSED,PowerON,137.24,CompressorON,0.14,Monday 06.01.2025 -- 00:04:10,0
3.87,69.0,22.95,57.78,DoorCLOSED,PowerON,130.81,CompressorON,0.33,Monday 06.01.2025 -- 00:04:15,0
4.71,74.86,31.0,62.76,DoorOPEN,PowerON,117.73,CompressorON,0.05,Monday 06.01.2025 -- 00:04:20,0
2.04,71.75,25.92,81.33,DoorCLOSED,PowerON,127.64,CompressorON,0.03,Monday 06.01.2025 -- 00:04:25,0
5.02,56.14,25.19,57.26,DoorCLOSED,PowerON,25.78,CompressorOFF,0.33,Monday 06.01.2025 -- 00:04:30,0
4.18,45.15,18.38,57.09,DoorCLOSED,PowerON,59.45,CompressorOFF,0.4,Monday 06.01.2025 -- 00:04:35,0
8.08,78.58,27.47,88.46,DoorCLOSED,PowerON,217.97,CompressorON,1.38,Monday 06.01.2025 -- 00:04:40,1
3.29,68.22,26.57,56.86,DoorCLOSED,PowerON,134.87,CompressorON,0.41,Monday 06.01.2025 -- 00:04:45,0
3.89,48.52,30.76,88.66,DoorCLOSED,PowerON,37.45,CompressorOFF,0.38,Monday 06.01.2025 -- 00:04:50,0
7.11,88.06,28.35,89.23,DoorOPEN,PowerON,193.81,CompressorON,1.13,Monday 06.01.2025 -- 00:04:55,1
2.79,73.04,20.25,63.83,DoorCLOSED,PowerON,113.18,CompressorON,0.17,Monday 06.01.2025 -- 00:05:00,0
3.13,67.09,20.5,60.39,DoorCLOSED,PowerON,152.58,CompressorON,0.43,Monday 06.01.2025 -- 00:05:05,0
3.19,57.64,31.44,84.59,DoorCLOSED,PowerON,127.77,CompressorON,0.12,Monday 06.01.2025 -- 00:05:10,0
5.45,51.51,26.28,54.92,DoorCLOSED,PowerON,37.73,CompressorOFF,0.07,Monday 06.01.2025 -- 00:05:15,0
2.24,50.02,26.56,70.9,DoorCLOSED,PowerON,112.33,CompressorON,0.09,Monday 06.01.2025 -- 00:05:20,0
3.56,71.59,22.63,89.98,DoorCLOSED,PowerON,29.7,CompressorOFF,0.31,Monday 06.01.2025 -- 00:05:25,0
9.95,86.32,27.71,60.49,DoorCLOSED,PowerON,239.3,CompressorOFF,0.88,Monday 06.01.2025 -- 00:05:30,1
4.85,50.35,21.4,71.54,DoorCLOSED,PowerON,31.93,CompressorOFF,0.36,Monday 06.01.2025 -- 00:05:35,0
4.94,57.62,23.58,73.43,DoorCLOSED,PowerON,48.4,CompressorOFF,0.02,Monday 06.01.2025 -- 00:05:40,0
4.63,72.33,22.58,82.96,DoorCLOSED,PowerON,37.51,CompressorOFF,0.19,Monday 06.01.2025 -- 00:05:45,0
5.49,80.03,25.89,83.51,DoorOPEN,PowerON,149.9,CompressorON,0.36,Monday 06.01.2025 -- 00:05:50,0
4.14,72.89,27.06,59.7,DoorCLOSED,PowerON,39.35,CompressorOFF,0.31,Monday 06.01.2025 -- 00:05:55,0
5.01,72.09,31.19,60.95,DoorCLOSED,PowerON,46.54,CompressorOFF,0.11,Monday 06.01.2025 -- 00:06:00,0
3.74,58.65,30.31,67.0,DoorCLOSED,PowerOFF,0.0,CompressorOFF,0.35,Monday 06.01.2025 -- 00:06:05,0
10.92,86.01,25.32,86.24,DoorCLOSED,PowerON,251.11,CompressorON,1.45,Monday 06.01.2025 -- 00:06:10,1
4.07,65.31,31.39,60.05,DoorOPEN,PowerON,134.21,CompressorON,0.23,Monday 06.01.2025 -- 00:06:15,0
3.58,50.75,30.65,52.08,DoorCLOSED,PowerON,51.87,CompressorOFF,0.2,Monday 06.01.2025 -- 00:06:20,0
3.85,57.43,30.93,68.1,DoorCLOSED,PowerON,24.2,CompressorOFF,0.44,Monday 06.01.2025 -- 00:06:25,0
3.4,64.51,23.0,84.34,DoorCLOSED,PowerON,140.66,CompressorON,0.23,Monday 06.01.2025 -- 00:06:30,0
3.69,73.01,21.34,77.92,DoorOPEN,PowerON,119.26,CompressorON,1.02,Monday 06.01.2025 -- 00:06:35,0
3.68,67.9,30.93,87.46,DoorCLOSED,PowerON,143.54,CompressorON,0.41,Monday 06.01.2025 -- 00:06:40,0
5.53,72.27,21.48,81.65,DoorCLOSED,PowerON,142.22,CompressorON,0.42,Monday 06.01.2025 -- 00:06:45,0
2.94,52.97,25.02,68.62,DoorCLOSED,PowerON,198.98,CompressorON,0.3,Monday 06.01.2025 -- 00:06:50,0
2.35,57.95,27.59,61.22,DoorCLOSED,PowerON,185.01,CompressorON,0.34,Monday 06.01.2025 -- 00:06:55,0
5.83,82.03,19.36,76.9,DoorOPEN,PowerON,101.62,CompressorON,0.08,Monday 06.01.2025 -- 00:07:00,0
4.05,46.21,28.5,77.46,DoorCLOSED,PowerON,144.67,CompressorON,0.21,Monday 06.01.2025 -- 00:07:05,0
3.61,60.87,18.99,51.24,DoorOPEN,PowerON,144.1,CompressorON,0.05,Monday 06.01.2025 -- 00:07:10,0
4.77,71.95,28.57,72.29,DoorCLOSED,PowerON,31.67,CompressorOFF,0.35,Monday 06.01.2025 -- 00:07:15,0
1.94,58.05,24.58,87.48,DoorCLOSED,PowerON,114.58,CompressorON,0.37,Monday 06.01.2025 -- 00:07:20,0
4.61,62.91,23.94,65.03,DoorCLOSED,PowerON,23.98,CompressorOFF,0.18,Monday 06.01.2025 -- 00:07:25,0
3.28,46.29,21.91,68.3,DoorCLOSED,PowerON,24.5,CompressorOFF,0.33,Monday 06.01.2025 -- 00:07:30,0
3.97,64.98,22.53,67.58,DoorCLOSED,PowerON,45.57,CompressorOFF,0.14,Monday 06.01.2025 -- 00:07:35,0
3.44,72.36,31.62,63.47,DoorCLOSED,PowerON,142.65,CompressorON,0.1,Monday 06.01.2025 -- 00:07:40,0
3.61,47.41,18.83,67.15,DoorCLOSED,PowerON,95.3,CompressorON,0.18,Monday 06.01.2025 -- 00:07:45,0
3.98,57.16,31.11,86.14,DoorCLOSED,PowerON,110.9,CompressorON,0.16,Monday 06.01.2025 -- 00:07:50,0
5.56,61.92,18.28,69.59,DoorOPEN,PowerON,141.65,CompressorON,0.16,Monday 06.01.2025 -- 00:07:55,0
9.38,86.03,33.52,93.29,DoorCLOSED,PowerON,244.21,CompressorOFF,1.21,Monday 06.01.2025 -- 00:08:00,1
6.06,70.16,31.13,56.06,DoorOPEN,PowerON,135.53,CompressorON,0.31,Monday 06.01.2025 -- 00:08:05,0
3.87,74.53,22.41,54.71,DoorCLOSED,PowerON,42.37,CompressorOFF,0.07,Monday 06.01.2025 -- 00:08:10,0
2.25,69.59,29.2,69.32,DoorCLOSED,PowerON,158.89,CompressorON,0.33,Monday 06.01.2025 -- 00:08:15,0
5.2,58.9,20.14,51.15,DoorCLOSED,PowerON,25.61,CompressorOFF,0.08,Monday 06.01.2025 -- 00:08:20,0
4.87,72.31,24.4,58.4,DoorCLOSED,PowerON,45.16,CompressorOFF,0.26,Monday 06.01.2025 -- 00:08:25,0
3.4,73.32,21.72,88.14,DoorCLOSED,PowerON,50.02,CompressorOFF,0.3,Monday 06.01.2025 -- 00:08:30,0
3.05,55.72,27.39,68.27,DoorCLOSED,PowerON,104.75,CompressorON,0.17,Monday 06.01.2025 -- 00:08:35,0
5.12,70.31,18.78,58.36,DoorCLOSED,PowerON,26.01,CompressorOFF,0.34,Monday 06.01.2025 -- 00:08:40,0
1.86,53.73,31.68,58.47,DoorCLOSED,PowerON,146.86,CompressorON,0.3,Monday 06.01.2025 -- 00:08:45,0
3.07,68.29,22.1,74.02,DoorCLOSED,PowerON,128.99,CompressorON,1.17,Monday 06.01.2025 -- 00:08:50,0
3.14,60.5,20.83,54.85,DoorCLOSED,PowerON,152.03,CompressorON,0.1,Monday 06.01.2025 -- 00:08:55,0
2.69,45.05,27.77,80.93,DoorCLOSED,PowerON,217.77,CompressorON,0.41,Monday 06.01.2025 -- 00:09:00,0
8.35,82.16,32.32,65.85,DoorCLOSED,PowerON,234.69,CompressorON,1.26,Monday 06.01.2025 -- 00:09:05,1
3.17,52.24,27.0,61.68,DoorCLOSED,PowerON,100.74,CompressorON,0.2,Monday 06.01.2025 -- 00:09:10,0
4.12,51.67,21.73,61.55,DoorCLOSED,PowerON,110.22,CompressorON,0.24,Monday 06.01.2025 -- 00:09:15,0
6.8,79.75,34.03,72.77,DoorCLOSED,PowerON,204.89,CompressorON,1.46,Monday 06.01.2025 -- 00:09:20,1
5.37,54.38,23.85,83.22,DoorCLOSED,PowerON,37.75,CompressorOFF,0.42,Monday 06.01.2025 -- 00:09:25,0
5.28,50.19,25.55,54.39,DoorCLOSED,PowerON,52.43,CompressorOFF,0.32,Monday 06.01.2025 -- 00:09:30,0
4.72,68.19,25.95,70.45,DoorCLOSED,PowerON,33.22,CompressorOFF,0.43,Monday 06.01.2025 -- 00:09:35,0
4.25,53.58,19.07,80.01,DoorCLOSED,PowerON,24.88,CompressorOFF,0.2,Monday 06.01.2025 -- 00:09:40,0
6.94,52.81,20.65,57.36,DoorCLOSED,PowerON,126.92,CompressorON,0.1,Monday 06.01.2025 -- 00:09:45,0
4.21,64.24,28.39,52.98,DoorCLOSED,PowerON,119.22,CompressorON,0.04,Monday 06.01.2025 -- 00:09:50,0
3.54,46.59,26.86,55.66,DoorCLOSED,PowerON,93.85,CompressorON,0.13,Monday 06.01.2025 -- 00:09:55,0
7.66,66.53,30.04,69.76,DoorOPEN,PowerON,140.42,CompressorON,0.22,Monday 06.01.2025 -- 00:10:00,0
2.76,52.53,20.08,54.72,DoorCLOSED,PowerON,99.92,CompressorON,0.4,Monday 06.01.2025 -- 00:10:05,0
4.84,48.83,20.14,62.93,DoorCLOSED,PowerON,52.33,CompressorOFF,0.27,Monday 06.01.2025 -- 00:10:10,0
4.49,64.6,24.14,77.48,DoorOPEN,PowerON,145.48,CompressorON,0.31,Monday 06.01.2025 -- 00:10:15,0
4.4,50.22,18.94,70.46,DoorCLOSED,PowerON,31.93,CompressorOFF,0.05,Monday 06.01.2025 -- 00:10:20,0
3.75,51.86,28.99,74.53,DoorCLOSED,PowerON,117.04,CompressorON,0.11,Monday 06.01.2025 -- 00:10:25,0
11.7,81.7,33.47,69.37,DoorCLOSED,PowerON,181.56,CompressorOFF,1.48,Monday 06.01.2025 -- 00:10:30,1
3.59,73.1,31.77,69.49,DoorCLOSED,PowerON,30.39,CompressorOFF,0.37,Monday 06.01.2025 -- 00:10:35,0
4.0,46.42,26.41,74.95,DoorCLOSED,PowerON,50.79,CompressorOFF,0.25,Monday 06.01.2025 -- 00:10:40,0
1.9,46.92,25.98,78.93,DoorCLOSED,PowerON,156.33,CompressorON,0.17,Monday 06.01.2025 -- 00:10:45,0
4.07,49.13,19.51,83.77,DoorCLOSED,PowerON,20.73,CompressorOFF,0.36,Monday 06.01.2025 -- 00:10:50,0
6.06,70.96,21.06,86.3,DoorCLOSED,PowerON,55.85,CompressorOFF,0.34,Monday 06.01.2025 -- 00:10:55,0
3.46,52.9,20.86,84.03,DoorCLOSED,PowerON,40.12,CompressorOFF,0.32,Monday 06.01.2025 -- 00:11:00,0
6.46,60.73,25.85,66.39,DoorOPEN,PowerON,200.73,CompressorON,0.13,Monday 06.01.2025 -- 00:11:05,0
2.49,45.16,31.55,74.29,DoorCLOSED,PowerON,111.45,CompressorON,0.12,Monday 06.01.2025 -- 00:11:10,0
2.03,59.64,24.48,87.1,DoorCLOSED,PowerON,124.21,CompressorON,0.31,Monday 06.01.2025 -- 00:11:15,0
3.43,73.49,24.55,88.03,DoorCLOSED,PowerON,119.55,CompressorON,1.16,Monday 06.01.2025 -- 00:11:20,0
2.06,64.47,27.1,71.69,DoorCLOSED,PowerON,92.8,CompressorON,0.44,Monday 06.01.2025 -- 00:11:25,0
5.73,68.67,23.72,88.87,DoorCLOSED,PowerON,40.64,CompressorOFF,0.06,Monday 06.01.2025 -- 00:11:30,0
2.69,56.5,29.92,64.51,DoorCLOSED,PowerON,157.78,CompressorON,0.2,Monday 06.01.2025 -- 00:11:35,0
3.68,82.74,28.69,72.94,DoorOPEN,PowerON,145.53,CompressorON,0.36,Monday 06.01.2025 -- 00:11:40,0
5.74,87.23,21.94,55.25,DoorOPEN,PowerON,112.68,CompressorON,0.08,Monday 06.01.2025 -- 00:11:45,0
4.23,61.84,24.25,64.29,DoorCLOSED,PowerON,26.75,CompressorOFF,0.31,Monday 06.01.2025 -- 00:11:50,0
1.95,70.16,27.51,71.52,DoorCLOSED,PowerON,138.91,CompressorON,0.45,Monday 06.01.2025 -- 00:11:55,0
2.09,63.07,27.07,62.4,DoorCLOSED,PowerON,113.99,CompressorON,0.13,Monday 06.01.2025 -- 00:12:00,0
2.32,67.0,25.63,79.09,DoorCLOSED,PowerON,132.47,CompressorON,0.41,Monday 06.01.2025 -- 00:12:05,0
4.08,64.68,28.8,81.6,DoorCLOSED,PowerON,97.94,CompressorON,0.44,Monday 06.01.2025 -- 00:12:10,0
6.74,60.33,30.88,62.01,DoorOPEN,PowerON,107.22,CompressorON,0.28,Monday 06.01.2025 -- 00:12:15,0
2.64,64.04,23.69,61.7,DoorCLOSED,PowerON,99.23,CompressorON,0.24,Monday 06.01.2025 -- 00:12:20,0
4.41,72.94,26.37,53.01,DoorOPEN,PowerON,90.87,CompressorON,0.07,Monday 06.01.2025 -- 00:12:25,0
2.05,54.69,18.75,53.57,DoorCLOSED,PowerON,142.19,CompressorON,0.04,Monday 06.01.2025 -- 00:12:30,0
2.97,62.89,27.69,52.66,DoorCLOSED,PowerON,133.89,CompressorON,0.08,Monday 06.01.2025 -- 00:12:35,0
2.87,70.26,28.93,78.55,DoorCLOSED,PowerON,154.57,CompressorON,0.14,Monday 06.01.2025 -- 00:12:40,0
4.15,57.9,23.71,88.7,DoorCLOSED,PowerON,24.69,CompressorOFF,0.39,Monday 06.01.2025 -- 00:12:45,0
2.02,50.53,21.85,88.17,DoorCLOSED,PowerON,102.7,CompressorON,0.22,Monday 06.01.2025 -- 00:12:50,0
2.76,69.62,24.9,60.68,DoorCLOSED,PowerON,146.63,CompressorON,0.4,Monday 06.01.2025 -- 00:12:55,0
3.87,63.7,30.71,52.44,DoorCLOSED,PowerON,49.63,CompressorOFF,0.4,Monday 06.01.2025 -- 00:13:00,0
5.14,83.1,30.54,58.77,DoorOPEN,PowerON,105.0,CompressorON,0.38,Monday 06.01.2025 -- 00:13:05,0
3.16,68.57,23.34,77.3,DoorCLOSED,PowerON,141.19,CompressorON,0.06,Monday 06.01.2025 -- 00:13:10,0
4.53,82.21,31.99,85.72,DoorOPEN,PowerON,142.12,CompressorON,0.03,Monday 06.01.2025 -- 00:13:15,0
2.23,65.62,22.66,56.63,DoorCLOSED,PowerON,139.27,CompressorON,0.35,Monday 06.01.2025 -- 00:13:20,0
1.95,73.57,27.63,78.5,DoorCLOSED,PowerON,115.49,CompressorON,0.34,Monday 06.01.2025 -- 00:13:25,0
3.78,74.7,27.85,84.45,DoorCLOSED,PowerON,144.67,CompressorON,0.08,Monday 06.01.2025 -- 00:13:30,0
4.0,68.44,27.02,84.13,DoorCLOSED,PowerON,121.29,CompressorON,0.14,Monday 06.01.2025 -- 00:13:35,0
3.61,54.81,27.45,66.49,DoorCLOSED,PowerON,26.58,CompressorOFF,0.25,Monday 06.01.2025 -- 00:13:40,0
2.96,46.4,26.59,60.52,DoorCLOSED,PowerON,215.88,CompressorON,0.14,Monday 06.01.2025 -- 00:13:45,0
3.73,49.26,20.26,84.72,DoorCLOSED,PowerON,35.99,CompressorOFF,0.15,Monday 06.01.2025 -- 00:13:50,0
6.95,53.69,18.39,59.86,DoorCLOSED,PowerON,39.9,CompressorOFF,0.2,Monday 06.01.2025 -- 00:13:55,0
4.79,60.24,19.98,55.32,DoorOPEN,PowerON,148.52,CompressorON,0.39,Monday 06.01.2025 -- 00:14:00,0
2.28,52.38,23.97,69.58,DoorCLOSED,PowerON,91.65,CompressorON,0.29,Monday 06.01.2025 -- 00:14:05,0
3.55,70.21,19.92,75.78,DoorCLOSED,PowerON,20.97,CompressorOFF,0.41,Monday 06.01.2025 -- 00:14:10,0
3.19,60.61,28.05,54.46,DoorCLOSED,PowerON,24.53,CompressorOFF,0.43,Monday 06.01.2025 -- 00:14:15,0
10.2,85.21,32.83,90.12,DoorCLOSED,PowerON,184.77,CompressorON,1.29,Monday 06.01.2025 -- 00:14:20,1
3.26,51.51,31.63,53.66,DoorCLOSED,PowerON,155.9,CompressorON,0.25,Monday 06.01.2025 -- 00:14:25,0
3.04,73.4,18.07,61.73,DoorCLOSED,PowerON,144.59,CompressorON,0.26,Monday 06.01.2025 -- 00:14:30,0
10.47,88.99,32.65,87.04,DoorCLOSED,PowerON,203.05,CompressorOFF,1.4,Monday 06.01.2025 -- 00:14:35,1
2.55,68.56,26.54,84.73,DoorCLOSED,PowerON,135.74,CompressorON,0.03,Monday 06.01.2025 -- 00:14:40,0
4.03,56.7,25.91,58.31,DoorCLOSED,PowerON,28.83,CompressorOFF,0.06,Monday 06.01.2025 -- 00:14:45,0
4.14,50.45,19.46,55.32,DoorCLOSED,PowerON,39.71,CompressorOFF,0.35,Monday 06.01.2025 -- 00:14:50,0
2.35,62.09,31.67,74.0,DoorCLOSED,PowerON,124.77,CompressorON,0.44,Monday 06.01.2025 -- 00:14:55,0
4.84,57.74,18.44,55.51,DoorCLOSED,PowerON,53.46,CompressorOFF,0.32,Monday 06.01.2025 -- 00:15:00,0
5.38,45.06,29.35,81.85,DoorCLOSED,PowerON,27.09,CompressorOFF,0.17,Monday 06.01.2025 -- 00:15:05,0
4.05,55.62,21.45,70.88,DoorCLOSED,PowerON,154.63,CompressorON,0.17,Monday 06.01.2025 -- 00:15:10,0
3.65,67.8,22.1,83.07,DoorCLOSED,PowerON,131.75,CompressorON,0.17,Monday 06.01.2025 -- 00:15:15,0
3.91,74.48,24.91,85.91,DoorCLOSED,PowerON,104.91,CompressorON,0.39,Monday 06.01.2025 -- 00:15:20,0
3.71,68.46,26.03,61.97,DoorCLOSED,PowerON,130.68,CompressorON,0.77,Monday 06.01.2025 -- 00:15:25,0
4.62,80.27,22.07,66.32,DoorOPEN,PowerON,92.23,CompressorON,0.06,Monday 06.01.2025 -- 00:15:30,0
3.55,63.78,26.18,77.71,DoorCLOSED,PowerON,209.02,CompressorON,0.4,Monday 06.01.2025 -- 00:15:35,0
3.54,48.52,25.94,63.15,DoorCLOSED,PowerON,103.76,CompressorON,0.23,Monday 06.01.2025 -- 00:15:40,0
8.07,45.58,18.95,76.34,DoorCLOSED,PowerON,38.82,CompressorOFF,0.29,Monday 06.01.2025 -- 00:15:45,0
3.52,67.55,19.29,66.6,DoorCLOSED,PowerON,23.41,CompressorOFF,0.38,Monday 06.01.2025 -- 00:15:50,0
2.14,64.71,22.63,59.78,DoorCLOSED,PowerON,125.35,CompressorON,0.39,Monday 06.01.2025 -- 00:15:55,0
6.84,84.22,21.95,50.95,DoorOPEN,PowerON,192.31,CompressorON,0.38,Monday 06.01.2025 -- 00:16:00,0
3.98,53.09,24.25,59.99,DoorCLOSED,PowerON,31.37,CompressorOFF,0.43,Monday 06.01.2025 -- 00:16:05,0
6.41,59.1,26.57,72.94,DoorCLOSED,PowerON,20.18,CompressorOFF,0.11,Monday 06.01.2025 -- 00:16:10,0
3.41,71.87,30.83,77.42,DoorCLOSED,PowerON,53.09,CompressorOFF,0.11,Monday 06.01.2025 -- 00:16:15,0
2.39,52.16,30.64,74.2,DoorCLOSED,PowerON,153.09,CompressorON,0.03,Monday 06.01.2025 -- 00:16:20,0
3.56,60.73,28.8,68.23,DoorCLOSED,PowerON,101.8,CompressorON,0.33,Monday 06.01.2025 -- 00:16:25,0
4.26,51.28,20.16,82.8,DoorCLOSED,PowerON,55.03,CompressorOFF,0.38,Monday 06.01.2025 -- 00:16:30,0
3.06,51.11,20.18,54.16,DoorCLOSED,PowerON,144.49,CompressorON,0.2,Monday 06.01.2025 -- 00:16:35,0
5.04,67.3,24.81,56.55,DoorCLOSED,PowerON,46.66,CompressorOFF,0.03,Monday 06.01.2025 -- 00:16:40,0
4.27,62.6,19.24,85.84,DoorCLOSED,PowerON,42.56,CompressorOFF,0.28,Monday 06.01.2025 -- 00:16:45,0
2.83,73.82,29.15,52.68,DoorCLOSED,PowerON,110.97,CompressorON,0.43,Monday 06.01.2025 -- 00:16:50,0
3.17,73.32,19.43,78.77,DoorCLOSED,PowerON,47.48,CompressorOFF,0.05,Monday 06.01.2025 -- 00:16:55,0
4.85,50.03,23.21,88.51,DoorCLOSED,PowerOFF,0.0,CompressorOFF,0.23,Monday 06.01.2025 -- 00:17:00,0
3.57,51.08,31.84,54.74,DoorCLOSED,PowerON,126.04,CompressorON,0.89,Monday 06.01.2025 -- 00:17:05,0
3.01,59.42,28.1,66.39,DoorCLOSED,PowerON,44.47,CompressorOFF,0.06,Monday 06.01.2025 -- 00:17:10,0
