inTemp,InHumid,outTemp,outHumid,DoorStatus,PowerStatus,ConsumoElectrico,CompressorStatus,Vibration,Timestamp,flag_mantenimiento
5.04,64.3,27.86,62.04,DoorCLOSED,PowerON,49.89,CompressorOFF,0.2,Thursday 16.01.2025 -- 00:02:40,0
3.88,46.71,31.79,84.43,DoorCLOSED,PowerON,130.76,CompressorON,0.04,Thursday 16.01.2025 -- 00:02:45,0
3.34,73.66,27.84,78.21,DoorCLOSED,PowerON,31.26,CompressorOFF,0.37,Thursday 16.01.2025 -- 00:02:50,0
4.65,54.57,26.34,58.04,DoorCLOSED,PowerON,50.43,CompressorOFF,0.04,Thursday 16.01.2025 -- 00:02:55,0
4.06,66.94,26.53,65.74,DoorCLOSED,PowerON,39.4,CompressorOFF,0.36,Thursday 16.01.2025 -- 00:03:00,0
4.23,69.21,26.27,88.54,DoorCLOSED,PowerON,56.1,CompressorOFF,0.41,Thursday 16.01.2025 -- 00:03:05,0
5.75,66.66,23.01,78.19,DoorCLOSED,PowerON,95.12,CompressorON,0.28,Thursday 16.01.2025 -- 00:03:10,0
4.09,60.58,30.46,64.02,DoorCLOSED,PowerON,123.61,CompressorON,0.22,Thursday 16.01.2025 -- 00:03:15,0
3.61,62.56,25.38,67.68,DoorCLOSED,PowerON,187.76,CompressorON,0.08,Thursday 16.01.2025 -- 00:03:20,0
10.91,85.38,28.66,63.18,DoorCLOSED,PowerON,217.87,CompressorON,0.93,Thursday 16.01.2025 -- 00:03:25,1
2.72,67.19,24.71,76.51,DoorCLOSED,PowerON,104.28,CompressorON,0.76,Thursday 16.01.2025 -- 00:03:30,0
3.92,50.61,20.87,65.69,DoorCLOSED,PowerON,105.44,CompressorON,0.44,Thursday 16.01.2025 -- 00:03:35,0
2.32,56.3,29.29,52.47,DoorCLOSED,PowerON,101.51,CompressorON,0.4,Thursday 16.01.2025 -- 00:03:40,0
4.78,54.21,20.13,51.12,DoorCLOSED,PowerON,24.13,CompressorOFF,0.34,Thursday 16.01.2025 -- 00:03:45,0
3.65,47.75,23.64,83.72,DoorCLOSED,PowerON,28.3,CompressorOFF,0.21,Thursday 16.01.2025 -- 00:03:50,0
7.68,51.74,26.4,77.02,DoorCLOSED,PowerOFF,0.0,CompressorOFF,0.35,Thursday 16.01.2025 -- 00:03:55,0
3.63,70.87,28.8,75.74,DoorOPEN,PowerON,153.34,CompressorON,0.1,Thursday 16.01.2025 -- 00:04:00,0
6.75,51.58,18.62,62.19,DoorCLOSED,PowerON,151.78,CompressorON,0.6,Thursday 16.01.2025 -- 00:04:05,0
4.68,70.11,23.33,72.06,DoorCLOSED,PowerON,31.57,CompressorOFF,0.23,Thursday 16.01.2025 -- 00:04:10,0
2.73,72.34,30.78,51.35,DoorCLOSED,PowerON,133.35,CompressorON,0.37,Thursday 16.01.2025 -- 00:04:15,0
2.1,50.26,28.07,55.14,DoorCLOSED,PowerON,114.94,CompressorON,0.09,Thursday 16.01.2025 -- 00:04:20,0
3.63,45.18,20.59,89.65,DoorCLOSED,PowerON,28.93,CompressorOFF,0.34,Thursday 16.01.2025 -- 00:04:25,0
5.13,56.09,28.0,67.67,DoorCLOSED,PowerON,57.98,CompressorOFF,0.29,Thursday 16.01.2025 -- 00:04:30,0
5.46,50.5,18.32,82.35,DoorCLOSED,PowerON,54.7,CompressorOFF,0.28,Thursday 16.01.2025 -- 00:04:35,0
3.83,58.58,20.72,56.78,DoorCLOSED,PowerON,145.25,CompressorON,0.29,Thursday 16.01.2025 -- 00:04:40,0
4.35,59.95,22.82,84.77,DoorCLOSED,PowerON,58.13,CompressorOFF,0.39,Thursday 16.01.2025 -- 00:04:45,0
3.13,48.62,27.81,73.89,DoorCLOSED,PowerON,109.53,CompressorON,0.15,Thursday 16.01.2025 -- 00:04:50,0
5.23,53.65,18.06,63.31,DoorCLOSED,PowerON,36.83,CompressorOFF,0.29,Thursday 16.01.2025 -- 00:04:55,0
4.89,65.27,22.07,61.36,DoorCLOSED,PowerON,24.25,CompressorOFF,0.42,Thursday 16.01.2025 -- 00:05:00,0
2.13,54.86,21.78,88.72,DoorCLOSED,PowerON,154.96,CompressorON,0.13,Thursday 16.01.2025 -- 00:05:05,0
3.72,46.82,18.51,84.25,DoorCLOSED,PowerON,158.14,CompressorON,0.41,Thursday 16.01.2025 -- 00:05:10,0
3.63,50.23,31.61,53.1,DoorCLOSED,PowerON,22.72,CompressorOFF,0.13,Thursday 16.01.2025 -- 00:05:15,0
4.52,67.91,27.8,58.3,DoorCLOSED,PowerON,50.64,CompressorOFF,0.25,Thursday 16.01.2025 -- 00:05:20,0
5.96,63.24,19.03,88.03,DoorOPEN,PowerON,97.93,CompressorON,0.41,Thursday 16.01.2025 -- 00:05:25,0
3.86,60.26,25.95,76.76,DoorCLOSED,PowerON,40.04,CompressorOFF,0.41,Thursday 16.01.2025 -- 00:05:30,0
8.96,84.79,34.13,78.79,DoorCLOSED,PowerON,252.5,CompressorON,0.86,Thursday 16.01.2025 -- 00:05:35,1
2.55,48.51,20.58,64.24,DoorCLOSED,PowerON,150.23,CompressorON,0.21,Thursday 16.01.2025 -- 00:05:40,0
4.01,62.21,31.92,64.88,DoorCLOSED,PowerON,112.42,CompressorON,0.2,Thursday 16.01.2025 -- 00:05:45,0
3.6,58.62,19.12,81.37,DoorCLOSED,PowerON,106.2,CompressorON,0.38,Thursday 16.01.2025 -- 00:05:50,0
11.44,79.31,33.96,90.59,DoorCLOSED,PowerON,212.58,CompressorON,0.84,Thursday 16.01.2025 -- 00:05:55,1
3.23,52.6,29.54,72.8,DoorCLOSED,PowerON,119.02,CompressorON,0.21,Thursday 16.01.2025 -- 00:06:00,0
3.22,68.58,24.63,75.69,DoorCLOSED,PowerON,59.12,CompressorOFF,0.13,Thursday 16.01.2025 -- 00:06:05,0
4.12,69.92,18.68,51.54,DoorCLOSED,PowerON,137.35,CompressorON,0.33,Thursday 16.01.2025 -- 00:06:10,0
10.44,80.64,32.89,67.76,DoorCLOSED,PowerON,232.05,CompressorON,1.59,Thursday 16.01.2025 -- 00:06:15,1
2.86,62.38,30.41,67.18,DoorCLOSED,PowerON,157.04,CompressorON,0.17,Thursday 16.01.2025 -- 00:06:20,0
3.99,45.1,20.23,70.31,DoorCLOSED,PowerON,32.17,CompressorOFF,0.32,Thursday 16.01.2025 -- 00:06:25,0
3.83,47.42,30.87,85.68,DoorCLOSED,PowerON,28.9,CompressorOFF,0.24,Thursday 16.01.2025 -- 00:06:30,0
2.79,69.87,28.7,71.69,DoorCLOSED,PowerON,103.31,CompressorON,0.13,Thursday 16.01.2025 -- 00:06:35,0
5.33,46.53,20.57,56.14,DoorCLOSED,PowerON,118.75,CompressorON,0.27,Thursday 16.01.2025 -- 00:06:40,0
4.09,59.39,21.78,63.23,DoorCLOSED,PowerON,228.48,CompressorON,0.33,Thursday 16.01.2025 -- 00:06:45,0
4.2,68.42,29.97,74.56,DoorCLOSED,PowerON,32.04,CompressorOFF,0.17,Thursday 16.01.2025 -- 00:06:50,0
3.55,64.15,18.24,82.35,DoorCLOSED,PowerON,102.06,CompressorON,0.05,Thursday 16.01.2025 -- 00:06:55,0
2.67,52.87,19.12,58.81,DoorCLOSED,PowerON,152.77,CompressorON,0.26,Thursday 16.01.2025 -- 00:07:00,0
8.58,78.66,23.23,63.16,DoorOPEN,PowerON,90.33,CompressorON,0.61,Thursday 16.01.2025 -- 00:07:05,0
5.36,71.38,19.56,58.22,DoorCLOSED,PowerON,24.38,CompressorOFF,0.36,Thursday 16.01.2025 -- 00:07:10,0
3.16,50.95,18.53,56.13,DoorCLOSED,PowerON,132.43,CompressorON,0.08,Thursday 16.01.2025 -- 00:07:15,0
3.99,55.3,22.13,79.5,DoorCLOSED,PowerON,46.33,CompressorOFF,0.29,Thursday 16.01.2025 -- 00:07:20,0
4.68,66.67,28.43,83.14,DoorCLOSED,PowerON,20.05,CompressorOFF,0.05,Thursday 16.01.2025 -- 00:07:25,0
3.96,70.94,25.65,63.2,DoorCLOSED,PowerON,25.29,CompressorOFF,0.04,Thursday 16.01.2025 -- 00:07:30,0
2.41,56.26,29.76,84.3,DoorCLOSED,PowerON,144.32,CompressorON,0.08,Thursday 16.01.2025 -- 00:07:35,0
3.83,60.77,28.57,51.06,DoorCLOSED,PowerON,96.1,CompressorON,0.32,Thursday 16.01.2025 -- 00:07:40,0
3.63,66.11,26.03,86.07,DoorCLOSED,PowerON,43.18,CompressorOFF,0.44,Thursday 16.01.2025 -- 00:07:45,0
4.8,57.29,26.53,73.77,DoorCLOSED,PowerOFF,0.0,CompressorOFF,0.44,Thursday 16.01.2025 -- 00:07:50,0
3.84,68.39,23.14,59.89,DoorCLOSED,PowerON,155.29,CompressorON,0.12,Thursday 16.01.2025 -- 00:07:55,0
5.3,59.96,29.27,56.13,DoorCLOSED,PowerON,25.04,CompressorOFF,0.44,Thursday 16.01.2025 -- 00:08:00,0
2.69,68.78,29.8,89.39,DoorCLOSED,PowerON,139.62,CompressorON,0.3,Thursday 16.01.2025 -- 00:08:05,0
6.63,88.81,26.7,65.97,DoorCLOSED,PowerON,190.66,CompressorON,0.83,Thursday 16.01.2025 -- 00:08:10,1
3.38,71.74,23.47,50.36,DoorCLOSED,PowerON,48.73,CompressorOFF,0.39,Thursday 16.01.2025 -- 00:08:15,0
3.18,61.73,23.89,79.09,DoorCLOSED,PowerON,46.94,CompressorOFF,0.22,Thursday 16.01.2025 -- 00:08:20,0
10.17,65.45,20.17,53.88,DoorOPEN,PowerON,118.99,CompressorON,0.92,Thursday 16.01.2025 -- 00:08:25,0
2.84,48.72,26.8,70.12,DoorCLOSED,PowerON,152.54,CompressorON,0.06,Thursday 16.01.2025 -- 00:08:30,0
8.13,88.36,28.75,60.55,DoorCLOSED,PowerON,236.55,CompressorOFF,1.36,Thursday 16.01.2025 -- 00:08:35,1
2.66,65.47,18.75,71.94,DoorCLOSED,PowerON,222.93,CompressorON,0.39,Thursday 16.01.2025 -- 00:08:40,0
1.99,53.79,28.66,84.11,DoorCLOSED,PowerON,129.39,CompressorON,0.37,Thursday 16.01.2025 -- 00:08:45,0
4.31,64.04,24.68,64.83,DoorCLOSED,PowerON,29.82,CompressorOFF,0.08,Thursday 16.01.2025 -- 00:08:50,0
5.2,46.33,30.78,62.43,DoorCLOSED,PowerON,46.63,CompressorOFF,0.32,Thursday 16.01.2025 -- 00:08:55,0
4.0,56.55,31.11,74.41,DoorCLOSED,PowerON,30.26,CompressorOFF,0.35,Thursday 16.01.2025 -- 00:09:00,0
3.29,71.07,20.4,85.62,DoorCLOSED,PowerON,113.19,CompressorON,0.04,Thursday 16.01.2025 -- 00:09:05,0
4.18,68.36,19.69,76.08,DoorCLOSED,PowerON,109.53,CompressorON,0.31,Thursday 16.01.2025 -- 00:09:10,0
2.65,46.07,27.82,83.96,DoorCLOSED,PowerON,235.26,CompressorON,0.33,Thursday 16.01.2025 -- 00:09:15,0
2.18,69.82,26.6,74.92,DoorCLOSED,PowerON,154.38,CompressorON,0.04,Thursday 16.01.2025 -- 00:09:20,0
2.5,60.17,30.61,83.45,DoorCLOSED,PowerON,123.89,CompressorON,0.08,Thursday 16.01.2025 -- 00:09:25,0
3.87,48.78,21.36,86.3,DoorCLOSED,PowerON,146.4,CompressorON,0.19,Thursday 16.01.2025 -- 00:09:30,0
3.2,52.17,21.46,58.6,DoorCLOSED,PowerON,159.57,CompressorON,0.17,Thursday 16.01.2025 -- 00:09:35,0
5.07,51.13,31.41,69.36,DoorCLOSED,PowerON,29.07,CompressorOFF,0.2,Thursday 16.01.2025 -- 00:09:40,0
3.37,70.02,29.13,78.54,DoorCLOSED,PowerON,54.78,CompressorOFF,0.09,Thursday 16.01.2025 -- 00:09:45,0
7.02,81.47,22.99,54.39,DoorOPEN,PowerON,110.7,CompressorON,0.11,Thursday 16.01.2025 -- 00:09:50,0
3.06,50.31,19.13,77.92,DoorCLOSED,PowerON,90.92,CompressorON,0.38,Thursday 16.01.2025 -- 00:09:55,0
6.76,45.81,21.77,50.75,DoorCLOSED,PowerON,105.37,CompressorON,0.08,Thursday 16.01.2025 -- 00:10:00,0
2.7,49.83,30.12,65.25,DoorCLOSED,PowerON,91.2,CompressorON,0.2,Thursday 16.01.2025 -- 00:10:05,0
11.17,76.36,28.49,72.24,DoorCLOSED,PowerON,195.51,CompressorOFF,0.91,Thursday 16.01.2025 -- 00:10:10,1
3.93,61.88,18.3,79.94,DoorCLOSED,PowerON,96.7,CompressorON,0.2,Thursday 16.01.2025 -- 00:10:15,0
8.15,75.18,27.55,79.49,DoorCLOSED,PowerON,185.11,CompressorOFF,1.03,Thursday 16.01.2025 -- 00:10:20,1
5.7,60.18,22.79,59.36,DoorOPEN,PowerON,153.12,CompressorON,0.66,Thursday 16.01.2025 -- 00:10:25,0
10.02,79.29,31.5,79.66,DoorCLOSED,PowerON,194.59,CompressorON,1.51,Thursday 16.01.2025 -- 00:10:30,1
4.04,46.08,26.52,84.82,DoorCLOSED,PowerON,120.17,CompressorON,0.25,Thursday 16.01.2025 -- 00:10:35,0
4.01,49.09,29.3,67.76,DoorCLOSED,PowerON,120.58,CompressorON,0.04,Thursday 16.01.2025 -- 00:10:40,0
4.67,71.86,26.73,58.37,DoorCLOSED,PowerON,154.89,CompressorON,0.27,Thursday 16.01.2025 -- 00:10:45,0
4.91,68.38,27.93,67.24,DoorCLOSED,PowerON,29.81,CompressorOFF,0.3,Thursday 16.01.2025 -- 00:10:50,0
4.58,69.13,29.31,84.87,DoorCLOSED,PowerON,31.63,CompressorOFF,0.32,Thursday 16.01.2025 -- 00:10:55,0
3.34,54.18,27.87,67.17,DoorCLOSED,PowerON,21.92,CompressorOFF,0.41,Thursday 16.01.2025 -- 00:11:00,0
3.85,70.45,20.9,85.61,DoorCLOSED,PowerON,23.77,CompressorOFF,0.04,Thursday 16.01.2025 -- 00:11:05,0
6.3,81.35,18.67,57.1,DoorOPEN,PowerON,158.74,CompressorON,0.19,Thursday 16.01.2025 -- 00:11:10,0
3.24,62.38,23.53,66.07,DoorCLOSED,PowerON,56.3,CompressorOFF,0.37,Thursday 16.01.2025 -- 00:11:15,0
5.05,46.8,22.49,80.43,DoorCLOSED,PowerON,27.16,CompressorOFF,0.02,Thursday 16.01.2025 -- 00:11:20,0
4.74,62.59,19.58,56.3,DoorOPEN,PowerON,147.88,CompressorON,0.41,Thursday 16.01.2025 -- 00:11:25,0
3.35,49.08,31.5,77.75,DoorCLOSED,PowerON,24.15,CompressorOFF,0.43,Thursday 16.01.2025 -- 00:11:30,0
10.35,79.69,26.14,75.11,DoorCLOSED,PowerON,236.04,CompressorON,1.52,Thursday 16.01.2025 -- 00:11:35,1
2.35,61.81,24.09,52.18,DoorCLOSED,PowerON,145.14,CompressorON,0.4,Thursday 16.01.2025 -- 00:11:40,0
1.85,70.24,20.75,50.9,DoorCLOSED,PowerON,151.16,CompressorON,0.45,Thursday 16.01.2025 -- 00:11:45,0
3.24,65.19,21.43,88.24,DoorCLOSED,PowerON,121.01,CompressorON,0.44,Thursday 16.01.2025 -- 00:11:50,0
3.29,73.41,29.53,68.55,DoorCLOSED,PowerON,37.93,CompressorOFF,0.24,Thursday 16.01.2025 -- 00:11:55,0
6.79,48.43,23.4,80.59,DoorCLOSED,PowerON,129.68,CompressorON,0.36,Thursday 16.01.2025 -- 00:12:00,0
3.7,63.66,20.2,65.94,DoorCLOSED,PowerON,150.24,CompressorON,0.23,Thursday 16.01.2025 -- 00:12:05,0
5.63,82.83,23.76,60.75,DoorOPEN,PowerON,133.35,CompressorON,0.31,Thursday 16.01.2025 -- 00:12:10,0
8.28,58.66,19.31,60.61,DoorCLOSED,PowerON,36.89,CompressorOFF,0.28,Thursday 16.01.2025 -- 00:12:15,0
2.02,47.99,28.83,53.62,DoorCLOSED,PowerON,111.07,CompressorON,0.37,Thursday 16.01.2025 -- 00:12:20,0
2.24,46.28,23.8,54.07,DoorCLOSED,PowerON,128.04,CompressorON,0.89,Thursday 16.01.2025 -- 00:12:25,0
2.96,61.36,21.84,80.09,DoorCLOSED,PowerON,98.08,CompressorON,0.32,Thursday 16.01.2025 -- 00:12:30,0
3.88,53.96,29.37,78.04,DoorCLOSED,PowerON,25.77,CompressorOFF,0.23,Thursday 16.01.2025 -- 00:12:35,0
5.05,62.73,27.16,73.93,DoorOPEN,PowerON,110.23,CompressorON,0.32,Thursday 16.01.2025 -- 00:12:40,0
7.55,87.89,32.35,91.01,DoorCLOSED,PowerON,253.29,CompressorOFF,1.57,Thursday 16.01.2025 -- 00:12:45,1
3.71,63.59,22.91,56.78,DoorCLOSED,PowerON,31.05,CompressorOFF,0.15,Thursday 16.01.2025 -- 00:12:50,0
3.17,51.18,23.44,52.77,DoorCLOSED,PowerON,122.36,CompressorON,0.35,Thursday 16.01.2025 -- 00:12:55,0
4.4,74.84,29.77,78.17,DoorCLOSED,PowerON,42.85,CompressorOFF,0.07,Thursday 16.01.2025 -- 00:13:00,0
3.99,49.79,18.37,82.12,DoorCLOSED,PowerON,151.76,CompressorON,0.39,Thursday 16.01.2025 -- 00:13:05,0
4.04,51.67,28.23,84.04,DoorCLOSED,PowerON,94.04,CompressorON,0.33,Thursday 16.01.2025 -- 00:13:10,0
11.63,83.01,25.29,83.07,DoorCLOSED,PowerON,226.22,CompressorOFF,1.29,Thursday 16.01.2025 -- 00:13:15,1
4.48,62.79,19.09,76.86,DoorCLOSED,PowerON,41.58,CompressorOFF,0.12,Thursday 16.01.2025 -- 00:13:20,0
3.06,72.44,31.82,63.81,DoorCLOSED,PowerON,50.61,CompressorOFF,0.34,Thursday 16.01.2025 -- 00:13:25,0
10.89,77.64,29.65,76.29,DoorCLOSED,PowerON,235.94,CompressorON,0.83,Thursday 16.01.2025 -- 00:13:30,1
4.67,62.52,19.44,52.09,DoorCLOSED,PowerON,33.68,CompressorOFF,0.07,Thursday 16.01.2025 -- 00:13:35,0
3.08,46.22,18.34,81.68,DoorCLOSED,PowerON,30.5,CompressorOFF,0.24,Thursday 16.01.2025 -- 00:13:40,0
4.16,61.71,24.13,79.84,DoorCLOSED,PowerON,149.85,CompressorON,0.05,Thursday 16.01.2025 -- 00:13:45,0
2.74,60.66,28.0,78.83,DoorCLOSED,PowerON,138.07,CompressorON,0.33,Thursday 16.01.2025 -- 00:13:50,0
5.14,49.74,27.17,58.51,DoorCLOSED,PowerON,28.44,CompressorOFF,0.44,Thursday 16.01.2025 -- 00:13:55,0
5.43,56.49,25.21,80.06,DoorCLOSED,PowerON,46.57,CompressorOFF,0.06,Thursday 16.01.2025 -- 00:14:00,0
4.06,61.53,21.14,69.87,DoorCLOSED,PowerON,21.4,CompressorOFF,0.37,Thursday 16.01.2025 -- 00:14:05,0
7.89,88.31,34.08,94.1,DoorCLOSED,PowerON,196.5,CompressorOFF,1.35,Thursday 16.01.2025 -- 00:14:10,1
3.85,66.55,23.35,68.42,DoorOPEN,PowerON,137.76,CompressorON,0.16,Thursday 16.01.2025 -- 00:14:15,0
3.7,50.92,26.54,70.55,DoorCLOSED,PowerON,50.6,CompressorOFF,0.16,Thursday 16.01.2025 -- 00:14:20,0
3.1,58.25,21.83,53.9,DoorCLOSED,PowerOFF,0.0,CompressorOFF,0.05,Thursday 16.01.2025 -- 00:14:25,0
3.94,65.47,19.22,53.92,DoorCLOSED,PowerON,42.97,CompressorOFF,0.1,Thursday 16.01.2025 -- 00:14:30,0
7.13,77.97,19.8,56.69,DoorOPEN,PowerON,131.23,CompressorON,0.21,Thursday 16.01.2025 -- 00:14:35,0
4.67,78.42,22.77,65.85,DoorOPEN,PowerON,97.78,CompressorON,0.22,Thursday 16.01.2025 -- 00:14:40,0
4.67,68.97,30.98,83.63,DoorCLOSED,PowerON,36.36,CompressorOFF,0.32,Thursday 16.01.2025 -- 00:14:45,0
5.86,65.58,28.97,52.7,DoorCLOSED,PowerON,135.31,CompressorON,0.44,Thursday 16.01.2025 -- 00:14:50,0
3.24,63.03,23.86,71.63,DoorCLOSED,PowerON,41.85,CompressorOFF,0.25,Thursday 16.01.2025 -- 00:14:55,0
2.73,49.49,19.62,58.3,DoorCLOSED,PowerON,157.64,CompressorON,0.22,Thursday 16.01.2025 -- 00:15:00,0
5.16,70.04,21.77,89.51,DoorCLOSED,PowerON,52.66,CompressorOFF,0.27,Thursday 16.01.2025 -- 00:15:05,0
1.83,67.96,21.1,80.98,DoorCLOSED,PowerON,124.39,CompressorON,0.21,Thursday 16.01.2025 -- 00:15:10,0
5.04,67.35,18.26,67.45,DoorCLOSED,PowerON,22.26,CompressorOFF,0.16,Thursday 16.01.2025 -- 00:15:15,0
3.3,55.69,24.1,70.35,DoorCLOSED,PowerON,26.47,CompressorOFF,0.28,Thursday 16.01.2025 -- 00:15:20,0
3.51,68.22,24.28,76.49,DoorCLOSED,PowerON,149.48,CompressorON,0.08,Thursday 16.01.2025 -- 00:15:25,0
6.15,59.37,26.29,85.54,DoorCLOSED,PowerON,121.45,CompressorON,0.29,Thursday 16.01.2025 -- 00:15:30,0
6.87,83.66,20.04,63.07,DoorOPEN,PowerON,144.68,CompressorON,0.44,Thursday 16.01.2025 -- 00:15:35,0
4.33,51.61,26.91,77.35,DoorCLOSED,PowerON,55.79,CompressorOFF,0.33,Thursday 16.01.2025 -- 00:15:40,0
11.57,76.3,34.98,90.93,DoorCLOSED,PowerON,207.66,CompressorOFF,1.48,Thursday 16.01.2025 -- 00:15:45,1
5.36,56.59,28.95,88.55,DoorCLOSED,PowerON,102.06,CompressorON,0.32,Thursday 16.01.2025 -- 00:15:50,0
3.58,64.32,22.93,54.72,DoorCLOSED,PowerON,99.88,CompressorON,0.28,Thursday 16.01.2025 -- 00:15:55,0
4.6,55.77,26.63,77.13,DoorCLOSED,PowerON,37.23,CompressorOFF,0.04,Thursday 16.01.2025 -- 00:16:00,0
5.42,52.01,20.36,60.69,DoorCLOSED,PowerON,44.32,CompressorOFF,0.31,Thursday 16.01.2025 -- 00:16:05,0
2.83,45.63,28.12,66.18,DoorCLOSED,PowerON,146.82,CompressorON,0.19,Thursday 16.01.2025 -- 00:16:10,0
3.4,56.58,22.78,59.89,DoorCLOSED,PowerON,132.37,CompressorON,0.41,Thursday 16.01.2025 -- 00:16:15,0
6.68,82.41,30.86,65.04,DoorOPEN,PowerON,125.7,CompressorON,1.18,Thursday 16.01.2025 -- 00:16:20,0
5.08,53.32,28.49,66.98,DoorCLOSED,PowerON,156.51,CompressorON,0.12,Thursday 16.01.2025 -- 00:16:25,0
1.94,67.72,22.04,76.32,DoorCLOSED,PowerON,93.69,CompressorON,0.08,Thursday 16.01.2025 -- 00:16:30,0
2.77,58.2,21.4,74.16,DoorCLOSED,PowerON,149.3,CompressorON,0.1,Thursday 16.01.2025 -- 00:16:35,0
3.11,65.61,19.84,86.32,DoorCLOSED,PowerON,156.85,CompressorON,0.32,Thursday 16.01.2025 -- 00:16:40,0
3.7,48.72,19.44,57.76,DoorCLOSED,PowerON,30.77,CompressorOFF,0.2,Thursday 16.01.2025 -- 00:16:45,0
3.74,62.51,23.78,80.49,DoorCLOSED,PowerON,159.87,CompressorON,0.35,Thursday 16.01.2025 -- 00:16:50,0
7.05,87.94,31.77,63.9,DoorCLOSED,PowerON,244.96,CompressorON,1.49,Thursday 16.01.2025 -- 00:16:55,1
