inTemp,InHumid,outTemp,outHumid,DoorStatus,PowerStatus,ConsumoElectrico,CompressorStatus,Vibration,Timestamp,flag_mantenimiento
4.07,65.64,28.62,87.04,DoorCLOSED,PowerON,53.47,CompressorOFF,0.33,Thursday 02.01.2025 -- 00:03:15,0
3.7,62.21,28.54,58.66,DoorCLOSED,PowerON,98.95,CompressorON,0.53,Thursday 02.01.2025 -- 00:03:20,0
2.54,59.97,19.81,86.85,DoorCLOSED,PowerON,114.92,CompressorON,0.29,Thursday 02.01.2025 -- 00:03:25,0
3.26,52.85,30.96,80.0,DoorCLOSED,PowerON,96.74,CompressorON,0.44,Thursday 02.01.2025 -- 00:03:30,0
7.39,73.3,28.3,55.72,DoorOPEN,PowerON,148.42,CompressorON,0.14,Thursday 02.01.2025 -- 00:03:35,0
5.39,60.27,21.73,80.71,DoorCLOSED,PowerON,33.94,CompressorOFF,0.38,Thursday 02.01.2025 -- 00:03:40,0
3.49,50.09,31.95,51.62,DoorCLOSED,PowerON,39.04,CompressorOFF,0.36,Thursday 02.01.2025 -- 00:03:45,0
6.12,75.41,24.76,50.49,DoorOPEN,PowerON,119.28,CompressorON,0.1,Thursday 02.01.2025 -- 00:03:50,0
4.02,68.94,22.91,85.11,DoorCLOSED,PowerON,23.76,CompressorOFF,0.33,Thursday 02.01.2025 -- 00:03:55,0
3.96,70.52,25.92,62.66,DoorCLOSED,PowerON,97.64,CompressorON,0.4,Thursday 02.01.2025 -- 00:04:00,0
4.01,50.62,25.15,70.42,DoorCLOSED,PowerON,57.49,CompressorOFF,0.22,Thursday 02.01.2025 -- 00:04:05,0
1.92,72.55,20.55,53.13,DoorCLOSED,PowerON,139.6,CompressorON,0.17,Thursday 02.01.2025 -- 00:04:10,0
5.04,77.76,29.62,52.12,DoorOPEN,PowerON,98.39,CompressorON,0.17,Thursday 02.01.2025 -- 00:04:15,0
4.05,65.68,28.72,84.51,DoorCLOSED,PowerON,156.82,CompressorON,0.44,Thursday 02.01.2025 -- 00:04:20,0
3.37,69.76,22.7,51.84,DoorCLOSED,PowerON,23.32,CompressorOFF,0.07,Thursday 02.01.2025 -- 00:04:25,0
3.65,75.12,22.62,84.12,DoorOPEN,PowerON,119.51,CompressorON,0.89,Thursday 02.01.2025 -- 00:04:30,0
5.77,65.89,28.32,54.98,DoorOPEN,PowerON,105.22,CompressorON,0.35,Thursday 02.01.2025 -- 00:04:35,0
5.31,59.48,27.19,83.53,DoorCLOSED,PowerON,38.3,CompressorOFF,0.16,Thursday 02.01.2025 -- 00:04:40,0
4.7,59.67,31.62,50.88,DoorCLOSED,PowerON,21.4,CompressorOFF,0.1,Thursday 02.01.2025 -- 00:04:45,0
3.93,83.4,24.22,82.8,DoorOPEN,PowerON,131.12,CompressorON,0.27,Thursday 02.01.2025 -- 00:04:50,0
3.4,56.3,19.63,75.98,DoorCLOSED,PowerON,145.13,CompressorON,0.05,Thursday 02.01.2025 -- 00:04:55,0
4.95,60.51,28.33,87.82,DoorCLOSED,PowerON,56.23,CompressorOFF,0.43,Thursday 02.01.2025 -- 00:05:00,0
3.55,70.26,28.55,89.05,DoorCLOSED,PowerON,49.78,CompressorOFF,0.08,Thursday 02.01.2025 -- 00:05:05,0
5.64,87.17,28.01,80.55,DoorOPEN,PowerON,143.54,CompressorON,0.36,Thursday 02.01.2025 -- 00:05:10,0
3.73,57.2,22.62,54.19,DoorCLOSED,PowerOFF,0.0,CompressorOFF,0.33,Thursday 02.01.2025 -- 00:05:15,0
10.28,74.39,27.81,67.71,DoorOPEN,PowerON,93.15,CompressorON,0.42,Thursday 02.01.2025 -- 00:05:20,0
3.24,50.53,18.32,79.95,DoorCLOSED,PowerON,46.93,CompressorOFF,0.14,Thursday 02.01.2025 -- 00:05:25,0
3.03,63.43,28.28,61.61,DoorCLOSED,PowerON,214.39,CompressorON,0.17,Thursday 02.01.2025 -- 00:05:30,0
5.07,51.3,27.81,66.67,DoorCLOSED,PowerON,40.86,CompressorOFF,0.11,Thursday 02.01.2025 -- 00:05:35,0
2.69,47.42,26.71,83.61,DoorCLOSED,PowerON,106.76,CompressorON,0.42,Thursday 02.01.2025 -- 00:05:40,0
4.04,70.66,24.13,60.18,DoorCLOSED,PowerON,99.61,CompressorON,0.07,Thursday 02.01.2025 -- 00:05:45,0
3.74,56.1,26.39,85.47,DoorCLOSED,PowerON,201.43,CompressorON,0.02,Thursday 02.01.2025 -- 00:05:50,0
2.11,65.22,28.7,85.36,DoorCLOSED,PowerON,97.96,CompressorON,0.22,Thursday 02.01.2025 -- 00:05:55,0
4.37,62.38,23.84,58.61,DoorCLOSED,PowerON,52.28,CompressorOFF,0.19,Thursday 02.01.2025 -- 00:06:00,0
4.83,68.45,23.28,79.33,DoorCLOSED,PowerON,31.7,CompressorOFF,0.07,Thursday 02.01.2025 -- 00:06:05,0
2.79,63.13,27.2,61.9,DoorCLOSED,PowerON,108.31,CompressorON,0.12,Thursday 02.01.2025 -- 00:06:10,0
5.24,53.63,26.73,51.04,DoorCLOSED,PowerON,24.02,CompressorOFF,0.22,Thursday 02.01.2025 -- 00:06:15,0
9.5,84.9,26.3,60.53,DoorOPEN,PowerON,246.31,CompressorON,1.23,Thursday 02.01.2025 -- 00:06:20,1
3.43,53.61,27.11,54.59,DoorCLOSED,PowerON,31.67,CompressorOFF,0.45,Thursday 02.01.2025 -- 00:06:25,0
3.95,48.72,21.58,71.56,DoorCLOSED,PowerON,147.47,CompressorON,0.97,Thursday 02.01.2025 -- 00:06:30,0
5.26,72.77,21.33,72.59,DoorCLOSED,PowerON,39.0,CompressorOFF,0.18,Thursday 02.01.2025 -- 00:06:35,0
3.11,74.6,19.74,59.86,DoorCLOSED,PowerON,146.5,CompressorON,0.04,Thursday 02.01.2025 -- 00:06:40,0
4.19,86.46,19.88,56.53,DoorOPEN,PowerON,121.43,CompressorON,0.32,Thursday 02.01.2025 -- 00:06:45,0
6.55,73.57,29.0,55.88,DoorOPEN,PowerON,191.75,CompressorON,0.34,Thursday 02.01.2025 -- 00:06:50,0
3.75,71.71,29.04,80.36,DoorCLOSED,PowerON,47.6,CompressorOFF,0.19,Thursday 02.01.2025 -- 00:06:55,0
3.28,49.61,18.45,72.68,DoorCLOSED,PowerON,50.72,CompressorOFF,0.44,Thursday 02.01.2025 -- 00:07:00,0
2.59,48.13,19.58,67.04,DoorCLOSED,PowerON,159.97,CompressorON,0.14,Thursday 02.01.2025 -- 00:07:05,0
4.16,57.56,28.88,54.92,DoorCLOSED,PowerON,41.61,CompressorOFF,0.41,Thursday 02.01.2025 -- 00:07:10,0
6.69,87.61,26.82,82.14,DoorOPEN,PowerON,179.92,CompressorON,0.18,Thursday 02.01.2025 -- 00:07:15,0
11.56,81.01,32.83,62.41,DoorCLOSED,PowerON,194.61,CompressorOFF,1.34,Thursday 02.01.2025 -- 00:07:20,1
6.02,66.98,30.06,88.87,DoorOPEN,PowerON,107.64,CompressorON,0.22,Thursday 02.01.2025 -- 00:07:25,0
3.63,65.25,22.81,52.5,DoorCLOSED,PowerON,34.05,CompressorOFF,0.17,Thursday 02.01.2025 -- 00:07:30,0
3.18,50.52,22.75,60.34,DoorCLOSED,PowerON,52.74,CompressorOFF,0.38,Thursday 02.01.2025 -- 00:07:35,0
3.6,66.69,29.28,85.73,DoorCLOSED,PowerON,59.44,CompressorOFF,0.42,Thursday 02.01.2025 -- 00:07:40,0
9.62,91.27,29.73,69.86,DoorOPEN,PowerON,192.39,CompressorON,1.21,Thursday 02.01.2025 -- 00:07:45,1
6.72,70.75,21.74,58.78,DoorCLOSED,PowerON,24.1,CompressorOFF,0.1,Thursday 02.01.2025 -- 00:07:50,0
3.76,70.84,20.3,60.3,DoorCLOSED,PowerON,145.43,CompressorON,0.23,Thursday 02.01.2025 -- 00:07:55,0
2.19,48.22,20.52,61.91,DoorCLOSED,PowerON,112.78,CompressorON,0.44,Thursday 02.01.2025 -- 00:08:00,0
5.42,67.6,28.5,76.81,DoorOPEN,PowerON,183.93,CompressorON,0.34,Thursday 02.01.2025 -- 00:08:05,0
10.52,88.42,29.84,83.72,DoorCLOSED,PowerON,205.61,CompressorOFF,1.42,Thursday 02.01.2025 -- 00:08:10,1
3.38,59.41,18.2,58.74,DoorCLOSED,PowerON,113.08,CompressorON,0.24,Thursday 02.01.2025 -- 00:08:15,0
3.4,63.0,30.15,76.41,DoorCLOSED,PowerON,119.28,CompressorON,1.09,Thursday 02.01.2025 -- 00:08:20,0
3.41,52.81,29.84,88.37,DoorCLOSED,PowerON,56.28,CompressorOFF,0.16,Thursday 02.01.2025 -- 00:08:25,0
1.87,70.74,25.89,58.34,DoorCLOSED,PowerON,119.4,CompressorON,0.12,Thursday 02.01.2025 -- 00:08:30,0
5.0,77.51,26.11,67.55,DoorOPEN,PowerON,101.25,CompressorON,0.64,Thursday 02.01.2025 -- 00:08:35,0
7.22,79.22,28.28,83.41,DoorCLOSED,PowerON,237.47,CompressorOFF,1.35,Thursday 02.01.2025 -- 00:08:40,1
7.06,71.36,28.83,57.73,DoorOPEN,PowerON,142.57,CompressorON,0.25,Thursday 02.01.2025 -- 00:08:45,0
3.43,46.41,27.51,68.32,DoorCLOSED,PowerON,37.58,CompressorOFF,0.15,Thursday 02.01.2025 -- 00:08:50,0
4.46,68.26,21.06,59.67,DoorCLOSED,PowerON,32.39,CompressorOFF,0.32,Thursday 02.01.2025 -- 00:08:55,0
3.9,64.12,18.12,64.78,DoorCLOSED,PowerON,42.72,CompressorOFF,0.28,Thursday 02.01.2025 -- 00:09:00,0
3.74,72.02,25.29,60.06,DoorCLOSED,PowerON,22.74,CompressorOFF,0.2,Thursday 02.01.2025 -- 00:09:05,0
3.25,59.77,30.68,54.43,DoorCLOSED,PowerON,143.08,CompressorON,0.37,Thursday 02.01.2025 -- 00:09:10,0
6.39,60.16,26.23,70.9,DoorOPEN,PowerON,154.9,CompressorON,0.42,Thursday 02.01.2025 -- 00:09:15,0
4.32,51.14,23.93,63.62,DoorCLOSED,PowerON,55.04,CompressorOFF,0.11,Thursday 02.01.2025 -- 00:09:20,0
2.24,55.96,28.04,81.99,DoorCLOSED,PowerON,147.93,CompressorON,0.41,Thursday 02.01.2025 -- 00:09:25,0
10.36,77.72,25.17,83.6,DoorCLOSED,PowerON,186.6,CompressorON,0.94,Thursday 02.01.2025 -- 00:09:30,1
4.15,50.55,23.77,50.18,DoorCLOSED,PowerON,146.74,CompressorON,0.19,Thursday 02.01.2025 -- 00:09:35,0
3.46,62.93,25.04,72.9,DoorCLOSED,PowerON,96.61,CompressorON,0.2,Thursday 02.01.2025 -- 00:09:40,0
3.31,68.7,31.0,76.71,DoorCLOSED,PowerON,40.57,CompressorOFF,0.44,Thursday 02.01.2025 -- 00:09:45,0
6.98,90.26,26.85,62.19,DoorCLOSED,PowerON,219.29,CompressorOFF,1.04,Thursday 02.01.2025 -- 00:09:50,1
2.89,59.91,27.36,88.54,DoorCLOSED,PowerON,233.1,CompressorON,0.37,Thursday 02.01.2025 -- 00:09:55,0
4.85,66.11,28.15,54.07,DoorCLOSED,PowerON,48.53,CompressorOFF,0.05,Thursday 02.01.2025 -- 00:10:00,0
3.64,58.18,29.17,53.63,DoorCLOSED,PowerON,129.34,CompressorON,0.32,Thursday 02.01.2025 -- 00:10:05,0
7.32,73.2,20.87,58.91,DoorOPEN,PowerON,232.88,CompressorON,0.26,Thursday 02.01.2025 -- 00:10:10,0
3.6,64.09,23.89,54.08,DoorCLOSED,PowerON,126.02,CompressorON,0.1,Thursday 02.01.2025 -- 00:10:15,0
6.76,66.89,29.18,56.83,DoorOPEN,PowerON,154.69,CompressorON,0.22,Thursday 02.01.2025 -- 00:10:20,0
9.43,89.19,28.21,77.87,DoorCLOSED,PowerON,253.84,CompressorON,0.86,Thursday 02.01.2025 -- 00:10:25,1
4.26,47.18,28.92,64.18,DoorCLOSED,PowerON,31.77,CompressorOFF,0.34,Thursday 02.01.2025 -- 00:10:30,0
6.48,60.5,18.3,64.96,DoorOPEN,PowerON,222.19,CompressorON,0.05,Thursday 02.01.2025 -- 00:10:35,0
3.82,51.3,28.12,55.74,DoorCLOSED,PowerON,121.85,CompressorON,0.43,Thursday 02.01.2025 -- 00:10:40,0
3.58,66.83,20.76,64.09,DoorCLOSED,PowerON,106.86,CompressorON,0.26,Thursday 02.01.2025 -- 00:10:45,0
2.18,55.04,28.52,65.24,DoorCLOSED,PowerON,152.57,CompressorON,0.19,Thursday 02.01.2025 -- 00:10:50,0
4.13,74.87,23.06,59.38,DoorCLOSED,PowerON,49.05,CompressorOFF,0.11,Thursday 02.01.2025 -- 00:10:55,0
5.07,62.94,20.38,77.86,DoorOPEN,PowerON,103.14,CompressorON,0.12,Thursday 02.01.2025 -- 00:11:00,0
6.06,71.67,18.83,85.98,DoorOPEN,PowerON,105.84,CompressorON,0.03,Thursday 02.01.2025 -- 00:11:05,0
5.5,62.06,22.46,70.73,DoorCLOSED,PowerON,34.88,CompressorOFF,0.25,Thursday 02.01.2025 -- 00:11:10,0
2.81,51.22,26.12,56.86,DoorCLOSED,PowerON,124.14,CompressorON,0.44,Thursday 02.01.2025 -- 00:11:15,0
3.38,69.94,27.75,80.74,DoorCLOSED,PowerON,107.39,CompressorON,0.22,Thursday 02.01.2025 -- 00:11:20,0
4.06,59.51,31.67,82.83,DoorCLOSED,PowerON,109.7,CompressorON,0.21,Thursday 02.01.2025 -- 00:11:25,0
3.88,64.68,21.12,76.61,DoorCLOSED,PowerON,45.51,CompressorOFF,0.16,Thursday 02.01.2025 -- 00:11:30,0
1.91,47.06,18.92,79.23,DoorCLOSED,PowerON,91.5,CompressorON,0.06,Thursday 02.01.2025 -- 00:11:35,0
8.13,85.04,30.48,80.76,DoorCLOSED,PowerON,217.49,CompressorON,0.81,Thursday 02.01.2025 -- 00:11:40,1
11.06,90.91,28.7,84.37,DoorCLOSED,PowerON,205.4,CompressorON,1.48,Thursday 02.01.2025 -- 00:11:45,1
3.89,53.44,26.15,82.0,DoorCLOSED,PowerON,123.16,CompressorON,0.28,Thursday 02.01.2025 -- 00:11:50,0
1.91,56.43,22.18,77.42,DoorCLOSED,PowerON,146.85,CompressorON,0.27,Thursday 02.01.2025 -- 00:11:55,0
4.49,68.69,31.71,52.19,DoorCLOSED,PowerON,58.14,CompressorOFF,0.23,Thursday 02.01.2025 -- 00:12:00,0
3.37,62.97,26.28,85.19,DoorCLOSED,PowerON,55.52,CompressorOFF,0.19,Thursday 02.01.2025 -- 00:12:05,0
4.95,77.05,30.31,64.71,DoorOPEN,PowerON,125.09,CompressorON,0.26,Thursday 02.01.2025 -- 00:12:10,0
2.09,51.06,26.88,76.94,DoorCLOSED,PowerON,93.84,CompressorON,0.15,Thursday 02.01.2025 -- 00:12:15,0
2.28,69.77,31.98,89.93,DoorCLOSED,PowerON,157.26,CompressorON,0.34,Thursday 02.01.2025 -- 00:12:20,0
4.31,70.43,18.02,57.98,DoorCLOSED,PowerON,36.77,CompressorOFF,0.43,Thursday 02.01.2025 -- 00:12:25,0
3.19,62.88,26.57,85.62,DoorCLOSED,PowerON,136.12,CompressorON,0.23,Thursday 02.01.2025 -- 00:12:30,0
2.63,57.07,28.42,79.0,DoorCLOSED,PowerON,118.47,CompressorON,0.42,Thursday 02.01.2025 -- 00:12:35,0
3.38,66.42,26.12,75.15,DoorCLOSED,PowerON,224.53,CompressorON,0.25,Thursday 02.01.2025 -- 00:12:40,0
6.72,69.56,25.02,84.3,DoorCLOSED,PowerOFF,0.0,CompressorOFF,0.44,Thursday 02.01.2025 -- 00:12:45,0
3.52,68.98,24.37,51.04,DoorOPEN,PowerON,157.12,CompressorON,0.26,Thursday 02.01.2025 -- 00:12:50,0
3.65,62.48,20.39,56.72,DoorCLOSED,PowerON,151.99,CompressorON,0.25,Thursday 02.01.2025 -- 00:12:55,0
2.53,51.15,22.64,70.12,DoorCLOSED,PowerON,120.26,CompressorON,0.1,Thursday 02.01.2025 -- 00:13:00,0
4.17,49.92,18.72,81.24,DoorCLOSED,PowerON,153.53,CompressorON,0.41,Thursday 02.01.2025 -- 00:13:05,0
3.42,61.87,21.51,59.59,DoorCLOSED,PowerON,206.57,CompressorON,0.29,Thursday 02.01.2025 -- 00:13:10,0
3.92,66.92,31.91,74.83,DoorCLOSED,PowerON,99.57,CompressorON,0.05,Thursday 02.01.2025 -- 00:13:15,0
1.95,69.68,18.73,88.27,DoorCLOSED,PowerON,104.89,CompressorON,0.09,Thursday 02.01.2025 -- 00:13:20,0
2.74,57.71,24.03,68.28,DoorCLOSED,PowerON,118.57,CompressorON,0.14,Thursday 02.01.2025 -- 00:13:25,0
6.51,47.49,28.5,82.47,DoorCLOSED,PowerON,145.2,CompressorON,0.37,Thursday 02.01.2025 -- 00:13:30,0
6.6,65.33,26.04,50.32,DoorOPEN,PowerON,159.0,CompressorON,0.22,Thursday 02.01.2025 -- 00:13:35,0
8.21,66.78,26.51,85.3,DoorCLOSED,PowerON,43.46,CompressorOFF,0.02,Thursday 02.01.2025 -- 00:13:40,0
4.8,64.25,19.54,86.05,DoorCLOSED,PowerOFF,0.0,CompressorOFF,0.43,Thursday 02.01.2025 -- 00:13:45,0
4.41,49.86,23.89,70.16,DoorCLOSED,PowerON,37.53,CompressorOFF,0.28,Thursday 02.01.2025 -- 00:13:50,0
4.46,66.22,27.96,57.49,DoorCLOSED,PowerON,28.12,CompressorOFF,0.23,Thursday 02.01.2025 -- 00:13:55,0
4.4,80.76,26.2,66.17,DoorOPEN,PowerON,111.78,CompressorON,0.08,Thursday 02.01.2025 -- 00:14:00,0
1.84,53.86,20.98,83.06,DoorCLOSED,PowerON,125.63,CompressorON,0.31,Thursday 02.01.2025 -- 00:14:05,0
1.97,67.23,31.35,81.72,DoorCLOSED,PowerON,139.3,CompressorON,0.16,Thursday 02.01.2025 -- 00:14:10,0
3.34,53.88,25.89,89.95,DoorCLOSED,PowerON,23.07,CompressorOFF,0.22,Thursday 02.01.2025 -- 00:14:15,0
5.41,47.3,29.76,64.42,DoorCLOSED,PowerON,59.82,CompressorOFF,0.45,Thursday 02.01.2025 -- 00:14:20,0
3.03,55.69,22.16,66.14,DoorCLOSED,PowerON,56.45,CompressorOFF,0.29,Thursday 02.01.2025 -- 00:14:25,0
3.61,45.06,21.78,75.65,DoorCLOSED,PowerON,128.53,CompressorON,0.36,Thursday 02.01.2025 -- 00:14:30,0
3.75,53.06,26.98,51.28,DoorCLOSED,PowerON,106.07,CompressorON,0.06,Thursday 02.01.2025 -- 00:14:35,0
2.92,62.55,20.42,66.04,DoorCLOSED,PowerON,131.16,CompressorON,0.06,Thursday 02.01.2025 -- 00:14:40,0
4.85,56.45,31.04,85.14,DoorCLOSED,PowerON,26.54,CompressorOFF,0.21,Thursday 02.01.2025 -- 00:14:45,0
3.51,72.02,21.34,63.61,DoorCLOSED,PowerON,99.49,CompressorON,0.96,Thursday 02.01.2025 -- 00:14:50,0
4.66,49.57,30.7,57.03,DoorCLOSED,PowerON,20.84,CompressorOFF,0.05,Thursday 02.01.2025 -- 00:14:55,0
3.78,63.24,28.12,82.07,DoorCLOSED,PowerON,37.32,CompressorOFF,0.18,Thursday 02.01.2025 -- 00:15:00,0
4.14,68.62,21.71,70.81,DoorCLOSED,PowerON,116.06,CompressorON,0.21,Thursday 02.01.2025 -- 00:15:05,0
7.45,77.72,26.12,50.41,DoorOPEN,PowerON,138.62,CompressorON,0.07,Thursday 02.01.2025 -- 00:15:10,0
5.08,61.68,24.56,52.25,DoorCLOSED,PowerON,48.49,CompressorOFF,0.14,Thursday 02.01.2025 -- 00:15:15,0
3.9,59.09,24.48,87.1,DoorCLOSED,PowerON,182.25,CompressorON,0.25,Thursday 02.01.2025 -- 00:15:20,0
3.64,49.39,18.05,58.48,DoorCLOSED,PowerON,157.5,CompressorON,0.19,Thursday 02.01.2025 -- 00:15:25,0
2.8,51.01,28.25,85.39,DoorCLOSED,PowerON,140.66,CompressorON,0.27,Thursday 02.01.2025 -- 00:15:30,0
4.13,72.81,21.45,71.24,DoorCLOSED,PowerON,20.02,CompressorOFF,0.44,Thursday 02.01.2025 -- 00:15:35,0
3.8,50.43,31.12,72.37,DoorCLOSED,PowerON,115.86,CompressorON,0.26,Thursday 02.01.2025 -- 00:15:40,0
11.31,90.85,31.68,82.23,DoorCLOSED,PowerON,190.2,CompressorOFF,1.41,Thursday 02.01.2025 -- 00:15:45,1
4.44,61.62,24.38,80.32,DoorCLOSED,PowerON,44.7,CompressorOFF,0.09,Thursday 02.01.2025 -- 00:15:50,0
2.89,56.45,30.95,66.94,DoorCLOSED,PowerON,106.28,CompressorON,0.35,Thursday 02.01.2025 -- 00:15:55,0
1.92,54.5,20.81,86.17,DoorCLOSED,PowerON,90.16,CompressorON,0.93,Thursday 02.01.2025 -- 00:16:00,0
3.07,50.72,18.95,84.25,DoorCLOSED,PowerON,172.07,CompressorON,0.07,Thursday 02.01.2025 -- 00:16:05,0
2.31,55.45,19.34,67.76,DoorCLOSED,PowerON,157.51,CompressorON,0.14,Thursday 02.01.2025 -- 00:16:10,0
2.75,72.79,27.99,80.77,DoorCLOSED,PowerON,109.3,CompressorON,0.68,Thursday 02.01.2025 -- 00:16:15,0
3.42,72.29,31.33,56.49,DoorCLOSED,PowerON,112.45,CompressorON,0.39,Thursday 02.01.2025 -- 00:16:20,0
3.34,53.89,23.0,64.72,DoorCLOSED,PowerON,94.09,CompressorON,0.14,Thursday 02.01.2025 -- 00:16:25,0
3.5,60.16,24.35,79.87,DoorCLOSED,PowerON,123.86,CompressorON,0.1,Thursday 02.01.2025 -- 00:16:30,0
3.1,59.33,28.22,72.81,DoorCLOSED,PowerON,142.89,CompressorON,0.27,Thursday 02.01.2025 -- 00:16:35,0
3.51,46.33,21.72,68.26,DoorCLOSED,PowerON,58.37,CompressorOFF,0.15,Thursday 02.01.2025 -- 00:16:40,0
3.06,71.72,18.44,88.93,DoorCLOSED,PowerON,94.31,CompressorON,0.37,Thursday 02.01.2025 -- 00:16:45,0
7.91,48.84,31.78,58.05,DoorCLOSED,PowerON,45.14,CompressorOFF,0.06,Thursday 02.01.2025 -- 00:16:50,0
4.58,46.98,19.8,72.83,DoorCLOSED,PowerON,30.75,CompressorOFF,0.04,Thursday 02.01.2025 -- 00:16:55,0
