inTemp,InHumid,outTemp,outHumid,DoorStatus,PowerStatus,ConsumoElectrico,CompressorStatus,Vibration,Timestamp,flag_mantenimiento
6.95,67.32,23.55,88.84,DoorCLOSED,PowerON,41.52,CompressorOFF,0.17,Saturday 18.01.2025 -- 00:06:00,0
4.31,49.12,19.01,78.01,DoorCLOSED,PowerON,45.5,CompressorOFF,0.42,Saturday 18.01.2025 -- 00:06:05,0
3.6,83.43,19.04,71.01,DoorOPEN,PowerON,94.18,CompressorON,0.44,Saturday 18.01.2025 -- 00:06:10,0
9.4,83.78,32.67,69.1,DoorCLOSED,PowerON,194.01,CompressorON,1.49,Saturday 18.01.2025 -- 00:06:15,1
3.11,61.42,30.67,60.04,DoorCLOSED,PowerON,110.33,CompressorON,0.44,Saturday 18.01.2025 -- 00:06:20,0
10.77,76.84,33.53,60.71,DoorCLOSED,PowerON,218.91,CompressorOFF,1.05,Saturday 18.01.2025 -- 00:06:25,1
3.6,67.26,20.84,53.23,DoorOPEN,PowerON,156.2,CompressorON,0.33,Saturday 18.01.2025 -- 00:06:30,0
3.83,57.24,29.85,84.95,DoorCLOSED,PowerON,98.76,CompressorON,0.43,Saturday 18.01.2025 -- 00:06:35,0
1.98,59.3,29.31,52.24,DoorCLOSED,PowerON,90.99,CompressorON,0.18,Saturday 18.01.2025 -- 00:06:40,0
3.23,66.04,18.03,60.87,DoorCLOSED,PowerON,93.94,CompressorON,0.44,Saturday 18.01.2025 -- 00:06:45,0
8.85,72.37,30.39,73.52,DoorOPEN,PowerON,106.87,CompressorON,0.36,Saturday 18.01.2025 -- 00:06:50,0
5.37,68.0,31.28,78.06,DoorOPEN,PowerON,118.85,CompressorON,0.05,Saturday 18.01.2025 -- 00:06:55,0
2.96,55.35,24.29,88.95,DoorCLOSED,PowerON,148.29,CompressorON,0.12,Saturday 18.01.2025 -- 00:07:00,0
5.5,48.51,21.77,50.03,DoorCLOSED,PowerON,57.28,CompressorOFF,0.06,Saturday 18.01.2025 -- 00:07:05,0
4.54,67.51,19.11,62.17,DoorCLOSED,PowerON,27.77,CompressorOFF,0.43,Saturday 18.01.2025 -- 00:07:10,0
8.99,87.44,28.16,63.18,DoorCLOSED,PowerON,183.66,CompressorON,1.52,Saturday 18.01.2025 -- 00:07:15,1
2.47,63.9,31.02,78.9,DoorCLOSED,PowerON,109.91,CompressorON,0.16,Saturday 18.01.2025 -- 00:07:20,0
2.99,66.58,31.81,77.37,DoorCLOSED,PowerON,132.94,CompressorON,0.04,Saturday 18.01.2025 -- 00:07:25,0
3.87,59.4,24.91,64.12,DoorCLOSED,PowerON,151.61,CompressorON,0.15,Saturday 18.01.2025 -- 00:07:30,0
5.31,74.39,27.95,89.42,DoorCLOSED,PowerON,51.01,CompressorOFF,0.23,Saturday 18.01.2025 -- 00:07:35,0
2.17,64.73,21.25,81.79,DoorCLOSED,PowerON,136.57,CompressorON,0.03,Saturday 18.01.2025 -- 00:07:40,0
7.11,72.87,22.65,52.58,DoorOPEN,PowerON,115.07,CompressorON,0.26,Saturday 18.01.2025 -- 00:07:45,0
2.37,49.35,19.39,50.66,DoorCLOSED,PowerON,96.34,CompressorON,0.12,Saturday 18.01.2025 -- 00:07:50,0
3.23,45.84,22.47,53.44,DoorCLOSED,PowerON,108.11,CompressorON,0.35,Saturday 18.01.2025 -- 00:07:55,0
4.13,70.98,30.13,89.42,DoorCLOSED,PowerON,140.71,CompressorON,0.25,Saturday 18.01.2025 -- 00:08:00,0
2.8,58.54,19.75,87.62,DoorCLOSED,PowerON,119.23,CompressorON,0.38,Saturday 18.01.2025 -- 00:08:05,0
3.94,68.48,18.95,61.07,DoorCLOSED,PowerON,110.76,CompressorON,0.11,Saturday 18.01.2025 -- 00:08:10,0
6.3,64.54,23.75,54.47,DoorOPEN,PowerON,115.01,CompressorON,0.32,Saturday 18.01.2025 -- 00:08:15,0
2.5,60.19,21.34,62.41,DoorCLOSED,PowerON,152.07,CompressorON,0.23,Saturday 18.01.2025 -- 00:08:20,0
3.34,70.78,21.72,77.27,DoorCLOSED,PowerON,22.26,CompressorOFF,0.44,Saturday 18.01.2025 -- 00:08:25,0
7.76,52.93,28.1,65.64,DoorCLOSED,PowerON,51.81,CompressorOFF,0.33,Saturday 18.01.2025 -- 00:08:30,0
3.48,67.03,31.43,65.76,DoorCLOSED,PowerON,181.07,CompressorON,0.36,Saturday 18.01.2025 -- 00:08:35,0
2.35,65.65,18.76,84.61,DoorCLOSED,PowerON,114.46,CompressorON,0.25,Saturday 18.01.2025 -- 00:08:40,0
4.38,48.98,29.25,89.46,DoorCLOSED,PowerON,24.75,CompressorOFF,0.32,Saturday 18.01.2025 -- 00:08:45,0
4.24,65.09,23.42,78.14,DoorCLOSED,PowerON,26.61,CompressorOFF,0.34,Saturday 18.01.2025 -- 00:08:50,0
4.1,58.14,30.5,88.92,DoorCLOSED,PowerON,55.28,CompressorOFF,0.38,Saturday 18.01.2025 -- 00:08:55,0
3.03,72.29,20.02,87.68,DoorCLOSED,PowerON,108.8,CompressorON,0.4,Saturday 18.01.2025 -- 00:09:00,0
5.98,48.68,22.65,86.74,DoorCLOSED,PowerON,120.65,CompressorON,0.16,Saturday 18.01.2025 -- 00:09:05,0
11.66,82.56,27.55,87.71,DoorOPEN,PowerON,228.58,CompressorON,1.17,Saturday 18.01.2025 -- 00:09:10,1
3.08,49.43,20.13,85.94,DoorCLOSED,PowerON,120.56,CompressorON,0.38,Saturday 18.01.2025 -- 00:09:15,0
3.01,66.7,24.91,70.65,DoorCLOSED,PowerON,48.76,CompressorOFF,0.41,Saturday 18.01.2025 -- 00:09:20,0
1.8,59.92,29.35,77.69,DoorCLOSED,PowerON,130.49,CompressorON,0.18,Saturday 18.01.2025 -- 00:09:25,0
4.05,55.8,29.45,63.06,DoorCLOSED,PowerON,133.42,CompressorON,1.11,Saturday 18.01.2025 -- 00:09:30,0
5.68,48.39,30.74,76.92,DoorCLOSED,PowerON,151.66,CompressorON,0.34,Saturday 18.01.2025 -- 00:09:35,0
5.56,66.78,27.17,70.89,DoorOPEN,PowerON,153.95,CompressorON,0.11,Saturday 18.01.2025 -- 00:09:40,0
5.28,61.6,24.69,66.27,DoorCLOSED,PowerON,56.15,CompressorOFF,0.21,Saturday 18.01.2025 -- 00:09:45,0
4.37,74.4,23.16,84.18,DoorCLOSED,PowerOFF,0.0,CompressorOFF,0.22,Saturday 18.01.2025 -- 00:09:50,0
1.8,61.15,25.04,66.13,DoorCLOSED,PowerON,150.41,CompressorON,0.07,Saturday 18.01.2025 -- 00:09:55,0
4.55,61.82,22.23,60.9,DoorCLOSED,PowerON,30.15,CompressorOFF,0.13,Saturday 18.01.2025 -- 00:10:00,0
2.56,55.28,25.18,51.75,DoorCLOSED,PowerON,135.4,CompressorON,0.04,Saturday 18.01.2025 -- 00:10:05,0
3.67,61.26,21.21,79.78,DoorCLOSED,PowerON,125.15,CompressorON,0.92,Saturday 18.01.2025 -- 00:10:10,0
2.14,64.68,20.04,61.71,DoorCLOSED,PowerON,134.1,CompressorON,0.11,Saturday 18.01.2025 -- 00:10:15,0
3.83,59.0,25.46,76.72,DoorCLOSED,PowerON,137.04,CompressorON,0.3,Saturday 18.01.2025 -- 00:10:20,0
10.17,89.75,34.58,72.99,DoorCLOSED,PowerON,185.52,CompressorOFF,1.54,Saturday 18.01.2025 -- 00:10:25,1
3.88,70.53,30.3,86.92,DoorCLOSED,PowerON,141.53,CompressorON,0.28,Saturday 18.01.2025 -- 00:10:30,0
6.69,73.15,31.66,72.97,DoorOPEN,PowerON,193.63,CompressorON,0.3,Saturday 18.01.2025 -- 00:10:35,0
3.16,56.08,29.9,51.24,DoorCLOSED,PowerON,146.9,CompressorON,0.52,Saturday 18.01.2025 -- 00:10:40,0
3.63,73.12,18.05,74.11,DoorCLOSED,PowerOFF,0.0,CompressorOFF,0.43,Saturday 18.01.2025 -- 00:10:45,0
4.65,70.78,21.91,62.71,DoorCLOSED,PowerON,41.85,CompressorOFF,0.08,Saturday 18.01.2025 -- 00:10:50,0
3.31,73.73,18.39,76.89,DoorCLOSED,PowerON,26.53,CompressorOFF,0.19,Saturday 18.01.2025 -- 00:10:55,0
5.3,55.66,26.84,58.89,DoorCLOSED,PowerON,59.84,CompressorOFF,0.06,Saturday 18.01.2025 -- 00:11:00,0
3.58,50.65,31.8,66.85,DoorCLOSED,PowerON,25.98,CompressorOFF,0.16,Saturday 18.01.2025 -- 00:11:05,0
3.23,74.68,22.4,65.66,DoorCLOSED,PowerON,42.4,CompressorOFF,0.02,Saturday 18.01.2025 -- 00:11:10,0
3.82,52.55,28.81,66.32,DoorCLOSED,PowerON,53.12,CompressorOFF,0.17,Saturday 18.01.2025 -- 00:11:15,0
10.79,77.45,32.56,88.92,DoorCLOSED,PowerON,244.19,CompressorON,1.41,Saturday 18.01.2025 -- 00:11:20,1
6.93,75.8,18.13,54.59,DoorOPEN,PowerON,127.68,CompressorON,0.26,Saturday 18.01.2025 -- 00:11:25,0
2.71,73.87,27.25,84.98,DoorCLOSED,PowerON,115.32,CompressorON,0.44,Saturday 18.01.2025 -- 00:11:30,0
8.07,84.8,25.11,64.28,DoorOPEN,PowerON,181.67,CompressorON,1.19,Saturday 18.01.2025 -- 00:11:35,1
4.7,59.4,24.49,87.55,DoorCLOSED,PowerON,21.87,CompressorOFF,0.4,Saturday 18.01.2025 -- 00:11:40,0
5.49,71.97,22.51,67.92,DoorCLOSED,PowerON,113.03,CompressorON,0.03,Saturday 18.01.2025 -- 00:11:45,0
2.42,48.79,29.52,53.34,DoorCLOSED,PowerON,149.53,CompressorON,0.2,Saturday 18.01.2025 -- 00:11:50,0
6.14,58.41,23.4,51.02,DoorCLOSED,PowerON,51.18,CompressorOFF,0.27,Saturday 18.01.2025 -- 00:11:55,0
3.86,67.58,28.94,72.32,DoorCLOSED,PowerON,111.32,CompressorON,0.24,Saturday 18.01.2025 -- 00:12:00,0
3.53,64.93,31.8,70.15,DoorCLOSED,PowerON,37.22,CompressorOFF,0.17,Saturday 18.01.2025 -- 00:12:05,0
6.75,59.45,20.06,76.91,DoorCLOSED,PowerON,132.77,CompressorON,0.16,Saturday 18.01.2025 -- 00:12:10,0
5.39,60.35,29.71,58.11,DoorCLOSED,PowerON,29.75,CompressorOFF,0.37,Saturday 18.01.2025 -- 00:12:15,0
3.79,68.18,18.09,71.15,DoorOPEN,PowerON,104.86,CompressorON,0.04,Saturday 18.01.2025 -- 00:12:20,0
2.79,64.58,27.39,66.6,DoorCLOSED,PowerON,100.26,CompressorON,0.38,Saturday 18.01.2025 -- 00:12:25,0
5.03,80.61,21.15,60.81,DoorOPEN,PowerON,96.38,CompressorON,0.19,Saturday 18.01.2025 -- 00:12:30,0
3.06,46.69,24.23,76.07,DoorCLOSED,PowerON,22.53,CompressorOFF,0.26,Saturday 18.01.2025 -- 00:12:35,0
3.55,55.75,27.14,62.55,DoorCLOSED,PowerON,52.72,CompressorOFF,0.34,Saturday 18.01.2025 -- 00:12:40,0
2.97,69.09,31.75,76.26,DoorCLOSED,PowerON,139.65,CompressorON,0.31,Saturday 18.01.2025 -- 00:12:45,0
2.53,71.91,26.85,57.69,DoorCLOSED,PowerON,184.58,CompressorON,0.27,Saturday 18.01.2025 -- 00:12:50,0
7.57,69.56,24.04,73.71,DoorOPEN,PowerON,144.15,CompressorON,0.99,Saturday 18.01.2025 -- 00:12:55,0
3.43,47.33,23.96,73.81,DoorCLOSED,PowerON,90.43,CompressorON,0.33,Saturday 18.01.2025 -- 00:13:00,0
4.77,62.81,25.19,86.26,DoorCLOSED,PowerON,22.87,CompressorOFF,0.05,Saturday 18.01.2025 -- 00:13:05,0
3.42,47.7,19.45,89.14,DoorCLOSED,PowerON,225.24,CompressorON,0.19,Saturday 18.01.2025 -- 00:13:10,0
2.74,65.71,31.13,55.6,DoorCLOSED,PowerON,123.03,CompressorON,0.26,Saturday 18.01.2025 -- 00:13:15,0
6.54,79.82,24.35,73.83,DoorOPEN,PowerON,116.33,CompressorON,0.14,Saturday 18.01.2025 -- 00:13:20,0
3.52,61.8,31.44,51.85,DoorCLOSED,PowerON,53.89,CompressorOFF,0.13,Saturday 18.01.2025 -- 00:13:25,0
3.07,74.05,29.51,65.61,DoorCLOSED,PowerON,52.88,CompressorOFF,0.3,Saturday 18.01.2025 -- 00:13:30,0
6.72,85.08,20.89,64.98,DoorOPEN,PowerON,122.46,CompressorON,0.11,Saturday 18.01.2025 -- 00:13:35,0
3.1,62.52,23.84,55.88,DoorCLOSED,PowerON,28.4,CompressorOFF,0.27,Saturday 18.01.2025 -- 00:13:40,0
2.56,51.29,28.45,77.21,DoorCLOSED,PowerON,156.04,CompressorON,0.39,Saturday 18.01.2025 -- 00:13:45,0
3.17,65.13,28.5,66.01,DoorCLOSED,PowerON,104.25,CompressorON,0.28,Saturday 18.01.2025 -- 00:13:50,0
2.76,74.78,30.24,79.26,DoorCLOSED,PowerON,154.65,CompressorON,0.27,Saturday 18.01.2025 -- 00:13:55,0
2.03,68.69,24.0,75.45,DoorCLOSED,PowerON,154.11,CompressorON,0.13,Saturday 18.01.2025 -- 00:14:00,0
3.18,53.46,21.72,53.41,DoorCLOSED,PowerON,222.52,CompressorON,0.33,Saturday 18.01.2025 -- 00:14:05,0
6.46,47.92,28.4,72.05,DoorCLOSED,PowerOFF,0.0,CompressorOFF,0.39,Saturday 18.01.2025 -- 00:14:10,0
4.74,58.82,19.35,71.41,DoorCLOSED,PowerON,29.09,CompressorOFF,0.35,Saturday 18.01.2025 -- 00:14:15,0
4.26,62.25,21.4,83.7,DoorCLOSED,PowerON,32.2,CompressorOFF,0.29,Saturday 18.01.2025 -- 00:14:20,0
2.34,59.52,22.68,78.23,DoorCLOSED,PowerON,106.64,CompressorON,0.26,Saturday 18.01.2025 -- 00:14:25,0
3.88,70.12,20.86,62.13,DoorCLOSED,PowerON,91.89,CompressorON,0.15,Saturday 18.01.2025 -- 00:14:30,0
6.82,80.97,28.39,78.99,DoorCLOSED,PowerON,241.55,CompressorOFF,0.9,Saturday 18.01.2025 -- 00:14:35,1
9.0,62.76,19.98,82.69,DoorCLOSED,PowerON,49.81,CompressorOFF,0.4,Saturday 18.01.2025 -- 00:14:40,0
2.9,53.98,24.72,51.32,DoorCLOSED,PowerON,139.04,CompressorON,0.11,Saturday 18.01.2025 -- 00:14:45,0
3.24,56.71,23.73,87.2,DoorCLOSED,PowerON,133.57,CompressorON,0.06,Saturday 18.01.2025 -- 00:14:50,0
4.36,61.71,26.11,50.89,DoorCLOSED,PowerON,28.63,CompressorOFF,0.06,Saturday 18.01.2025 -- 00:14:55,0
4.67,70.02,28.23,85.62,DoorCLOSED,PowerON,41.24,CompressorOFF,0.37,Saturday 18.01.2025 -- 00:15:00,0
2.41,68.42,18.07,83.56,DoorCLOSED,PowerON,115.41,CompressorON,0.08,Saturday 18.01.2025 -- 00:15:05,0
3.74,71.13,20.14,55.49,DoorCLOSED,PowerON,38.6,CompressorOFF,0.08,Saturday 18.01.2025 -- 00:15:10,0
2.67,61.44,30.61,66.15,DoorCLOSED,PowerON,199.17,CompressorON,0.36,Saturday 18.01.2025 -- 00:15:15,0
4.67,53.43,22.04,60.54,DoorCLOSED,PowerON,22.13,CompressorOFF,0.43,Saturday 18.01.2025 -- 00:15:20,0
3.76,60.62,30.38,51.85,DoorCLOSED,PowerON,131.4,CompressorON,0.37,Saturday 18.01.2025 -- 00:15:25,0
2.7,51.49,29.31,65.23,DoorCLOSED,PowerON,143.75,CompressorON,0.44,Saturday 18.01.2025 -- 00:15:30,0
3.05,59.64,23.92,77.78,DoorCLOSED,PowerON,157.99,CompressorON,0.09,Saturday 18.01.2025 -- 00:15:35,0
3.3,66.44,22.43,80.91,DoorCLOSED,PowerON,153.16,CompressorON,0.18,Saturday 18.01.2025 -- 00:15:40,0
3.96,63.75,19.88,50.35,DoorCLOSED,PowerON,111.25,CompressorON,0.07,Saturday 18.01.2025 -- 00:15:45,0
5.01,64.9,25.75,79.88,DoorCLOSED,PowerON,53.54,CompressorOFF,0.02,Saturday 18.01.2025 -- 00:15:50,0
1.97,51.21,21.24,73.44,DoorCLOSED,PowerON,157.81,CompressorON,0.19,Saturday 18.01.2025 -- 00:15:55,0
5.0,73.58,19.8,89.83,DoorCLOSED,PowerON,42.36,CompressorOFF,0.38,Saturday 18.01.2025 -- 00:16:00,0
3.83,74.52,25.82,54.18,DoorCLOSED,PowerON,27.94,CompressorOFF,0.03,Saturday 18.01.2025 -- 00:16:05,0
3.89,61.17,26.69,87.79,DoorCLOSED,PowerON,48.28,CompressorOFF,0.06,Saturday 18.01.2025 -- 00:16:10,0
4.22,71.8,23.11,70.97,DoorCLOSED,PowerON,34.7,CompressorOFF,0.33,Saturday 18.01.2025 -- 00:16:15,0
4.07,69.09,21.38,82.96,DoorCLOSED,PowerON,130.05,CompressorON,0.42,Saturday 18.01.2025 -- 00:16:20,0
2.64,73.29,19.17,61.0,DoorCLOSED,PowerON,125.45,CompressorON,0.07,Saturday 18.01.2025 -- 00:16:25,0
3.84,70.08,30.11,69.51,DoorCLOSED,PowerON,106.51,CompressorON,0.45,Saturday 18.01.2025 -- 00:16:30,0
2.53,49.17,18.81,69.13,DoorCLOSED,PowerON,103.2,CompressorON,1.25,Saturday 18.01.2025 -- 00:16:35,0
2.15,71.68,24.55,63.04,DoorCLOSED,PowerON,103.15,CompressorON,0.19,Saturday 18.01.2025 -- 00:16:40,0
7.42,75.4,33.68,62.83,DoorCLOSED,PowerON,200.2,CompressorOFF,1.26,Saturday 18.01.2025 -- 00:16:45,1
4.68,65.73,22.18,64.92,DoorCLOSED,PowerON,37.16,CompressorOFF,0.07,Saturday 18.01.2025 -- 00:16:50,0
11.58,85.61,28.1,75.36,DoorOPEN,PowerON,222.15,CompressorON,1.42,Saturday 18.01.2025 -- 00:16:55,1
