inTemp,InHumid,outTemp,outHumid,DoorStatus,PowerStatus,ConsumoElectrico,CompressorStatus,Vibration,Timestamp,flag_mantenimiento
4.58,48.73,29.83,66.59,DoorCLOSED,PowerON,58.96,CompressorOFF,0.43,Thursday 09.01.2025 -- 00:03:15,0
3.1,52.07,23.26,84.38,DoorCLOSED,PowerON,101.76,CompressorON,0.29,Thursday 09.01.2025 -- 00:03:20,0
3.92,61.7,29.07,84.53,DoorCLOSED,PowerON,90.39,CompressorON,0.21,Thursday 09.01.2025 -- 00:03:25,0
4.8,52.38,24.97,62.15,DoorCLOSED,PowerON,55.37,CompressorOFF,0.14,Thursday 09.01.2025 -- 00:03:30,0
4.33,78.38,20.3,58.31,DoorOPEN,PowerON,199.11,CompressorON,0.08,Thursday 09.01.2025 -- 00:03:35,0
3.1,62.36,27.69,71.63,DoorCLOSED,PowerON,38.38,CompressorOFF,0.38,Thursday 09.01.2025 -- 00:03:40,0
4.57,58.24,22.88,76.04,DoorCLOSED,PowerON,41.66,CompressorOFF,0.02,Thursday 09.01.2025 -- 00:03:45,0
4.48,47.98,27.87,56.89,DoorCLOSED,PowerON,27.33,CompressorOFF,0.39,Thursday 09.01.2025 -- 00:03:50,0
5.59,61.91,20.46,81.68,DoorCLOSED,PowerON,52.9,CompressorOFF,0.26,Thursday 09.01.2025 -- 00:03:55,0
5.44,47.32,29.95,72.04,DoorCLOSED,PowerON,34.15,CompressorOFF,0.1,Thursday 09.01.2025 -- 00:04:00,0
5.42,63.89,25.91,85.14,DoorCLOSED,PowerON,32.44,CompressorOFF,0.25,Thursday 09.01.2025 -- 00:04:05,0
3.47,55.41,30.85,60.53,DoorCLOSED,PowerON,92.67,CompressorON,0.32,Thursday 09.01.2025 -- 00:04:10,0
4.08,71.39,27.42,62.94,DoorCLOSED,PowerON,32.85,CompressorOFF,0.33,Thursday 09.01.2025 -- 00:04:15,0
3.01,59.99,29.08,68.64,DoorCLOSED,PowerON,110.45,CompressorON,0.43,Thursday 09.01.2025 -- 00:04:20,0
2.04,74.57,30.36,71.2,DoorCLOSED,PowerON,142.55,CompressorON,0.32,Thursday 09.01.2025 -- 00:04:25,0
6.03,51.62,30.68,86.85,DoorCLOSED,PowerON,102.71,CompressorON,0.07,Thursday 09.01.2025 -- 00:04:30,0
9.37,81.59,33.93,63.36,DoorOPEN,PowerON,190.53,CompressorON,1.53,Thursday 09.01.2025 -- 00:04:35,1
2.69,62.94,26.96,69.91,DoorCLOSED,PowerON,183.32,CompressorON,0.22,Thursday 09.01.2025 -- 00:04:40,0
4.02,66.6,19.92,58.56,DoorCLOSED,PowerON,29.42,CompressorOFF,0.16,Thursday 09.01.2025 -- 00:04:45,0
2.21,67.98,21.09,85.88,DoorCLOSED,PowerON,111.23,CompressorON,0.03,Thursday 09.01.2025 -- 00:04:50,0
2.79,69.48,29.81,58.88,DoorCLOSED,PowerON,124.07,CompressorON,0.25,Thursday 09.01.2025 -- 00:04:55,0
3.53,62.48,21.61,87.48,DoorCLOSED,PowerON,39.14,CompressorOFF,0.45,Thursday 09.01.2025 -- 00:05:00,0
11.63,81.61,28.9,83.06,DoorCLOSED,PowerON,196.53,CompressorON,1.18,Thursday 09.01.2025 -- 00:05:05,1
3.96,45.66,26.11,75.84,DoorCLOSED,PowerON,56.24,CompressorOFF,0.33,Thursday 09.01.2025 -- 00:05:10,0
5.38,68.68,28.1,53.35,DoorOPEN,PowerON,151.14,CompressorON,0.04,Thursday 09.01.2025 -- 00:05:15,0
2.77,56.02,22.98,73.43,DoorCLOSED,PowerON,126.23,CompressorON,0.08,Thursday 09.01.2025 -- 00:05:20,0
8.46,87.63,30.14,88.95,DoorCLOSED,PowerON,251.67,CompressorON,1.18,Thursday 09.01.2025 -- 00:05:25,1
7.84,72.84,19.59,72.82,DoorCLOSED,PowerON,23.84,CompressorOFF,0.04,Thursday 09.01.2025 -- 00:05:30,0
2.81,69.95,25.19,85.82,DoorCLOSED,PowerON,238.47,CompressorON,0.14,Thursday 09.01.2025 -- 00:05:35,0
2.67,71.49,22.43,62.34,DoorCLOSED,PowerON,238.01,CompressorON,0.2,Thursday 09.01.2025 -- 00:05:40,0
5.41,58.91,19.97,73.44,DoorCLOSED,PowerON,58.71,CompressorOFF,0.15,Thursday 09.01.2025 -- 00:05:45,0
3.82,70.15,18.78,77.91,DoorCLOSED,PowerON,51.18,CompressorOFF,0.4,Thursday 09.01.2025 -- 00:05:50,0
4.04,64.62,23.63,70.32,DoorCLOSED,PowerON,127.27,CompressorON,0.38,Thursday 09.01.2025 -- 00:05:55,0
3.12,51.62,20.2,85.46,DoorCLOSED,PowerON,207.86,CompressorON,0.87,Thursday 09.01.2025 -- 00:06:00,0
3.86,46.92,24.73,81.8,DoorCLOSED,PowerON,104.83,CompressorON,0.42,Thursday 09.01.2025 -- 00:06:05,0
4.9,54.3,30.83,53.5,DoorCLOSED,PowerON,29.16,CompressorOFF,0.17,Thursday 09.01.2025 -- 00:06:10,0
3.82,64.22,23.66,66.53,DoorCLOSED,PowerON,91.5,CompressorON,0.26,Thursday 09.01.2025 -- 00:06:15,0
2.27,47.35,24.65,89.05,DoorCLOSED,PowerON,132.75,CompressorON,0.39,Thursday 09.01.2025 -- 00:06:20,0
3.58,56.65,23.86,51.02,DoorCLOSED,PowerON,56.95,CompressorOFF,0.19,Thursday 09.01.2025 -- 00:06:25,0
3.36,66.53,29.72,51.05,DoorCLOSED,PowerON,52.64,CompressorOFF,0.15,Thursday 09.01.2025 -- 00:06:30,0
3.59,69.95,29.84,55.87,DoorCLOSED,PowerON,94.86,CompressorON,0.41,Thursday 09.01.2025 -- 00:06:35,0
2.83,67.07,23.86,75.28,DoorCLOSED,PowerON,113.9,CompressorON,0.12,Thursday 09.01.2025 -- 00:06:40,0
3.59,72.85,26.84,87.31,DoorCLOSED,PowerON,99.85,CompressorON,0.31,Thursday 09.01.2025 -- 00:06:45,0
3.59,52.29,29.33,81.22,DoorCLOSED,PowerON,116.03,CompressorON,0.16,Thursday 09.01.2025 -- 00:06:50,0
3.99,61.26,30.72,55.66,DoorCLOSED,PowerON,139.93,CompressorON,0.12,Thursday 09.01.2025 -- 00:06:55,0
3.01,65.04,20.24,70.13,DoorCLOSED,PowerON,49.52,CompressorOFF,0.11,Thursday 09.01.2025 -- 00:07:00,0
3.68,65.17,24.51,83.33,DoorOPEN,PowerON,114.97,CompressorON,0.07,Thursday 09.01.2025 -- 00:07:05,0
2.19,48.39,23.58,56.8,DoorCLOSED,PowerON,157.36,CompressorON,1.0,Thursday 09.01.2025 -- 00:07:10,0
5.03,52.1,21.51,65.13,DoorCLOSED,PowerON,30.26,CompressorOFF,0.26,Thursday 09.01.2025 -- 00:07:15,0
7.84,80.61,29.4,93.21,DoorCLOSED,PowerON,214.09,CompressorON,1.02,Thursday 09.01.2025 -- 00:07:20,1
3.16,65.5,23.01,68.29,DoorCLOSED,PowerON,153.99,CompressorON,0.69,Thursday 09.01.2025 -- 00:07:25,0
3.32,50.64,24.71,57.25,DoorCLOSED,PowerON,36.88,CompressorOFF,0.31,Thursday 09.01.2025 -- 00:07:30,0
5.16,63.48,26.66,56.47,DoorCLOSED,PowerON,38.15,CompressorOFF,0.03,Thursday 09.01.2025 -- 00:07:35,0
3.17,49.93,24.77,65.18,DoorCLOSED,PowerON,113.25,CompressorON,0.65,Thursday 09.01.2025 -- 00:07:40,0
4.58,76.12,26.75,70.74,DoorOPEN,PowerON,98.75,CompressorON,0.29,Thursday 09.01.2025 -- 00:07:45,0
4.6,65.92,31.9,82.28,DoorCLOSED,PowerON,31.64,CompressorOFF,0.42,Thursday 09.01.2025 -- 00:07:50,0
4.23,61.62,18.06,89.31,DoorCLOSED,PowerON,23.69,CompressorOFF,0.12,Thursday 09.01.2025 -- 00:07:55,0
4.78,71.11,23.7,55.37,DoorCLOSED,PowerON,31.21,CompressorOFF,0.35,Thursday 09.01.2025 -- 00:08:00,0
3.89,62.09,24.86,88.77,DoorCLOSED,PowerON,48.08,CompressorOFF,0.17,Thursday 09.01.2025 -- 00:08:05,0
4.2,63.88,27.02,52.55,DoorCLOSED,PowerON,53.32,CompressorOFF,0.29,Thursday 09.01.2025 -- 00:08:10,0
2.21,73.59,21.89,64.69,DoorCLOSED,PowerON,90.07,CompressorON,0.28,Thursday 09.01.2025 -- 00:08:15,0
3.01,46.2,18.79,74.99,DoorCLOSED,PowerON,113.16,CompressorON,0.29,Thursday 09.01.2025 -- 00:08:20,0
2.68,71.03,22.18,59.12,DoorCLOSED,PowerON,113.91,CompressorON,0.19,Thursday 09.01.2025 -- 00:08:25,0
4.8,51.47,26.62,80.94,DoorCLOSED,PowerON,91.34,CompressorON,0.05,Thursday 09.01.2025 -- 00:08:30,0
4.86,54.93,27.43,64.67,DoorCLOSED,PowerON,42.8,CompressorOFF,0.24,Thursday 09.01.2025 -- 00:08:35,0
2.47,45.58,30.15,64.3,DoorCLOSED,PowerON,130.63,CompressorON,0.09,Thursday 09.01.2025 -- 00:08:40,0
10.18,84.7,26.82,66.98,DoorCLOSED,PowerON,190.81,CompressorON,1.22,Thursday 09.01.2025 -- 00:08:45,1
3.22,62.63,27.33,58.13,DoorCLOSED,PowerON,54.84,CompressorOFF,0.26,Thursday 09.01.2025 -- 00:08:50,0
2.51,68.07,22.52,62.67,DoorCLOSED,PowerON,148.02,CompressorON,0.09,Thursday 09.01.2025 -- 00:08:55,0
4.42,71.41,25.88,62.3,DoorCLOSED,PowerON,22.59,CompressorOFF,0.21,Thursday 09.01.2025 -- 00:09:00,0
3.94,66.25,21.65,63.69,DoorCLOSED,PowerON,102.56,CompressorON,0.45,Thursday 09.01.2025 -- 00:09:05,0
3.96,67.35,28.28,56.06,DoorCLOSED,PowerON,24.44,CompressorOFF,0.25,Thursday 09.01.2025 -- 00:09:10,0
5.45,49.43,24.72,65.19,DoorCLOSED,PowerON,24.62,CompressorOFF,0.11,Thursday 09.01.2025 -- 00:09:15,0
2.62,47.05,27.71,88.6,DoorCLOSED,PowerON,98.51,CompressorON,1.06,Thursday 09.01.2025 -- 00:09:20,0
2.52,59.7,29.78,78.77,DoorCLOSED,PowerON,131.76,CompressorON,0.36,Thursday 09.01.2025 -- 00:09:25,0
3.85,67.15,28.29,53.79,DoorCLOSED,PowerON,100.27,CompressorON,0.13,Thursday 09.01.2025 -- 00:09:30,0
2.12,64.59,31.76,50.73,DoorCLOSED,PowerON,126.41,CompressorON,0.17,Thursday 09.01.2025 -- 00:09:35,0
5.5,68.75,25.6,88.51,DoorOPEN,PowerON,158.0,CompressorON,0.42,Thursday 09.01.2025 -- 00:09:40,0
4.6,59.3,24.01,75.84,DoorCLOSED,PowerON,50.53,CompressorOFF,0.39,Thursday 09.01.2025 -- 00:09:45,0
2.41,58.56,26.31,75.84,DoorCLOSED,PowerON,132.01,CompressorON,0.34,Thursday 09.01.2025 -- 00:09:50,0
2.15,70.53,26.05,55.19,DoorCLOSED,PowerON,111.52,CompressorON,0.29,Thursday 09.01.2025 -- 00:09:55,0
11.89,86.71,26.81,69.87,DoorCLOSED,PowerON,184.42,CompressorOFF,1.48,Thursday 09.01.2025 -- 00:10:00,1
7.39,76.04,26.97,93.21,DoorCLOSED,PowerON,231.11,CompressorOFF,1.57,Thursday 09.01.2025 -- 00:10:05,1
5.4,55.88,30.37,69.62,DoorCLOSED,PowerON,20.24,CompressorOFF,0.07,Thursday 09.01.2025 -- 00:10:10,0
2.26,59.14,18.09,87.0,DoorCLOSED,PowerON,96.8,CompressorON,0.09,Thursday 09.01.2025 -- 00:10:15,0
4.75,49.87,25.0,83.78,DoorCLOSED,PowerON,56.11,CompressorOFF,0.09,Thursday 09.01.2025 -- 00:10:20,0
2.35,67.6,31.06,89.9,DoorCLOSED,PowerON,96.67,CompressorON,0.31,Thursday 09.01.2025 -- 00:10:25,0
2.62,63.82,26.81,76.69,DoorCLOSED,PowerON,108.14,CompressorON,0.56,Thursday 09.01.2025 -- 00:10:30,0
3.99,67.78,29.56,59.56,DoorCLOSED,PowerON,104.16,CompressorON,0.25,Thursday 09.01.2025 -- 00:10:35,0
6.28,69.56,27.87,64.94,DoorCLOSED,PowerON,58.89,CompressorOFF,0.41,Thursday 09.01.2025 -- 00:10:40,0
4.88,55.51,25.63,80.43,DoorCLOSED,PowerON,37.12,CompressorOFF,0.42,Thursday 09.01.2025 -- 00:10:45,0
3.22,52.31,19.81,55.09,DoorCLOSED,PowerON,99.41,CompressorON,0.15,Thursday 09.01.2025 -- 00:10:50,0
5.73,55.05,30.94,54.03,DoorCLOSED,PowerON,124.15,CompressorON,0.12,Thursday 09.01.2025 -- 00:10:55,0
2.08,65.34,31.99,64.27,DoorCLOSED,PowerON,138.28,CompressorON,0.14,Thursday 09.01.2025 -- 00:11:00,0
7.19,73.16,26.97,50.77,DoorOPEN,PowerON,139.49,CompressorON,0.12,Thursday 09.01.2025 -- 00:11:05,0
3.13,45.66,20.95,75.24,DoorCLOSED,PowerON,45.89,CompressorOFF,0.2,Thursday 09.01.2025 -- 00:11:10,0
6.87,66.72,26.31,68.91,DoorOPEN,PowerON,141.82,CompressorON,0.39,Thursday 09.01.2025 -- 00:11:15,0
3.56,61.38,30.53,65.58,DoorCLOSED,PowerON,20.58,CompressorOFF,0.41,Thursday 09.01.2025 -- 00:11:20,0
2.81,64.8,30.69,76.29,DoorCLOSED,PowerON,127.88,CompressorON,1.01,Thursday 09.01.2025 -- 00:11:25,0
3.74,54.72,28.59,53.63,DoorCLOSED,PowerON,32.84,CompressorOFF,0.41,Thursday 09.01.2025 -- 00:11:30,0
4.2,47.31,22.51,69.56,DoorCLOSED,PowerON,118.89,CompressorON,0.31,Thursday 09.01.2025 -- 00:11:35,0
3.77,49.79,23.62,83.5,DoorCLOSED,PowerON,142.28,CompressorON,0.08,Thursday 09.01.2025 -- 00:11:40,0
11.88,78.19,27.34,64.36,DoorCLOSED,PowerON,194.8,CompressorON,0.96,Thursday 09.01.2025 -- 00:11:45,1
4.31,51.46,30.75,52.42,DoorCLOSED,PowerON,53.99,CompressorOFF,0.15,Thursday 09.01.2025 -- 00:11:50,0
5.26,52.64,18.09,58.39,DoorCLOSED,PowerON,44.27,CompressorOFF,0.18,Thursday 09.01.2025 -- 00:11:55,0
2.63,74.34,26.42,55.96,DoorCLOSED,PowerON,108.77,CompressorON,0.42,Thursday 09.01.2025 -- 00:12:00,0
4.87,60.45,26.91,76.13,DoorCLOSED,PowerON,59.18,CompressorOFF,0.13,Thursday 09.01.2025 -- 00:12:05,0
5.17,59.25,27.31,66.52,DoorCLOSED,PowerON,56.68,CompressorOFF,0.13,Thursday 09.01.2025 -- 00:12:10,0
4.53,72.29,24.91,86.38,DoorCLOSED,PowerON,55.27,CompressorOFF,0.14,Thursday 09.01.2025 -- 00:12:15,0
3.18,47.41,26.34,77.73,DoorCLOSED,PowerON,96.55,CompressorON,0.42,Thursday 09.01.2025 -- 00:12:20,0
4.52,57.66,23.76,69.94,DoorCLOSED,PowerON,27.39,CompressorOFF,0.43,Thursday 09.01.2025 -- 00:12:25,0
3.8,70.29,29.1,55.06,DoorCLOSED,PowerON,120.29,CompressorON,0.38,Thursday 09.01.2025 -- 00:12:30,0
3.63,66.31,29.64,75.85,DoorOPEN,PowerON,127.29,CompressorON,0.29,Thursday 09.01.2025 -- 00:12:35,0
4.55,66.09,31.33,79.98,DoorCLOSED,PowerON,40.45,CompressorOFF,0.34,Thursday 09.01.2025 -- 00:12:40,0
6.38,69.87,27.73,74.83,DoorOPEN,PowerOFF,0.0,CompressorOFF,0.33,Thursday 09.01.2025 -- 00:12:45,0
3.07,68.47,24.79,82.36,DoorCLOSED,PowerON,23.19,CompressorOFF,0.19,Thursday 09.01.2025 -- 00:12:50,0
4.17,57.71,19.75,52.29,DoorCLOSED,PowerON,148.53,CompressorON,0.19,Thursday 09.01.2025 -- 00:12:55,0
2.26,68.74,31.16,73.47,DoorCLOSED,PowerON,107.13,CompressorON,0.79,Thursday 09.01.2025 -- 00:13:00,0
2.85,54.25,26.07,62.29,DoorCLOSED,PowerON,93.61,CompressorON,0.4,Thursday 09.01.2025 -- 00:13:05,0
3.19,56.15,28.26,51.44,DoorCLOSED,PowerON,27.45,CompressorOFF,0.44,Thursday 09.01.2025 -- 00:13:10,0
10.32,89.46,34.25,60.24,DoorCLOSED,PowerON,245.49,CompressorOFF,1.23,Thursday 09.01.2025 -- 00:13:15,1
4.5,66.53,28.09,55.03,DoorCLOSED,PowerON,52.15,CompressorOFF,0.18,Thursday 09.01.2025 -- 00:13:20,0
7.21,90.44,32.1,86.18,DoorCLOSED,PowerON,201.44,CompressorON,1.47,Thursday 09.01.2025 -- 00:13:25,1
4.42,54.0,31.76,89.43,DoorCLOSED,PowerON,48.42,CompressorOFF,0.35,Thursday 09.01.2025 -- 00:13:30,0
3.6,53.85,18.9,72.63,DoorCLOSED,PowerON,35.94,CompressorOFF,0.28,Thursday 09.01.2025 -- 00:13:35,0
4.13,57.93,28.74,61.81,DoorCLOSED,PowerON,42.52,CompressorOFF,0.16,Thursday 09.01.2025 -- 00:13:40,0
4.55,86.77,31.42,61.98,DoorOPEN,PowerON,153.82,CompressorON,0.18,Thursday 09.01.2025 -- 00:13:45,0
3.23,60.91,28.99,53.61,DoorCLOSED,PowerON,132.64,CompressorON,0.41,Thursday 09.01.2025 -- 00:13:50,0
3.1,50.32,26.06,76.88,DoorCLOSED,PowerON,53.56,CompressorOFF,0.38,Thursday 09.01.2025 -- 00:13:55,0
4.98,67.74,19.1,89.14,DoorCLOSED,PowerON,59.72,CompressorOFF,0.38,Thursday 09.01.2025 -- 00:14:00,0
3.62,66.48,23.48,89.92,DoorCLOSED,PowerON,234.79,CompressorON,0.33,Thursday 09.01.2025 -- 00:14:05,0
6.72,60.65,18.74,67.8,DoorCLOSED,PowerON,123.18,CompressorON,0.19,Thursday 09.01.2025 -- 00:14:10,0
2.74,49.27,28.58,60.68,DoorCLOSED,PowerON,156.72,CompressorON,0.39,Thursday 09.01.2025 -- 00:14:15,0
2.93,54.88,27.02,59.75,DoorCLOSED,PowerON,143.27,CompressorON,0.07,Thursday 09.01.2025 -- 00:14:20,0
5.03,64.19,20.08,50.34,DoorCLOSED,PowerON,36.88,CompressorOFF,0.39,Thursday 09.01.2025 -- 00:14:25,0
4.64,61.53,18.36,69.4,DoorCLOSED,PowerOFF,0.0,CompressorOFF,0.05,Thursday 09.01.2025 -- 00:14:30,0
4.97,69.87,31.18,50.55,DoorCLOSED,PowerON,23.09,CompressorOFF,0.4,Thursday 09.01.2025 -- 00:14:35,0
6.54,66.74,31.28,88.3,DoorCLOSED,PowerON,91.03,CompressorON,0.37,Thursday 09.01.2025 -- 00:14:40,0
6.42,74.72,18.35,56.01,DoorCLOSED,PowerON,49.09,CompressorOFF,0.26,Thursday 09.01.2025 -- 00:14:45,0
3.62,57.49,23.8,71.04,DoorCLOSED,PowerON,105.66,CompressorON,0.3,Thursday 09.01.2025 -- 00:14:50,0
4.15,51.5,29.11,64.03,DoorCLOSED,PowerON,147.65,CompressorON,0.38,Thursday 09.01.2025 -- 00:14:55,0
2.37,53.88,22.52,65.78,DoorCLOSED,PowerON,103.93,CompressorON,0.12,Thursday 09.01.2025 -- 00:15:00,0
2.92,58.12,20.95,50.17,DoorCLOSED,PowerON,148.27,CompressorON,0.89,Thursday 09.01.2025 -- 00:15:05,0
5.61,75.9,20.26,85.52,DoorOPEN,PowerON,122.1,CompressorON,0.62,Thursday 09.01.2025 -- 00:15:10,0
4.12,57.57,19.97,74.0,DoorCLOSED,PowerON,35.34,CompressorOFF,0.43,Thursday 09.01.2025 -- 00:15:15,0
5.87,55.15,25.22,56.47,DoorCLOSED,PowerON,101.98,CompressorON,0.06,Thursday 09.01.2025 -- 00:15:20,0
1.98,64.37,18.28,79.92,DoorCLOSED,PowerON,124.21,CompressorON,1.11,Thursday 09.01.2025 -- 00:15:25,0
6.77,73.04,26.58,58.05,DoorOPEN,PowerON,143.83,CompressorON,0.31,Thursday 09.01.2025 -- 00:15:30,0
2.09,52.83,19.73,71.42,DoorCLOSED,PowerON,155.58,CompressorON,0.43,Thursday 09.01.2025 -- 00:15:35,0
4.59,65.28,24.82,59.1,DoorCLOSED,PowerON,40.76,CompressorOFF,0.19,Thursday 09.01.2025 -- 00:15:40,0
2.56,56.5,31.28,65.38,DoorCLOSED,PowerON,227.1,CompressorON,0.33,Thursday 09.01.2025 -- 00:15:45,0
3.54,69.69,18.8,89.03,DoorCLOSED,PowerON,158.98,CompressorON,0.13,Thursday 09.01.2025 -- 00:15:50,0
3.17,66.3,26.96,59.03,DoorCLOSED,PowerON,58.83,CompressorOFF,0.26,Thursday 09.01.2025 -- 00:15:55,0
4.43,53.11,31.74,58.34,DoorCLOSED,PowerON,55.88,CompressorOFF,0.33,Thursday 09.01.2025 -- 00:16:00,0
3.72,59.82,22.47,70.69,DoorCLOSED,PowerON,145.44,CompressorON,0.25,Thursday 09.01.2025 -- 00:16:05,0
5.25,65.52,25.91,85.75,DoorCLOSED,PowerON,25.49,CompressorOFF,0.19,Thursday 09.01.2025 -- 00:16:10,0
4.33,72.46,28.12,70.08,DoorCLOSED,PowerON,39.14,CompressorOFF,0.02,Thursday 09.01.2025 -- 00:16:15,0
3.87,70.64,28.22,62.33,DoorCLOSED,PowerON,146.57,CompressorON,0.26,Thursday 09.01.2025 -- 00:16:20,0
7.7,73.51,27.71,78.95,DoorOPEN,PowerON,127.02,CompressorON,0.15,Thursday 09.01.2025 -- 00:16:25,0
4.93,53.27,28.49,86.11,DoorCLOSED,PowerON,22.39,CompressorOFF,0.4,Thursday 09.01.2025 -- 00:16:30,0
4.71,62.42,29.11,58.52,DoorCLOSED,PowerON,26.54,CompressorOFF,0.26,Thursday 09.01.2025 -- 00:16:35,0
5.43,63.58,18.87,80.98,DoorCLOSED,PowerOFF,0.0,CompressorOFF,0.17,Thursday 09.01.2025 -- 00:16:40,0
6.0,86.73,20.44,69.53,DoorOPEN,PowerON,97.31,CompressorON,1.1,Thursday 09.01.2025 -- 00:16:45,0
5.01,60.39,24.35,62.65,DoorCLOSED,PowerON,56.45,CompressorOFF,0.21,Thursday 09.01.2025 -- 00:16:50,0
6.18,61.39,30.63,70.29,DoorOPEN,PowerON,121.47,CompressorON,0.35,Thursday 09.01.2025 -- 00:16:55,0
