inTemp,InHumid,outTemp,outHumid,DoorStatus,PowerStatus,ConsumoElectrico,CompressorStatus,Vibration,Timestamp,flag_mantenimiento
2.88,72.06,25.33,77.98,DoorCLOSED,PowerON,95.1,CompressorON,0.44,Wednesday 08.01.2025 -- 00:07:10,0
2.65,68.43,29.02,73.24,DoorCLOSED,PowerON,93.57,CompressorON,0.41,Wednesday 08.01.2025 -- 00:07:15,0
4.58,72.78,27.14,81.38,DoorCLOSED,PowerON,40.62,CompressorOFF,0.1,Wednesday 08.01.2025 -- 00:07:20,0
4.37,73.58,19.44,80.67,DoorCLOSED,PowerON,21.21,CompressorOFF,0.36,Wednesday 08.01.2025 -- 00:07:25,0
7.68,57.32,31.98,72.97,DoorCLOSED,PowerON,24.72,CompressorOFF,0.38,Wednesday 08.01.2025 -- 00:07:30,0
5.16,55.25,20.46,50.8,DoorCLOSED,PowerON,57.29,CompressorOFF,0.33,Wednesday 08.01.2025 -- 00:07:35,0
9.03,78.97,33.42,66.73,DoorCLOSED,PowerON,219.71,CompressorOFF,1.16,Wednesday 08.01.2025 -- 00:07:40,1
4.2,74.99,23.1,56.49,DoorCLOSED,PowerON,51.09,CompressorOFF,0.24,Wednesday 08.01.2025 -- 00:07:45,0
5.13,57.88,23.64,62.97,DoorCLOSED,PowerON,22.73,CompressorOFF,0.2,Wednesday 08.01.2025 -- 00:07:50,0
5.17,65.46,23.63,70.65,DoorCLOSED,PowerON,25.65,CompressorOFF,0.25,Wednesday 08.01.2025 -- 00:07:55,0
6.54,78.69,26.48,52.95,DoorOPEN,PowerON,208.06,CompressorON,0.28,Wednesday 08.01.2025 -- 00:08:00,0
3.63,45.64,22.14,59.4,DoorCLOSED,PowerON,38.02,CompressorOFF,0.08,Wednesday 08.01.2025 -- 00:08:05,0
3.97,71.72,24.07,51.11,DoorCLOSED,PowerON,51.81,CompressorOFF,0.05,Wednesday 08.01.2025 -- 00:08:10,0
3.85,67.3,18.71,53.97,DoorCLOSED,PowerON,53.76,CompressorOFF,0.24,Wednesday 08.01.2025 -- 00:08:15,0
4.75,71.85,23.24,67.99,DoorOPEN,PowerON,102.81,CompressorON,0.4,Wednesday 08.01.2025 -- 00:08:20,0
2.21,54.5,28.42,53.18,DoorCLOSED,PowerON,154.09,CompressorON,0.11,Wednesday 08.01.2025 -- 00:08:25,0
4.15,59.88,29.08,65.6,DoorCLOSED,PowerON,44.8,CompressorOFF,0.32,Wednesday 08.01.2025 -- 00:08:30,0
2.38,47.06,29.38,79.35,DoorCLOSED,PowerON,100.25,CompressorON,0.15,Wednesday 08.01.2025 -- 00:08:35,0
1.86,49.44,30.03,51.56,DoorCLOSED,PowerON,99.91,CompressorON,0.5,Wednesday 08.01.2025 -- 00:08:40,0
3.76,64.64,28.86,50.08,DoorCLOSED,PowerON,55.95,CompressorOFF,0.45,Wednesday 08.01.2025 -- 00:08:45,0
3.9,50.17,28.0,58.13,DoorCLOSED,PowerON,150.6,CompressorON,0.16,Wednesday 08.01.2025 -- 00:08:50,0
6.78,91.39,27.0,70.37,DoorCLOSED,PowerON,214.42,CompressorON,1.37,Wednesday 08.01.2025 -- 00:08:55,1
2.43,59.91,26.53,71.85,DoorCLOSED,PowerON,137.87,CompressorON,0.36,Wednesday 08.01.2025 -- 00:09:00,0
3.42,67.01,23.05,72.74,DoorCLOSED,PowerON,59.81,CompressorOFF,0.37,Wednesday 08.01.2025 -- 00:09:05,0
4.38,74.04,29.97,87.08,DoorCLOSED,PowerON,20.21,CompressorOFF,0.41,Wednesday 08.01.2025 -- 00:09:10,0
2.43,62.11,19.83,76.22,DoorCLOSED,PowerON,99.93,CompressorON,0.45,Wednesday 08.01.2025 -- 00:09:15,0
8.23,52.07,22.01,86.61,DoorCLOSED,PowerON,47.13,CompressorOFF,0.17,Wednesday 08.01.2025 -- 00:09:20,0
3.65,50.43,31.04,62.86,DoorCLOSED,PowerON,42.27,CompressorOFF,0.13,Wednesday 08.01.2025 -- 00:09:25,0
4.18,66.97,31.33,57.17,DoorCLOSED,PowerON,37.86,CompressorOFF,0.4,Wednesday 08.01.2025 -- 00:09:30,0
5.27,65.26,24.09,61.48,DoorCLOSED,PowerON,21.78,CompressorOFF,0.06,Wednesday 08.01.2025 -- 00:09:35,0
3.15,69.05,18.74,67.39,DoorCLOSED,PowerON,47.24,CompressorOFF,0.16,Wednesday 08.01.2025 -- 00:09:40,0
5.15,55.12,23.0,59.21,DoorCLOSED,PowerON,57.38,CompressorOFF,0.03,Wednesday 08.01.2025 -- 00:09:45,0
5.05,61.5,25.03,69.55,DoorCLOSED,PowerOFF,0.0,CompressorOFF,0.39,Wednesday 08.01.2025 -- 00:09:50,0
2.58,69.2,26.94,74.37,DoorCLOSED,PowerON,113.67,CompressorON,0.43,Wednesday 08.01.2025 -- 00:09:55,0
2.36,72.27,30.91,51.76,DoorCLOSED,PowerON,106.9,CompressorON,0.43,Wednesday 08.01.2025 -- 00:10:00,0
4.61,80.36,28.81,80.4,DoorOPEN,PowerON,121.06,CompressorON,0.03,Wednesday 08.01.2025 -- 00:10:05,0
5.04,73.8,28.99,79.08,DoorCLOSED,PowerON,48.23,CompressorOFF,0.06,Wednesday 08.01.2025 -- 00:10:10,0
6.27,71.76,29.16,86.3,DoorCLOSED,PowerON,50.9,CompressorOFF,0.28,Wednesday 08.01.2025 -- 00:10:15,0
5.17,71.22,28.58,78.48,DoorCLOSED,PowerOFF,0.0,CompressorOFF,0.14,Wednesday 08.01.2025 -- 00:10:20,0
5.36,59.16,25.79,56.48,DoorCLOSED,PowerON,38.52,CompressorOFF,0.11,Wednesday 08.01.2025 -- 00:10:25,0
2.0,48.43,18.23,74.75,DoorCLOSED,PowerON,229.23,CompressorON,0.38,Wednesday 08.01.2025 -- 00:10:30,0
4.07,48.54,27.32,86.38,DoorCLOSED,PowerON,125.16,CompressorON,0.94,Wednesday 08.01.2025 -- 00:10:35,0
3.53,56.51,21.08,60.71,DoorCLOSED,PowerON,137.77,CompressorON,0.34,Wednesday 08.01.2025 -- 00:10:40,0
3.39,48.75,28.1,51.48,DoorCLOSED,PowerON,59.87,CompressorOFF,0.41,Wednesday 08.01.2025 -- 00:10:45,0
3.81,73.1,23.35,68.59,DoorCLOSED,PowerON,106.63,CompressorON,0.44,Wednesday 08.01.2025 -- 00:10:50,0
5.07,66.28,24.65,57.86,DoorCLOSED,PowerON,32.71,CompressorOFF,0.12,Wednesday 08.01.2025 -- 00:10:55,0
4.1,58.19,30.83,88.05,DoorCLOSED,PowerON,132.65,CompressorON,0.41,Wednesday 08.01.2025 -- 00:11:00,0
4.09,45.19,18.9,51.03,DoorCLOSED,PowerOFF,0.0,CompressorOFF,0.38,Wednesday 08.01.2025 -- 00:11:05,0
4.68,62.24,21.74,73.59,DoorCLOSED,PowerON,47.01,CompressorOFF,0.07,Wednesday 08.01.2025 -- 00:11:10,0
5.49,64.87,23.5,80.12,DoorCLOSED,PowerON,33.16,CompressorOFF,0.11,Wednesday 08.01.2025 -- 00:11:15,0
4.85,56.16,18.72,67.63,DoorCLOSED,PowerON,52.72,CompressorOFF,0.03,Wednesday 08.01.2025 -- 00:11:20,0
3.18,67.27,19.73,87.76,DoorCLOSED,PowerON,137.21,CompressorON,0.08,Wednesday 08.01.2025 -- 00:11:25,0
3.59,48.79,21.45,84.18,DoorCLOSED,PowerOFF,0.0,CompressorOFF,0.45,Wednesday 08.01.2025 -- 00:11:30,0
2.05,70.93,18.24,59.57,DoorCLOSED,PowerON,116.44,CompressorON,0.11,Wednesday 08.01.2025 -- 00:11:35,0
3.51,59.64,27.05,51.19,DoorCLOSED,PowerON,156.94,CompressorON,0.16,Wednesday 08.01.2025 -- 00:11:40,0
3.47,53.32,31.97,74.05,DoorCLOSED,PowerON,142.08,CompressorON,0.24,Wednesday 08.01.2025 -- 00:11:45,0
3.76,52.73,20.32,55.61,DoorCLOSED,PowerON,44.29,CompressorOFF,0.26,Wednesday 08.01.2025 -- 00:11:50,0
4.95,59.76,30.18,65.04,DoorCLOSED,PowerON,129.47,CompressorON,0.24,Wednesday 08.01.2025 -- 00:11:55,0
3.95,54.23,31.86,56.44,DoorCLOSED,PowerON,122.08,CompressorON,0.07,Wednesday 08.01.2025 -- 00:12:00,0
8.08,85.29,29.01,88.25,DoorCLOSED,PowerON,220.34,CompressorOFF,1.39,Wednesday 08.01.2025 -- 00:12:05,1
2.77,65.92,21.75,87.34,DoorCLOSED,PowerON,118.2,CompressorON,0.18,Wednesday 08.01.2025 -- 00:12:10,0
3.58,64.79,24.29,74.87,DoorCLOSED,PowerON,34.25,CompressorOFF,0.38,Wednesday 08.01.2025 -- 00:12:15,0
3.13,50.76,32.0,59.58,DoorCLOSED,PowerON,154.54,CompressorON,0.02,Wednesday 08.01.2025 -- 00:12:20,0
4.7,65.11,22.22,59.07,DoorCLOSED,PowerON,48.11,CompressorOFF,0.22,Wednesday 08.01.2025 -- 00:12:25,0
3.21,61.57,22.49,61.58,DoorCLOSED,PowerON,21.85,CompressorOFF,0.16,Wednesday 08.01.2025 -- 00:12:30,0
3.68,52.69,30.54,79.67,DoorCLOSED,PowerON,54.83,CompressorOFF,0.12,Wednesday 08.01.2025 -- 00:12:35,0
5.27,65.26,23.25,55.99,DoorCLOSED,PowerON,52.02,CompressorOFF,0.11,Wednesday 08.01.2025 -- 00:12:40,0
6.93,82.76,30.63,76.48,DoorCLOSED,PowerON,231.01,CompressorOFF,1.2,Wednesday 08.01.2025 -- 00:12:45,1
5.06,66.17,20.89,84.22,DoorCLOSED,PowerON,27.05,CompressorOFF,0.43,Wednesday 08.01.2025 -- 00:12:50,0
2.53,55.82,23.81,53.62,DoorCLOSED,PowerON,184.85,CompressorON,0.27,Wednesday 08.01.2025 -- 00:12:55,0
5.27,71.96,24.2,70.85,DoorCLOSED,PowerON,49.28,CompressorOFF,0.44,Wednesday 08.01.2025 -- 00:13:00,0
2.38,71.63,28.62,57.74,DoorCLOSED,PowerON,116.87,CompressorON,0.11,Wednesday 08.01.2025 -- 00:13:05,0
3.41,46.26,30.99,58.01,DoorCLOSED,PowerON,105.48,CompressorON,0.29,Wednesday 08.01.2025 -- 00:13:10,0
7.51,70.11,27.34,51.89,DoorOPEN,PowerON,194.88,CompressorON,0.36,Wednesday 08.01.2025 -- 00:13:15,0
3.95,52.61,30.95,85.51,DoorCLOSED,PowerON,111.77,CompressorON,0.1,Wednesday 08.01.2025 -- 00:13:20,0
6.17,64.4,26.58,74.22,DoorOPEN,PowerON,148.12,CompressorON,0.02,Wednesday 08.01.2025 -- 00:13:25,0
6.81,82.43,31.83,67.54,DoorCLOSED,PowerON,188.81,CompressorON,0.93,Wednesday 08.01.2025 -- 00:13:30,1
3.62,70.36,20.35,72.37,DoorCLOSED,PowerON,27.26,CompressorOFF,0.34,Wednesday 08.01.2025 -- 00:13:35,0
4.55,52.95,26.74,77.97,DoorCLOSED,PowerON,32.4,CompressorOFF,0.33,Wednesday 08.01.2025 -- 00:13:40,0
6.92,81.12,18.23,50.86,DoorOPEN,PowerON,118.91,CompressorON,0.28,Wednesday 08.01.2025 -- 00:13:45,0
3.3,67.06,18.42,84.58,DoorCLOSED,PowerON,190.97,CompressorON,0.41,Wednesday 08.01.2025 -- 00:13:50,0
5.37,54.19,27.08,84.51,DoorCLOSED,PowerON,41.84,CompressorOFF,0.06,Wednesday 08.01.2025 -- 00:13:55,0
3.86,46.26,30.79,56.31,DoorCLOSED,PowerON,54.22,CompressorOFF,0.18,Wednesday 08.01.2025 -- 00:14:00,0
7.14,84.33,27.79,85.7,DoorCLOSED,PowerON,245.2,CompressorON,1.03,Wednesday 08.01.2025 -- 00:14:05,1
3.03,68.77,24.82,61.91,DoorCLOSED,PowerON,120.3,CompressorON,0.63,Wednesday 08.01.2025 -- 00:14:10,0
3.18,59.85,19.58,89.82,DoorCLOSED,PowerON,22.32,CompressorOFF,0.44,Wednesday 08.01.2025 -- 00:14:15,0
4.36,63.04,26.26,52.23,DoorOPEN,PowerON,95.76,CompressorON,0.34,Wednesday 08.01.2025 -- 00:14:20,0
7.53,91.12,33.43,82.04,DoorCLOSED,PowerON,192.57,CompressorON,1.08,Wednesday 08.01.2025 -- 00:14:25,1
6.11,74.7,28.57,51.08,DoorCLOSED,PowerON,96.58,CompressorON,0.25,Wednesday 08.01.2025 -- 00:14:30,0
2.35,54.1,24.21,64.36,DoorCLOSED,PowerON,90.88,CompressorON,0.09,Wednesday 08.01.2025 -- 00:14:35,0
5.14,86.03,21.48,80.53,DoorOPEN,PowerON,137.17,CompressorON,0.44,Wednesday 08.01.2025 -- 00:14:40,0
2.59,48.83,26.2,84.7,DoorCLOSED,PowerON,130.97,CompressorON,0.11,Wednesday 08.01.2025 -- 00:14:45,0
3.59,71.35,18.52,69.75,DoorCLOSED,PowerON,27.41,CompressorOFF,0.16,Wednesday 08.01.2025 -- 00:14:50,0
2.5,70.17,30.57,66.34,DoorCLOSED,PowerON,100.12,CompressorON,1.2,Wednesday 08.01.2025 -- 00:14:55,0
3.77,63.09,22.28,68.29,DoorCLOSED,PowerON,52.71,CompressorOFF,0.15,Wednesday 08.01.2025 -- 00:15:00,0
3.3,60.55,28.66,89.82,DoorCLOSED,PowerON,109.05,CompressorON,0.13,Wednesday 08.01.2025 -- 00:15:05,0
5.3,56.41,29.97,74.6,DoorCLOSED,PowerON,40.66,CompressorOFF,0.35,Wednesday 08.01.2025 -- 00:15:10,0
2.72,72.68,24.29,62.4,DoorCLOSED,PowerON,132.49,CompressorON,0.16,Wednesday 08.01.2025 -- 00:15:15,0
9.73,76.79,27.74,87.36,DoorCLOSED,PowerON,241.03,CompressorOFF,1.32,Wednesday 08.01.2025 -- 00:15:20,1
5.03,71.45,27.11,54.13,DoorCLOSED,PowerON,31.06,CompressorOFF,0.09,Wednesday 08.01.2025 -- 00:15:25,0
7.79,71.15,20.29,73.57,DoorOPEN,PowerON,106.67,CompressorON,0.16,Wednesday 08.01.2025 -- 00:15:30,0
3.42,69.9,31.57,59.33,DoorCLOSED,PowerON,158.75,CompressorON,0.26,Wednesday 08.01.2025 -- 00:15:35,0
3.09,73.15,28.43,78.29,DoorCLOSED,PowerON,196.19,CompressorON,0.04,Wednesday 08.01.2025 -- 00:15:40,0
3.84,64.03,18.02,56.91,DoorCLOSED,PowerON,57.14,CompressorOFF,0.43,Wednesday 08.01.2025 -- 00:15:45,0
4.85,45.57,26.68,59.3,DoorCLOSED,PowerON,39.72,CompressorOFF,0.07,Wednesday 08.01.2025 -- 00:15:50,0
3.22,48.46,24.24,82.07,DoorCLOSED,PowerON,48.04,CompressorOFF,0.27,Wednesday 08.01.2025 -- 00:15:55,0
5.4,71.07,26.94,52.2,DoorCLOSED,PowerON,54.46,CompressorOFF,0.36,Wednesday 08.01.2025 -- 00:16:00,0
3.5,49.01,22.72,88.55,DoorCLOSED,PowerON,23.38,CompressorOFF,0.16,Wednesday 08.01.2025 -- 00:16:05,0
4.94,67.5,24.35,65.2,DoorCLOSED,PowerON,36.59,CompressorOFF,0.23,Wednesday 08.01.2025 -- 00:16:10,0
5.41,48.8,20.81,83.35,DoorCLOSED,PowerON,53.64,CompressorOFF,0.04,Wednesday 08.01.2025 -- 00:16:15,0
3.79,58.43,31.26,65.96,DoorCLOSED,PowerON,142.25,CompressorON,0.3,Wednesday 08.01.2025 -- 00:16:20,0
2.58,61.54,28.8,72.95,DoorCLOSED,PowerON,101.79,CompressorON,0.43,Wednesday 08.01.2025 -- 00:16:25,0
5.18,49.74,31.62,79.72,DoorCLOSED,PowerON,41.52,CompressorOFF,0.18,Wednesday 08.01.2025 -- 00:16:30,0
3.33,74.14,28.74,67.32,DoorCLOSED,PowerON,38.9,CompressorOFF,0.31,Wednesday 08.01.2025 -- 00:16:35,0
3.52,69.64,23.48,86.69,DoorCLOSED,PowerON,21.57,CompressorOFF,0.08,Wednesday 08.01.2025 -- 00:16:40,0
